date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-01-29,17.0,26.0,8.0,14.0,17.0,19.0,16.0,6.0,16.0,8.0,21.0,14.0,25.0,24.0,31.0,7.0,20.0,12.0,22.0,15.0,18.3695652173913
2020-01-30,24.0,20.0,17.0,36.0,39.0,24.0,27.0,23.0,22.0,13.0,21.0,26.0,22.0,43.0,14.0,13.0,38.0,39.0,35.0,30.0,28.58695652173913
2020-01-31,18.0,30.0,23.0,21.0,27.0,17.0,17.0,15.0,8.0,13.0,16.0,21.0,10.0,30.0,29.0,28.0,21.0,22.0,21.0,28.0,22.554347826086957
2020-02-01,12.0,13.0,6.0,12.0,18.0,14.0,25.0,9.0,9.0,18.0,15.0,15.0,13.0,18.0,12.0,21.0,4.0,15.0,12.0,16.0,15.054347826086957
2020-02-02,15.0,13.0,14.0,6.0,12.0,10.0,27.0,12.0,11.0,19.0,15.0,6.0,16.0,14.0,22.0,14.0,14.0,12.0,21.0,15.0,15.652173913043478
2020-02-03,5.0,9.0,10.0,10.0,5.0,13.0,6.0,10.0,10.0,16.0,8.0,13.0,11.0,10.0,5.0,9.0,15.0,11.0,5.0,13.0,10.543478260869565
2020-02-04,9.0,19.0,5.0,11.0,12.0,6.0,13.0,8.0,21.0,10.0,17.0,3.0,3.0,17.0,16.0,13.0,13.0,12.0,8.0,9.0,12.228260869565217
2020-02-05,6.0,13.0,6.0,6.0,9.0,16.0,13.0,14.0,16.0,8.0,3.0,9.0,6.0,10.0,5.0,13.0,10.0,9.0,8.0,12.0,10.434782608695652
2020-02-06,9.0,7.0,6.0,0.0,9.0,11.0,7.0,12.0,3.0,0.0,6.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,4.945652173913044
2020-02-07,9.0,10.0,15.0,3.0,6.0,6.0,14.0,15.0,14.0,14.0,13.0,15.0,0.0,7.0,9.0,7.0,7.0,9.0,0.0,16.0,10.271739130434781
2020-02-08,10.0,14.0,18.0,6.0,13.0,10.0,14.0,3.0,6.0,8.0,13.0,16.0,16.0,8.0,9.0,11.0,18.0,16.0,6.0,16.0,12.554347826086957
2020-02-09,9.0,10.0,11.0,12.0,6.0,12.0,13.0,3.0,8.0,5.0,9.0,11.0,12.0,11.0,8.0,10.0,10.0,9.0,3.0,15.0,10.16304347826087
2020-02-10,14.0,9.0,5.0,11.0,3.0,9.0,13.0,11.0,3.0,12.0,6.0,9.0,3.0,10.0,8.0,13.0,19.0,6.0,11.0,3.0,9.673913043478262
2020-02-11,9.0,16.0,3.0,11.0,3.0,11.0,6.0,6.0,13.0,5.0,9.0,9.0,9.0,10.0,8.0,10.0,7.0,9.0,3.0,12.0,9.18478260869565
2020-02-12,11.0,25.0,22.0,17.0,22.0,20.0,23.0,19.0,24.0,17.0,31.0,17.0,21.0,17.0,19.0,17.0,29.0,9.0,19.0,20.0,21.684782608695652
2020-02-13,12.0,3.0,11.0,9.0,6.0,4.0,7.0,3.0,8.0,2.0,6.0,6.0,3.0,7.0,3.0,7.0,3.0,9.0,0.0,3.0,6.086956521739131
2020-02-14,3.0,7.0,6.0,0.0,6.0,21.0,3.0,3.0,0.0,0.0,6.0,3.0,6.0,0.0,5.0,3.0,10.0,0.0,3.0,3.0,4.782608695652175
2020-02-15,12.0,7.0,6.0,9.0,12.0,6.0,22.0,12.0,14.0,22.0,13.0,12.0,13.0,18.0,9.0,4.0,11.0,3.0,6.0,9.0,11.956521739130435
2020-02-16,9.0,23.0,11.0,20.0,23.0,10.0,13.0,11.0,16.0,15.0,21.0,9.0,22.0,22.0,14.0,14.0,17.0,21.0,9.0,12.0,16.956521739130434
2020-02-17,8.0,9.0,0.0,8.0,8.0,3.0,6.0,3.0,2.0,5.0,6.0,8.0,12.0,6.0,5.0,3.0,3.0,11.0,5.0,3.0,6.195652173913044
2020-02-18,8.0,6.0,8.0,3.0,11.0,8.0,6.0,5.0,15.0,7.0,6.0,14.0,15.0,7.0,3.0,6.0,13.0,6.0,8.0,6.0,8.750000000000002
2020-02-19,5.0,9.0,13.0,3.0,5.0,11.0,6.0,8.0,10.0,9.0,0.0,8.0,9.0,7.0,8.0,10.0,3.0,8.0,8.0,17.0,8.532608695652174
