date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-12-26,0.0,0.0,22.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,6.934306569343065
2020-12-27,19.0,32.0,80.0,0.0,0.0,80.0,28.0,59.0,37.0,28.0,44.160583941605836
2020-12-28,37.0,33.0,0.0,37.0,18.0,0.0,14.0,58.0,38.0,0.0,28.588807785888076
2020-12-29,39.0,17.0,0.0,20.0,18.0,21.0,14.0,0.0,19.0,14.0,19.70802919708029
2020-12-30,39.0,17.0,20.0,19.0,37.0,21.0,30.0,21.0,39.0,29.0,33.09002433090024
2020-12-31,0.0,0.0,0.0,43.0,0.0,0.0,32.0,22.0,21.0,16.0,16.30170316301703
2021-01-01,0.0,39.0,68.0,22.0,21.0,46.0,65.0,0.0,45.0,33.0,41.24087591240876
2021-01-02,20.0,0.0,21.0,40.0,57.0,0.0,15.0,21.0,40.0,15.0,27.858880778588805
2021-01-03,39.0,0.0,42.0,39.0,18.0,21.0,29.0,43.0,40.0,45.0,38.442822384428226
2021-01-04,19.0,16.0,19.0,0.0,35.0,0.0,28.0,20.0,19.0,14.0,20.68126520681265
2021-01-05,38.0,33.0,39.0,18.0,35.0,20.0,14.0,0.0,19.0,28.0,29.683698296836983
2021-01-06,0.0,50.0,0.0,19.0,0.0,41.0,0.0,59.0,19.0,28.0,26.27737226277372
2021-01-07,38.0,50.0,0.0,37.0,18.0,20.0,14.0,20.0,38.0,14.0,30.291970802919707
2021-01-08,59.0,17.0,0.0,57.0,0.0,41.0,0.0,20.0,20.0,14.0,27.73722627737226
2021-01-09,41.0,18.0,66.0,41.0,38.0,44.0,60.0,87.0,21.0,15.0,52.4330900243309
2021-01-10,20.0,18.0,0.0,0.0,19.0,0.0,15.0,0.0,20.0,15.0,13.017031630170315
2021-01-11,38.0,51.0,0.0,19.0,18.0,83.0,14.0,40.0,19.0,43.0,39.537712895377126
2021-01-12,0.0,0.0,20.0,0.0,0.0,0.0,14.0,0.0,19.0,14.0,8.150851581508515
2021-01-13,19.0,16.0,20.0,18.0,52.0,20.0,42.0,39.0,19.0,14.0,31.508515815085158
2021-01-14,78.0,33.0,61.0,96.0,72.0,63.0,28.0,40.0,58.0,58.0,71.41119221411192
2021-01-15,0.0,0.0,20.0,19.0,18.0,0.0,0.0,0.0,20.0,0.0,9.367396593673966
2021-01-16,40.0,0.0,21.0,21.0,19.0,22.0,15.0,21.0,0.0,15.0,21.167883211678827
2021-01-17,0.0,0.0,21.0,0.0,18.0,0.0,0.0,20.0,20.0,0.0,9.610705596107056
2021-01-18,57.0,33.0,20.0,19.0,70.0,62.0,28.0,59.0,38.0,28.0,50.36496350364963
2021-01-19,38.0,67.0,80.0,38.0,71.0,83.0,72.0,41.0,39.0,42.0,69.4647201946472
2021-01-20,0.0,16.0,39.0,54.0,0.0,0.0,27.0,19.0,18.0,26.0,24.209245742092453
2021-01-21,58.0,0.0,61.0,57.0,36.0,41.0,56.0,20.0,19.0,56.0,49.148418491484186
2021-01-22,19.0,34.0,0.0,19.0,19.0,41.0,0.0,20.0,19.0,28.0,24.209245742092453
2021-01-23,0.0,35.0,22.0,20.0,0.0,0.0,0.0,21.0,0.0,0.0,11.922141119221411
2021-01-24,19.0,17.0,62.0,59.0,73.0,21.0,14.0,62.0,100.0,43.0,57.17761557177615
2021-01-25,38.0,0.0,39.0,56.0,53.0,40.0,0.0,19.0,36.0,27.0,37.469586374695865
2021-01-26,19.0,34.0,0.0,39.0,36.0,42.0,14.0,20.0,19.0,42.0,32.23844282238443
2021-01-27,76.0,33.0,79.0,0.0,53.0,20.0,14.0,20.0,55.0,27.0,45.86374695863747
2021-01-28,0.0,17.0,40.0,0.0,55.0,0.0,14.0,41.0,59.0,42.0,32.60340632603406
2021-01-29,20.0,35.0,41.0,19.0,19.0,0.0,0.0,41.0,39.0,14.0,27.73722627737226
2021-01-30,39.0,17.0,21.0,57.0,74.0,42.0,28.0,21.0,19.0,57.0,45.62043795620438
2021-01-31,0.0,0.0,21.0,0.0,0.0,0.0,14.0,21.0,19.0,0.0,9.124087591240876
2021-02-01,19.0,33.0,20.0,37.0,35.0,0.0,14.0,39.0,0.0,14.0,25.669099756690997
2021-02-02,37.0,17.0,40.0,0.0,35.0,0.0,0.0,60.0,0.0,0.0,22.992700729927005
2021-02-03,19.0,16.0,20.0,37.0,53.0,20.0,14.0,39.0,19.0,28.0,32.23844282238443
2021-02-04,0.0,0.0,0.0,19.0,0.0,21.0,0.0,21.0,20.0,0.0,9.854014598540145
2021-02-05,0.0,34.0,20.0,20.0,0.0,21.0,0.0,21.0,0.0,0.0,14.111922141119221
2021-02-06,40.0,35.0,21.0,40.0,19.0,0.0,44.0,42.0,0.0,0.0,29.318734793187346
2021-02-07,0.0,18.0,21.0,39.0,37.0,43.0,15.0,0.0,0.0,14.0,22.749391727493915
2021-02-08,37.0,17.0,0.0,0.0,36.0,20.0,0.0,20.0,19.0,14.0,19.829683698296837
2021-02-09,0.0,51.0,100.0,40.0,18.0,63.0,29.0,0.0,58.0,29.0,47.20194647201946
2021-02-10,19.0,17.0,60.0,39.0,36.0,21.0,28.0,0.0,57.0,14.0,35.4014598540146
2021-02-11,20.0,18.0,21.0,39.0,37.0,21.0,0.0,21.0,0.0,0.0,21.532846715328468
2021-02-12,0.0,0.0,0.0,20.0,19.0,21.0,0.0,21.0,0.0,15.0,11.678832116788321
2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14,43.0,19.0,66.0,21.0,100.0,90.0,47.0,22.0,64.0,47.0,63.13868613138686
2021-02-15,79.0,34.0,63.0,19.0,56.0,43.0,29.0,41.0,20.0,44.0,52.06812652068126
2021-02-16,20.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,8.75912408759124
2021-02-17,40.0,35.0,21.0,40.0,19.0,22.0,15.0,22.0,0.0,15.0,27.858880778588805
2021-02-18,40.0,34.0,81.0,38.0,19.0,64.0,15.0,20.0,78.0,29.0,50.851581508515814
2021-02-19,62.0,35.0,21.0,100.0,58.0,44.0,15.0,21.0,20.0,44.0,51.0948905109489
2021-02-20,0.0,18.0,44.0,21.0,60.0,23.0,31.0,44.0,42.0,31.0,38.19951338199513
2021-02-21,64.0,38.0,23.0,0.0,41.0,23.0,16.0,23.0,0.0,16.0,29.683698296836983
2021-02-22,0.0,0.0,19.0,0.0,17.0,0.0,14.0,0.0,18.0,0.0,8.27250608272506
2021-02-23,20.0,53.0,21.0,40.0,19.0,87.0,30.0,21.0,40.0,15.0,42.092457420924575
2021-02-24,39.0,17.0,21.0,39.0,38.0,0.0,15.0,20.0,39.0,43.0,32.968369829683695
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26,19.0,0.0,0.0,0.0,0.0,21.0,14.0,20.0,0.0,14.0,10.705596107055962
2021-02-27,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18978102189781
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,39.0,34.0,21.0,40.0,0.0,21.0,0.0,0.0,0.0,0.0,18.856447688564476
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,19.0,0.0,20.0,38.0,0.0,40.0,15.0,0.0,0.0,14.0,17.761557177615572
2021-03-04,20.0,17.0,21.0,0.0,0.0,0.0,29.0,0.0,39.0,29.0,18.856447688564476
2021-03-05,20.0,0.0,21.0,19.0,19.0,41.0,0.0,21.0,20.0,14.0,21.289537712895378
2021-03-06,0.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,42.0,15.0,11.435523114355231
2021-03-07,41.0,36.0,43.0,20.0,0.0,67.0,15.0,86.0,42.0,30.0,46.228710462287104
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,20.0,0.0,62.0,0.0,37.0,42.0,0.0,41.0,60.0,29.0,35.4014598540146
2021-03-10,19.0,17.0,0.0,19.0,73.0,62.0,28.0,40.0,38.0,28.0,39.41605839416058
2021-03-11,0.0,0.0,20.0,20.0,37.0,21.0,0.0,0.0,0.0,0.0,11.922141119221411
2021-03-12,0.0,17.0,21.0,0.0,0.0,0.0,0.0,21.0,20.0,0.0,9.610705596107056
2021-03-13,0.0,0.0,41.0,39.0,36.0,21.0,28.0,41.0,38.0,14.0,31.38686131386861
2021-03-14,39.0,17.0,0.0,19.0,18.0,21.0,28.0,0.0,19.0,14.0,21.289537712895378
2021-03-15,15.0,27.0,32.0,15.0,14.0,16.0,11.0,0.0,31.0,0.0,19.58637469586375
2021-03-16,0.0,30.0,18.0,0.0,0.0,18.0,0.0,18.0,35.0,0.0,14.476885644768856
2021-03-17,0.0,0.0,20.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,6.934306569343065
2021-03-18,60.0,34.0,20.0,58.0,18.0,42.0,14.0,41.0,0.0,14.0,36.618004866180044
2021-03-19,39.0,0.0,0.0,59.0,19.0,43.0,15.0,21.0,39.0,0.0,28.588807785888076
2021-03-20,21.0,0.0,67.0,0.0,39.0,23.0,32.0,22.0,42.0,15.0,31.751824817518248
2021-03-21,0.0,17.0,0.0,20.0,19.0,0.0,0.0,0.0,42.0,0.0,11.922141119221411
2021-03-22,20.0,0.0,62.0,0.0,37.0,21.0,14.0,0.0,38.0,0.0,23.357664233576642
2021-03-23,100.0,35.0,61.0,0.0,37.0,85.0,0.0,63.0,40.0,14.0,52.919708029197075
2021-03-24,0.0,69.0,63.0,60.0,0.0,64.0,15.0,21.0,20.0,15.0,39.78102189781022
2021-03-25,61.0,17.0,0.0,20.0,19.0,64.0,29.0,63.0,40.0,0.0,38.077858880778585
2021-03-26,41.0,0.0,0.0,0.0,39.0,0.0,15.0,21.0,20.0,30.0,20.194647201946474
2021-03-27,21.0,19.0,23.0,21.0,0.0,0.0,0.0,23.0,22.0,0.0,15.693430656934305
2021-03-28,0.0,0.0,0.0,23.0,21.0,24.0,0.0,23.0,22.0,0.0,13.746958637469586
2021-03-29,21.0,18.0,22.0,63.0,39.0,22.0,30.0,43.0,20.0,15.0,35.64476885644769
2021-03-30,21.0,18.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,31.0,13.746958637469586
2021-03-31,0.0,17.0,21.0,20.0,19.0,43.0,0.0,21.0,20.0,15.0,21.411192214111924
2021-04-01,0.0,18.0,22.0,0.0,0.0,0.0,15.0,22.0,21.0,30.0,15.57177615571776
2021-04-02,21.0,0.0,0.0,21.0,0.0,22.0,16.0,0.0,0.0,0.0,9.732360097323602
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.94647201946472
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,39.0,33.0,0.0,0.0,18.0,20.0,0.0,20.0,19.0,0.0,18.126520681265205
2021-04-06,17.0,14.0,17.0,16.0,15.0,0.0,12.0,17.0,17.0,0.0,15.206812652068127
2021-04-07,0.0,0.0,18.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,10.46228710462287
2021-04-08,0.0,32.0,0.0,18.0,0.0,19.0,0.0,19.0,0.0,13.0,12.287104622871047
2021-04-09,0.0,0.0,19.0,18.0,17.0,39.0,0.0,19.0,37.0,27.0,21.411192214111924
2021-04-10,19.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,6.204379562043795
2021-04-11,37.0,16.0,0.0,0.0,17.0,20.0,14.0,38.0,37.0,13.0,23.357664233576642
2021-04-12,56.0,16.0,19.0,0.0,0.0,39.0,14.0,38.0,18.0,14.0,26.03406326034063
2021-04-13,18.0,32.0,0.0,18.0,17.0,20.0,28.0,0.0,0.0,13.0,17.761557177615572
2021-04-14,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.4330900243309004
2021-04-15,76.0,67.0,40.0,19.0,72.0,20.0,0.0,100.0,57.0,28.0,58.27250608272506
2021-04-16,19.0,50.0,20.0,0.0,0.0,0.0,57.0,41.0,19.0,43.0,30.291970802919707
2021-04-17,40.0,35.0,41.0,40.0,0.0,22.0,15.0,42.0,40.0,29.0,36.982968369829685
2021-04-18,40.0,34.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,29.0,17.27493917274939
2021-04-19,19.0,32.0,0.0,19.0,0.0,20.0,14.0,39.0,0.0,28.0,20.8029197080292
2021-04-20,0.0,17.0,20.0,38.0,0.0,20.0,0.0,0.0,0.0,0.0,11.557177615571776
2021-04-21,78.0,67.0,20.0,58.0,36.0,20.0,0.0,40.0,19.0,42.0,46.228710462287104
2021-04-22,40.0,69.0,83.0,79.0,19.0,43.0,15.0,21.0,39.0,29.0,53.16301703163017
2021-04-23,20.0,0.0,0.0,0.0,0.0,22.0,15.0,22.0,21.0,0.0,12.165450121654501
2021-04-24,21.0,0.0,0.0,21.0,0.0,23.0,16.0,0.0,21.0,0.0,12.40875912408759
2021-04-25,21.0,38.0,22.0,21.0,40.0,23.0,31.0,0.0,21.0,16.0,28.345498783454985
2021-04-26,18.0,0.0,18.0,18.0,0.0,19.0,26.0,0.0,36.0,0.0,16.423357664233578
2021-04-27,18.0,49.0,56.0,18.0,51.0,0.0,27.0,57.0,37.0,41.0,43.065693430656935
2021-04-28,0.0,0.0,34.0,17.0,0.0,0.0,12.0,35.0,34.0,13.0,17.639902676399025
2021-04-29,18.0,16.0,19.0,18.0,0.0,0.0,0.0,18.0,0.0,13.0,12.40875912408759
2021-04-30,18.0,0.0,19.0,17.0,0.0,38.0,26.0,19.0,35.0,26.0,24.087591240875913
2021-05-01,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,18.0,0.0,6.81265206812652
2021-05-02,55.0,33.0,20.0,0.0,36.0,60.0,0.0,19.0,56.0,14.0,35.64476885644769
2021-05-03,19.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,8.75912408759124
2021-05-04,36.0,31.0,0.0,18.0,33.0,0.0,40.0,19.0,36.0,13.0,27.49391727493917
2021-05-05,0.0,0.0,20.0,18.0,36.0,20.0,14.0,39.0,0.0,41.0,22.871046228710462
2021-05-06,0.0,0.0,0.0,18.0,17.0,0.0,13.0,0.0,0.0,0.0,5.839416058394161
2021-05-07,0.0,17.0,21.0,0.0,18.0,42.0,0.0,0.0,20.0,0.0,14.355231143552311
2021-05-08,0.0,19.0,0.0,0.0,0.0,0.0,16.0,22.0,22.0,0.0,9.610705596107056
2021-05-09,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866180048661801
2021-05-10,0.0,0.0,18.0,0.0,0.0,19.0,27.0,19.0,0.0,13.0,11.678832116788321
2021-05-11,18.0,0.0,19.0,0.0,17.0,0.0,0.0,0.0,18.0,0.0,8.75912408759124
2021-05-12,0.0,34.0,20.0,0.0,37.0,20.0,29.0,21.0,0.0,0.0,19.58637469586375
2021-05-13,19.0,16.0,20.0,37.0,35.0,20.0,14.0,20.0,19.0,0.0,24.330900243309003
2021-05-14,19.0,17.0,20.0,19.0,18.0,0.0,0.0,0.0,0.0,14.0,13.017031630170315
2021-05-15,39.0,0.0,0.0,19.0,0.0,21.0,0.0,20.0,0.0,14.0,13.746958637469586
2021-05-16,0.0,16.0,0.0,18.0,0.0,0.0,0.0,20.0,19.0,0.0,8.880778588807786
2021-05-17,18.0,16.0,19.0,18.0,34.0,19.0,0.0,0.0,36.0,0.0,19.464720194647203
2021-05-18,19.0,0.0,0.0,38.0,0.0,20.0,0.0,20.0,0.0,29.0,15.32846715328467
2021-05-19,19.0,33.0,20.0,0.0,53.0,0.0,27.0,19.0,0.0,14.0,22.506082725060825
2021-05-20,0.0,0.0,22.0,21.0,39.0,23.0,0.0,0.0,21.0,15.0,17.153284671532845
2021-05-21,20.0,53.0,0.0,40.0,36.0,42.0,14.0,41.0,0.0,14.0,31.6301703163017
2021-05-22,0.0,0.0,21.0,21.0,0.0,0.0,15.0,21.0,0.0,0.0,9.489051094890511
2021-05-23,43.0,0.0,0.0,0.0,20.0,45.0,47.0,22.0,0.0,16.0,23.479318734793186
2021-05-24,37.0,16.0,20.0,0.0,0.0,60.0,28.0,58.0,18.0,0.0,28.832116788321166
2021-05-25,0.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,29.0,8.02919708029197
2021-05-26,0.0,33.0,0.0,57.0,18.0,20.0,0.0,59.0,38.0,28.0,30.778588807785887
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,46.0,0.0,41.0,0.0,32.0,23.0,22.0,0.0,19.95133819951338
2021-05-29,0.0,21.0,25.0,0.0,0.0,0.0,17.0,49.0,46.0,17.0,21.289537712895378
2021-05-30,23.0,0.0,24.0,0.0,22.0,25.0,0.0,0.0,46.0,17.0,19.099756690997566
2021-05-31,0.0,0.0,0.0,20.0,19.0,22.0,15.0,0.0,0.0,0.0,9.245742092457421
