date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,4.101326899879372
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,13.0,0.0,0.0,14.0,12.0,0.0,19.0,0.0,14.0,8.685162846803378
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,16.0,18.0,15.0,0.0,0.0,0.0,0.0,15.0,7.720144752714113
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,15.0,0.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0313630880579
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,13.0,29.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.478890229191797
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,14.0,4.8250904704463204
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,21.0,15.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.358262967430639
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,17.0,0.0,0.0,0.0,14.0,0.0,21.0,19.0,0.0,14.0,10.253317249698432
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,18.0,13.0,15.0,0.0,0.0,12.0,21.0,0.0,14.0,14.0,12.907117008443908
2020-02-22,0.0,15.0,17.0,39.0,32.0,13.0,0.0,22.0,0.0,0.0,16.646562123039807
2020-02-23,19.0,29.0,16.0,19.0,15.0,0.0,23.0,22.0,15.0,30.0,22.677925211097705
2020-02-24,0.0,13.0,14.0,0.0,0.0,0.0,20.0,19.0,13.0,13.0,11.097708082026536
2020-02-25,16.0,0.0,14.0,16.0,26.0,0.0,0.0,18.0,0.0,0.0,10.85645355850422
2020-02-26,15.0,12.0,0.0,0.0,25.0,10.0,37.0,51.0,46.0,0.0,23.642943305186975
2020-02-27,16.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0,0.0,12.0,9.16767189384801
2020-02-28,51.0,0.0,14.0,50.0,27.0,11.0,20.0,19.0,13.0,13.0,26.296743063932446
2020-02-29,18.0,13.0,15.0,0.0,14.0,12.0,43.0,0.0,13.0,14.0,17.129071170084437
2020-03-01,0.0,39.0,15.0,0.0,0.0,23.0,41.0,0.0,26.0,27.0,20.627261761158024
2020-03-02,62.0,12.0,53.0,31.0,25.0,21.0,0.0,17.0,12.0,37.0,32.56936067551266
2020-03-03,47.0,12.0,13.0,31.0,13.0,11.0,0.0,17.0,0.0,0.0,17.370325693606755
