date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,14.0,11.0,8.0,7.0,25.0,44.0,26.0,7.0,6.0,21.0,15.0,12.0,18.0,18.0,17.0,13.0,31.0,0.0,10.0,25.0,18.636363636363637
2020-01-30,7.0,0.0,8.0,8.0,7.0,18.0,7.0,0.0,0.0,15.0,8.0,6.0,9.0,25.0,6.0,7.0,0.0,9.0,20.0,7.0,9.488636363636363
2020-01-31,0.0,6.0,8.0,8.0,14.0,9.0,7.0,7.0,7.0,8.0,8.0,0.0,9.0,6.0,6.0,21.0,8.0,9.0,0.0,7.0,8.409090909090908
2020-02-01,15.0,0.0,9.0,8.0,7.0,9.0,14.0,14.0,0.0,0.0,8.0,6.0,9.0,7.0,0.0,7.0,17.0,18.0,0.0,0.0,8.409090909090908
2020-02-02,36.0,17.0,49.0,23.0,34.0,18.0,27.0,14.0,33.0,30.0,16.0,12.0,28.0,19.0,12.0,14.0,24.0,26.0,30.0,20.0,27.38636363636364
2020-02-03,0.0,5.0,7.0,14.0,12.0,16.0,6.0,12.0,6.0,7.0,7.0,11.0,16.0,6.0,5.0,18.0,21.0,23.0,18.0,12.0,12.613636363636365
2020-02-04,0.0,0.0,0.0,15.0,6.0,9.0,0.0,13.0,6.0,0.0,8.0,6.0,9.0,0.0,0.0,7.0,0.0,8.0,10.0,0.0,5.511363636363637
2020-02-05,7.0,11.0,16.0,8.0,13.0,9.0,7.0,0.0,0.0,14.0,15.0,24.0,9.0,12.0,6.0,0.0,23.0,0.0,20.0,6.0,11.363636363636365
2020-02-06,15.0,12.0,8.0,8.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,28.0,13.0,0.0,14.0,8.0,9.0,21.0,7.0,9.602272727272727
2020-02-07,0.0,12.0,17.0,0.0,7.0,9.0,28.0,0.0,0.0,16.0,0.0,6.0,10.0,26.0,6.0,0.0,8.0,18.0,21.0,14.0,11.25
2020-02-08,0.0,6.0,17.0,24.0,7.0,28.0,21.0,0.0,20.0,15.0,16.0,6.0,9.0,13.0,18.0,14.0,33.0,18.0,21.0,7.0,16.647727272727273
2020-02-09,7.0,6.0,8.0,8.0,13.0,18.0,20.0,7.0,7.0,15.0,23.0,12.0,0.0,12.0,6.0,0.0,8.0,17.0,0.0,0.0,10.625
2020-02-10,7.0,16.0,23.0,7.0,13.0,26.0,6.0,0.0,19.0,7.0,22.0,6.0,17.0,23.0,17.0,6.0,0.0,24.0,29.0,6.0,15.568181818181818
2020-02-11,0.0,11.0,8.0,7.0,19.0,17.0,13.0,0.0,13.0,7.0,8.0,6.0,26.0,0.0,11.0,0.0,15.0,8.0,10.0,13.0,10.909090909090908
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,7.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,3.2954545454545454
