date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,16.0,16.0,36.0,31.0,20.0,16.0,0.0,34.0,0.0,49.0,29.945054945054945
2020-02-02,16.0,30.0,17.0,45.0,20.0,15.0,18.0,16.0,0.0,0.0,24.313186813186814
2020-02-03,28.0,27.0,15.0,13.0,17.0,13.0,16.0,43.0,13.0,27.0,29.12087912087912
2020-02-04,61.0,29.0,34.0,44.0,56.0,29.0,18.0,47.0,29.0,15.0,49.72527472527474
2020-02-05,62.0,59.0,51.0,57.0,19.0,44.0,53.0,47.0,57.0,92.0,74.31318681318682
2020-02-06,16.0,63.0,35.0,30.0,100.0,46.0,37.0,17.0,15.0,81.0,60.439560439560445
2020-02-07,68.0,0.0,36.0,31.0,21.0,16.0,57.0,52.0,15.0,32.0,45.05494505494505
2020-02-08,35.0,34.0,0.0,32.0,21.0,16.0,19.0,18.0,16.0,0.0,26.23626373626374
2020-02-09,0.0,30.0,0.0,0.0,20.0,29.0,36.0,16.0,29.0,15.0,24.03846153846154
2020-02-10,76.0,28.0,48.0,56.0,54.0,55.0,51.0,46.0,41.0,73.0,72.52747252747253
2020-02-11,31.0,43.0,83.0,14.0,74.0,57.0,87.0,46.0,70.0,75.0,79.67032967032968
2020-02-12,15.0,29.0,0.0,14.0,18.0,28.0,17.0,31.0,14.0,29.0,26.78571428571429
2020-02-13,31.0,30.0,34.0,29.0,38.0,58.0,71.0,31.0,29.0,30.0,52.33516483516484
2020-02-14,33.0,31.0,17.0,30.0,60.0,15.0,19.0,17.0,59.0,0.0,38.5989010989011
2020-02-15,18.0,17.0,19.0,0.0,21.0,0.0,40.0,0.0,16.0,0.0,17.994505494505496
2020-02-16,17.0,0.0,0.0,16.0,0.0,0.0,40.0,18.0,16.0,0.0,14.697802197802199
2020-02-17,15.0,29.0,17.0,57.0,18.0,29.0,0.0,31.0,0.0,15.0,28.983516483516485
2020-02-18,31.0,75.0,67.0,44.0,56.0,73.0,86.0,48.0,57.0,62.0,82.28021978021978
2020-02-19,0.0,15.0,17.0,14.0,38.0,30.0,18.0,16.0,14.0,15.0,24.313186813186814
2020-02-20,65.0,92.0,17.0,30.0,39.0,46.0,36.0,16.0,59.0,0.0,54.94505494505495
2020-02-21,49.0,16.0,34.0,30.0,20.0,30.0,37.0,33.0,0.0,0.0,34.20329670329671
2020-02-22,0.0,0.0,0.0,48.0,0.0,16.0,19.0,18.0,32.0,50.0,25.13736263736264
2020-02-23,34.0,32.0,36.0,0.0,20.0,47.0,37.0,52.0,15.0,33.0,42.032967032967036
2020-02-24,47.0,29.0,50.0,29.0,38.0,44.0,36.0,48.0,57.0,30.0,56.04395604395604
2020-02-25,31.0,29.0,0.0,0.0,19.0,14.0,0.0,16.0,0.0,59.0,23.076923076923077
