date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,32.0,34.0,17.0,21.0,0.0,21.0,53.0,23.0,0.0,27.346938775510207
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,22.0,0.0,36.0,0.0,22.0,0.0,22.0,0.0,24.0,0.0,17.142857142857142
2020-03-09,39.0,0.0,0.0,0.0,39.0,53.0,39.0,24.0,21.0,24.0,32.51700680272109
2020-03-10,19.0,45.0,32.0,0.0,59.0,35.0,19.0,24.0,42.0,24.0,40.68027210884354
2020-03-11,39.0,30.0,0.0,16.0,39.0,0.0,19.0,24.0,21.0,24.0,28.843537414965986
2020-03-12,19.0,29.0,0.0,63.0,19.0,34.0,38.0,23.0,0.0,47.0,37.006802721088434
2020-03-13,21.0,0.0,35.0,0.0,0.0,19.0,0.0,0.0,23.0,52.0,20.408163265306122
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,23.0,35.0,75.0,0.0,23.0,20.0,68.0,57.0,49.0,28.0,51.42857142857142
2020-03-16,38.0,30.0,31.0,0.0,38.0,17.0,19.0,24.0,41.0,0.0,32.38095238095238
2020-03-17,0.0,0.0,0.0,16.0,19.0,17.0,0.0,0.0,42.0,23.0,15.918367346938776
2020-03-18,20.0,0.0,33.0,34.0,21.0,36.0,40.0,51.0,22.0,0.0,34.965986394557824
2020-03-19,20.0,0.0,0.0,67.0,0.0,0.0,20.0,25.0,44.0,25.0,27.346938775510207
2020-03-20,19.0,15.0,94.0,16.0,57.0,0.0,38.0,47.0,41.0,23.0,47.61904761904762
2020-03-21,45.0,0.0,74.0,0.0,23.0,20.0,22.0,0.0,49.0,27.0,35.374149659863946
2020-03-22,68.0,35.0,74.0,37.0,22.0,41.0,22.0,56.0,73.0,55.0,65.71428571428571
2020-03-23,18.0,42.0,0.0,0.0,36.0,16.0,18.0,68.0,39.0,22.0,35.23809523809524
2020-03-24,40.0,31.0,32.0,33.0,40.0,0.0,20.0,25.0,0.0,98.0,43.40136054421769
2020-03-25,20.0,31.0,33.0,51.0,62.0,37.0,20.0,25.0,65.0,100.0,60.40816326530612
2020-03-26,40.0,0.0,32.0,17.0,20.0,0.0,39.0,0.0,0.0,0.0,20.13605442176871
2020-03-27,37.0,43.0,30.0,46.0,19.0,16.0,54.0,23.0,20.0,0.0,39.183673469387756
2020-03-28,43.0,34.0,36.0,73.0,22.0,0.0,43.0,55.0,24.0,80.0,55.78231292517007
2020-03-29,0.0,32.0,69.0,0.0,21.0,19.0,21.0,0.0,22.0,0.0,25.034013605442173
2020-03-30,18.0,28.0,30.0,15.0,0.0,17.0,0.0,46.0,40.0,46.0,32.6530612244898
2020-03-31,37.0,100.0,61.0,93.0,56.0,100.0,18.0,23.0,100.0,91.0,92.3809523809524
2020-04-01,19.0,15.0,94.0,32.0,19.0,34.0,19.0,47.0,0.0,24.0,41.224489795918366
2020-04-02,18.0,14.0,0.0,31.0,37.0,50.0,37.0,46.0,40.0,0.0,37.142857142857146
2020-04-03,57.0,29.0,62.0,16.0,0.0,17.0,0.0,47.0,61.0,94.0,52.10884353741496
2020-04-04,23.0,18.0,37.0,19.0,46.0,21.0,0.0,56.0,0.0,28.0,33.74149659863946
2020-04-05,0.0,0.0,78.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142
2020-04-06,0.0,29.0,93.0,16.0,19.0,17.0,56.0,0.0,41.0,46.0,43.12925170068027
2020-04-07,20.0,15.0,32.0,33.0,60.0,54.0,20.0,25.0,0.0,25.0,38.63945578231292
2020-04-08,80.0,31.0,66.0,83.0,100.0,55.0,100.0,100.0,22.0,98.0,100.0
2020-04-09,61.0,16.0,65.0,17.0,60.0,37.0,0.0,25.0,22.0,75.0,51.42857142857142
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,18.0,75.0,0.0,23.0,41.0,23.0,29.0,0.0,0.0,28.435374149659864
2020-04-12,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,24.0,0.0,5.98639455782313
2020-04-13,40.0,30.0,65.0,50.0,60.0,36.0,79.0,73.0,64.0,0.0,67.61904761904762
2020-04-14,19.0,29.0,61.0,47.0,0.0,0.0,37.0,0.0,40.0,23.0,34.82993197278912
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.5850340136054424
2020-04-16,100.0,31.0,65.0,100.0,60.0,54.0,20.0,75.0,43.0,97.0,87.75510204081633
