date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,20.0,49.0,36.0,28.0,31.0,9.0,14.0,46.0,39.0,42.0,42.318059299191376
2020-02-02,46.0,57.0,52.0,45.0,40.0,69.0,20.0,66.0,66.0,51.0,69.00269541778975
2020-02-03,16.0,16.0,50.0,23.0,67.0,22.0,17.0,12.0,16.0,42.0,37.870619946091644
2020-02-04,35.0,17.0,16.0,33.0,18.0,32.0,25.0,0.0,17.0,37.0,30.99730458221024
2020-02-05,35.0,27.0,25.0,60.0,19.0,49.0,26.0,21.0,44.0,19.0,43.80053908355795
2020-02-06,36.0,27.0,42.0,34.0,10.0,50.0,33.0,42.0,46.0,49.0,49.73045822102426
2020-02-07,27.0,28.0,0.0,27.0,29.0,17.0,13.0,36.0,18.0,20.0,28.975741239892184
2020-02-08,20.0,20.0,55.0,57.0,42.0,45.0,43.0,39.0,50.0,43.0,55.79514824797843
2020-02-09,27.0,44.0,16.0,34.0,38.0,16.0,6.0,28.0,45.0,29.0,38.14016172506739
2020-02-10,41.0,66.0,38.0,31.0,61.0,38.0,18.0,32.0,33.0,53.0,55.39083557951482
2020-02-11,25.0,43.0,16.0,16.0,9.0,31.0,12.0,20.0,34.0,27.0,31.401617250673855
2020-02-12,17.0,17.0,16.0,32.0,18.0,8.0,12.0,13.0,26.0,27.0,25.067385444743937
2020-02-13,9.0,60.0,24.0,16.0,18.0,39.0,18.0,27.0,26.0,28.0,35.714285714285715
2020-02-14,0.0,37.0,25.0,17.0,49.0,17.0,26.0,14.0,46.0,49.0,37.73584905660377
2020-02-15,69.0,50.0,73.0,75.0,42.0,64.0,21.0,62.0,90.0,64.0,82.21024258760107
2020-02-16,27.0,18.0,33.0,9.0,29.0,17.0,13.0,0.0,46.0,29.0,29.784366576819405
2020-02-17,25.0,17.0,8.0,24.0,27.0,15.0,12.0,26.0,33.0,45.0,31.266846361185983
2020-02-18,8.0,17.0,16.0,8.0,9.0,23.0,6.0,20.0,17.0,9.0,17.92452830188679
