date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,25.0,43.0,52.0,33.0,35.0,41.0,22.0,58.0,51.0,49.0,48.174322732626614
2020-02-02,16.0,10.0,20.0,24.0,34.0,41.0,21.0,32.0,14.0,12.0,26.383981154299175
2020-02-03,14.0,18.0,18.0,14.0,22.0,9.0,0.0,7.0,13.0,31.0,17.19670200235571
2020-02-04,16.0,20.0,20.0,8.0,25.0,30.0,21.0,24.0,14.0,12.0,22.37926972909305
2020-02-05,23.0,10.0,19.0,15.0,25.0,10.0,31.0,23.0,21.0,23.0,23.55712603062426
2020-02-06,16.0,32.0,21.0,24.0,26.0,31.0,0.0,16.0,14.0,12.0,22.61484098939929
2020-02-07,17.0,11.0,42.0,33.0,26.0,31.0,22.0,17.0,22.0,24.0,28.857479387514722
2020-02-08,67.0,64.0,42.0,33.0,18.0,32.0,33.0,33.0,30.0,37.0,45.81861012956419
2020-02-09,8.0,20.0,10.0,0.0,8.0,20.0,21.0,15.0,14.0,12.0,15.076560659599528
2020-02-10,7.0,29.0,0.0,23.0,16.0,10.0,30.0,7.0,0.0,11.0,15.665488810365135
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.1778563015312131
2020-02-12,23.0,40.0,10.0,16.0,0.0,30.0,41.0,8.0,21.0,58.0,29.093050647820963
2020-02-13,24.0,0.0,0.0,16.0,17.0,0.0,10.0,16.0,14.0,12.0,12.838633686690223
2020-02-14,32.0,21.0,21.0,16.0,17.0,21.0,0.0,8.0,22.0,36.0,22.85041224970553
2020-02-15,17.0,11.0,22.0,9.0,28.0,22.0,11.0,9.0,8.0,25.0,19.08127208480565
2020-02-16,16.0,21.0,21.0,16.0,9.0,21.0,43.0,16.0,7.0,24.0,22.85041224970553
2020-02-17,15.0,0.0,0.0,8.0,25.0,0.0,0.0,8.0,7.0,23.0,10.129564193168433
2020-02-18,24.0,20.0,50.0,31.0,8.0,20.0,21.0,31.0,7.0,11.0,26.266195524146053
2020-02-19,16.0,32.0,31.0,33.0,17.0,52.0,11.0,25.0,15.0,48.0,32.97997644287397
2020-02-20,16.0,21.0,31.0,33.0,44.0,31.0,54.0,41.0,29.0,73.0,43.934040047114244
2020-02-21,9.0,11.0,0.0,9.0,0.0,21.0,0.0,9.0,8.0,0.0,7.891637220259128
2020-02-22,26.0,11.0,22.0,26.0,19.0,33.0,11.0,17.0,0.0,64.0,26.972909305064782
2020-02-23,0.0,11.0,0.0,8.0,18.0,0.0,11.0,8.0,0.0,38.0,11.071849234393403
2020-02-24,23.0,51.0,50.0,40.0,34.0,30.0,72.0,40.0,43.0,59.0,52.061248527679616
2020-02-25,0.0,10.0,10.0,0.0,0.0,10.0,0.0,8.0,14.0,12.0,7.538280329799764
2020-02-26,15.0,30.0,48.0,46.0,25.0,29.0,10.0,31.0,14.0,34.0,33.215547703180206
2020-02-27,24.0,31.0,10.0,24.0,17.0,31.0,32.0,16.0,15.0,0.0,23.55712603062426
2020-02-28,0.0,32.0,32.0,34.0,44.0,53.0,45.0,33.0,30.0,49.0,41.46054181389871
