date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-01-29,50.0,28.0,27.0,17.0,18.0,47.0,7.0,39.0,26.0,37.0,48.0,35.0,44.0,21.0,60.0,31.0,41.0,45.0,54.0,39.0,42.024720423778696
2020-01-30,15.0,62.0,36.0,50.0,27.0,40.0,41.0,27.0,63.0,56.0,68.0,45.0,52.0,57.0,43.0,48.0,67.0,31.0,34.0,47.0,53.50206003531489
2020-01-31,15.0,35.0,18.0,34.0,19.0,25.0,35.0,41.0,55.0,9.0,38.0,63.0,30.0,35.0,43.0,16.0,25.0,23.0,35.0,24.0,36.37433784579164
2020-02-01,16.0,8.0,40.0,0.0,20.0,35.0,22.0,14.0,20.0,41.0,11.0,10.0,24.0,0.0,19.0,9.0,9.0,8.0,22.0,34.0,21.306650971159502
2020-02-02,45.0,55.0,45.0,25.0,37.0,56.0,35.0,40.0,74.0,56.0,49.0,54.0,23.0,14.0,52.0,31.0,25.0,31.0,42.0,47.0,49.20541494997057
2020-02-03,20.0,25.0,57.0,30.0,25.0,29.0,44.0,30.0,40.0,33.0,35.0,64.0,20.0,18.0,15.0,35.0,22.0,21.0,30.0,14.0,35.72689817539729
2020-02-04,22.0,21.0,46.0,42.0,18.0,8.0,21.0,27.0,36.0,46.0,19.0,27.0,22.0,21.0,34.0,24.0,17.0,23.0,27.0,16.0,30.429664508534433
2020-02-05,30.0,56.0,27.0,33.0,18.0,24.0,35.0,27.0,45.0,28.0,39.0,9.0,15.0,28.0,34.0,16.0,33.0,15.0,28.0,23.0,33.13713949381989
2020-02-06,39.0,59.0,96.0,44.0,67.0,34.0,36.0,50.0,48.0,60.0,92.0,66.0,54.0,37.0,55.0,42.0,88.0,32.0,59.0,67.0,66.21542083578575
2020-02-07,16.0,7.0,48.0,26.0,48.0,17.0,51.0,56.0,29.0,10.0,10.0,67.0,32.0,0.0,55.0,59.0,53.0,49.0,29.0,41.0,41.37728075338434
2020-02-08,23.0,15.0,38.0,44.0,38.0,26.0,7.0,21.0,29.0,59.0,20.0,48.0,39.0,7.0,36.0,33.0,35.0,32.0,7.0,33.0,34.72630959387875
2020-02-09,7.0,14.0,0.0,0.0,18.0,0.0,40.0,19.0,18.0,9.0,0.0,9.0,7.0,7.0,9.0,15.0,25.0,8.0,14.0,15.0,13.772807533843435
2020-02-10,14.0,20.0,70.0,33.0,18.0,8.0,53.0,20.0,44.0,36.0,56.0,44.0,51.0,34.0,8.0,38.0,24.0,22.0,53.0,15.0,38.905238375515005
2020-02-11,43.0,20.0,53.0,41.0,73.0,32.0,7.0,13.0,62.0,18.0,67.0,53.0,59.0,28.0,17.0,39.0,74.0,30.0,54.0,39.0,48.38140082401412
2020-02-12,36.0,27.0,26.0,33.0,62.0,23.0,27.0,20.0,18.0,27.0,9.0,18.0,29.0,7.0,34.0,23.0,16.0,30.0,20.0,53.0,31.66568569746909
2020-02-13,30.0,34.0,36.0,66.0,45.0,39.0,34.0,26.0,45.0,46.0,29.0,71.0,7.0,35.0,42.0,63.0,33.0,53.0,14.0,31.0,45.85050029429076
2020-02-14,38.0,42.0,66.0,26.0,47.0,33.0,42.0,27.0,56.0,57.0,49.0,46.0,23.0,36.0,26.0,48.0,43.0,47.0,35.0,32.0,48.20482636845203
2020-02-15,24.0,23.0,69.0,37.0,10.0,35.0,45.0,51.0,70.0,31.0,65.0,49.0,49.0,38.0,38.0,26.0,37.0,25.0,60.0,43.0,48.55797527957622
2020-02-16,23.0,28.0,55.0,34.0,56.0,41.0,7.0,14.0,37.0,48.0,10.0,37.0,7.0,21.0,26.0,24.0,9.0,32.0,14.0,16.0,31.72454384932313
2020-02-17,7.0,27.0,45.0,42.0,45.0,56.0,28.0,33.0,36.0,73.0,48.0,45.0,52.0,21.0,59.0,39.0,58.0,60.0,61.0,23.0,50.50029429075928
2020-02-18,36.0,27.0,35.0,33.0,71.0,23.0,27.0,13.0,26.0,36.0,38.0,44.0,14.0,7.0,41.0,31.0,33.0,52.0,20.0,30.0,37.49264273101824
2020-02-19,37.0,21.0,18.0,17.0,0.0,16.0,34.0,13.0,18.0,9.0,28.0,27.0,29.0,28.0,34.0,16.0,16.0,15.0,20.0,38.0,25.544437904649797
2020-02-20,15.0,14.0,9.0,34.0,19.0,8.0,7.0,14.0,28.0,28.0,59.0,27.0,15.0,21.0,35.0,16.0,8.0,23.0,28.0,0.0,24.014125956444964
2020-02-21,24.0,15.0,39.0,45.0,39.0,62.0,29.0,7.0,60.0,20.0,31.0,40.0,40.0,38.0,37.0,17.0,45.0,33.0,22.0,17.0,38.84638022366097
2020-02-22,17.0,16.0,21.0,19.0,42.0,9.0,56.0,8.0,21.0,10.0,11.0,0.0,17.0,8.0,10.0,18.0,29.0,26.0,31.0,18.0,22.778104767510303
2020-02-23,32.0,15.0,58.0,18.0,20.0,43.0,15.0,21.0,29.0,59.0,52.0,58.0,32.0,22.0,27.0,43.0,27.0,24.0,37.0,58.0,40.61212477928193
2020-02-24,22.0,27.0,36.0,16.0,36.0,48.0,14.0,26.0,27.0,27.0,48.0,27.0,37.0,34.0,42.0,39.0,58.0,37.0,27.0,31.0,38.787522071806954
2020-02-25,22.0,14.0,18.0,33.0,9.0,40.0,20.0,13.0,18.0,27.0,38.0,27.0,22.0,7.0,42.0,23.0,25.0,15.0,27.0,8.0,26.368452030606235
2020-02-26,22.0,34.0,26.0,33.0,35.0,39.0,47.0,46.0,27.0,54.0,38.0,26.0,22.0,21.0,25.0,23.0,16.0,15.0,7.0,15.0,33.608004708652146
2020-02-27,7.0,7.0,26.0,25.0,63.0,55.0,20.0,33.0,9.0,45.0,47.0,17.0,29.0,27.0,49.0,38.0,24.0,44.0,27.0,23.0,36.19776339022955
2020-02-28,22.0,28.0,44.0,25.0,45.0,39.0,54.0,20.0,36.0,46.0,19.0,53.0,51.0,35.0,84.0,31.0,49.0,30.0,27.0,38.0,45.67392583872866
2020-02-29,53.0,7.0,19.0,43.0,48.0,17.0,21.0,7.0,38.0,29.0,30.0,28.0,54.0,44.0,26.0,24.0,17.0,48.0,29.0,57.0,37.610359034726315
2020-03-01,14.0,40.0,35.0,65.0,35.0,8.0,53.0,19.0,26.0,46.0,37.0,26.0,43.0,20.0,50.0,38.0,56.0,44.0,20.0,15.0,40.61212477928193
2020-03-02,21.0,32.0,34.0,40.0,43.0,60.0,39.0,31.0,43.0,71.0,64.0,51.0,35.0,26.0,48.0,51.0,24.0,29.0,32.0,59.0,49.02884049440848
2020-03-03,28.0,7.0,9.0,16.0,9.0,30.0,40.0,38.0,35.0,44.0,37.0,17.0,7.0,34.0,41.0,38.0,16.0,22.0,26.0,15.0,29.958799293702178
2020-03-04,7.0,32.0,33.0,8.0,33.0,22.0,44.0,25.0,25.0,26.0,54.0,59.0,27.0,19.0,39.0,44.0,31.0,28.0,32.0,29.0,36.31547969393761
2020-03-05,35.0,26.0,43.0,48.0,61.0,31.0,26.0,31.0,52.0,71.0,37.0,34.0,28.0,20.0,57.0,37.0,31.0,37.0,26.0,22.0,44.32018834608594
2020-03-06,50.0,27.0,18.0,49.0,18.0,47.0,27.0,26.0,44.0,36.0,47.0,35.0,36.0,7.0,33.0,53.0,41.0,22.0,40.0,46.0,41.318422601530315
2020-03-07,0.0,7.0,19.0,0.0,39.0,35.0,43.0,21.0,10.0,30.0,0.0,0.0,16.0,15.0,18.0,25.0,27.0,24.0,7.0,33.0,21.718658034137732
2020-03-08,43.0,40.0,44.0,64.0,35.0,46.0,53.0,32.0,52.0,27.0,28.0,69.0,57.0,34.0,41.0,45.0,24.0,59.0,46.0,45.0,52.0306062389641
