date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,25.0,52.0,0.0,0.0,28.0,0.0,61.0,29.0,24.0,0.0,33.38414634146342
2020-02-02,49.0,49.0,23.0,24.0,27.0,0.0,0.0,54.0,0.0,0.0,34.451219512195124
2020-02-03,22.0,66.0,21.0,43.0,74.0,75.0,26.0,50.0,0.0,87.0,70.73170731707317
2020-02-04,100.0,77.0,49.0,49.0,0.0,28.0,31.0,0.0,24.0,100.0,69.81707317073172
2020-02-05,25.0,0.0,24.0,24.0,0.0,0.0,31.0,0.0,0.0,0.0,15.853658536585368
2020-02-06,26.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,8.384146341463415
2020-02-07,0.0,0.0,0.0,26.0,0.0,30.0,32.0,0.0,25.0,0.0,17.225609756097562
2020-02-08,0.0,27.0,51.0,25.0,30.0,0.0,0.0,0.0,49.0,35.0,33.07926829268293
2020-02-09,0.0,25.0,0.0,0.0,26.0,27.0,29.0,27.0,0.0,0.0,20.426829268292686
2020-02-10,24.0,0.0,24.0,0.0,54.0,0.0,29.0,27.0,23.0,65.0,37.5
2020-02-11,25.0,50.0,0.0,24.0,55.0,27.0,58.0,28.0,0.0,32.0,45.57926829268293
2020-02-12,47.0,24.0,23.0,0.0,26.0,26.0,0.0,26.0,44.0,31.0,37.65243902439025
2020-02-13,25.0,100.0,47.0,47.0,81.0,28.0,29.0,28.0,0.0,65.0,68.59756097560977
2020-02-14,0.0,26.0,69.0,49.0,27.0,0.0,29.0,28.0,47.0,65.0,51.82926829268293
2020-02-15,0.0,27.0,0.0,25.0,29.0,0.0,30.0,29.0,49.0,0.0,28.810975609756095
2020-02-16,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,32.0,13.414634146341466
2020-02-17,47.0,0.0,23.0,23.0,26.0,26.0,28.0,0.0,45.0,31.0,37.957317073170735
2020-02-18,24.0,73.0,22.0,70.0,52.0,26.0,0.0,26.0,67.0,61.0,64.17682926829269
2020-02-19,71.0,0.0,23.0,45.0,26.0,27.0,29.0,0.0,44.0,63.0,50.0
2020-02-20,0.0,26.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,33.0,16.3109756097561
