date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,14.0,0.0,0.0,22.0,19.0,0.0,16.0,0.0,0.0,0.0,7.995495495495495
2020-02-02,0.0,0.0,12.0,21.0,0.0,14.0,0.0,36.0,0.0,39.0,13.73873873873874
2020-02-03,12.0,35.0,11.0,56.0,33.0,13.0,27.0,49.0,41.0,34.0,35.02252252252252
2020-02-04,0.0,20.0,13.0,42.0,37.0,29.0,15.0,19.0,0.0,20.0,21.95945945945946
2020-02-05,54.0,0.0,25.0,41.0,37.0,28.0,15.0,38.0,46.0,19.0,34.12162162162162
2020-02-06,57.0,63.0,26.0,65.0,58.0,45.0,48.0,79.0,96.0,62.0,67.45495495495496
2020-02-07,29.0,62.0,67.0,89.0,100.0,61.0,33.0,40.0,49.0,63.0,66.77927927927928
2020-02-08,14.0,20.0,38.0,65.0,19.0,29.0,31.0,76.0,47.0,0.0,38.17567567567568
2020-02-09,26.0,37.0,24.0,60.0,35.0,27.0,29.0,35.0,0.0,0.0,30.743243243243246
2020-02-10,13.0,19.0,24.0,20.0,18.0,0.0,15.0,19.0,30.0,57.0,24.21171171171171
2020-02-11,42.0,57.0,25.0,21.0,37.0,14.0,15.0,19.0,31.0,99.0,40.54054054054054
2020-02-12,0.0,19.0,12.0,20.0,55.0,28.0,30.0,0.0,31.0,38.0,26.23873873873874
2020-02-13,14.0,99.0,38.0,63.0,56.0,100.0,45.0,76.0,45.0,59.0,67.00450450450451
2020-02-14,14.0,20.0,13.0,43.0,19.0,14.0,31.0,20.0,16.0,40.0,25.9009009009009
2020-02-15,0.0,42.0,14.0,68.0,0.0,15.0,33.0,21.0,17.0,43.0,28.49099099099099
2020-02-16,28.0,0.0,26.0,85.0,56.0,29.0,46.0,19.0,46.0,20.0,39.97747747747748
2020-02-17,40.0,57.0,25.0,61.0,36.0,55.0,45.0,55.0,29.0,38.0,49.66216216216216
2020-02-18,40.0,19.0,12.0,41.0,36.0,55.0,45.0,37.0,45.0,76.0,45.72072072072072
2020-02-19,41.0,39.0,12.0,42.0,18.0,28.0,0.0,37.0,30.0,0.0,27.815315315315317
2020-02-20,28.0,0.0,13.0,21.0,38.0,44.0,15.0,20.0,62.0,40.0,31.644144144144146
2020-02-21,29.0,0.0,13.0,0.0,0.0,15.0,0.0,40.0,16.0,41.0,17.34234234234234
2020-02-22,30.0,64.0,28.0,23.0,0.0,0.0,33.0,62.0,49.0,0.0,32.54504504504504
2020-02-23,14.0,20.0,13.0,22.0,19.0,0.0,32.0,20.0,32.0,21.0,21.734234234234236
2020-02-24,27.0,39.0,37.0,21.0,37.0,42.0,0.0,38.0,15.0,78.0,37.612612612612615
2020-02-25,67.0,19.0,37.0,0.0,18.0,42.0,15.0,55.0,75.0,78.0,45.72072072072072
2020-02-26,39.0,38.0,24.0,41.0,54.0,28.0,44.0,55.0,15.0,19.0,40.20270270270271
2020-02-27,0.0,19.0,36.0,41.0,72.0,0.0,29.0,18.0,15.0,57.0,32.31981981981982
2020-02-28,0.0,59.0,0.0,21.0,36.0,42.0,45.0,38.0,15.0,40.0,33.333333333333336
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,26.0,0.0,12.0,20.0,17.0,13.0,28.0,35.0,14.0,18.0,20.60810810810811
2020-03-02,51.0,36.0,23.0,76.0,34.0,53.0,28.0,35.0,28.0,36.0,45.04504504504504
2020-03-03,53.0,56.0,49.0,41.0,88.0,14.0,60.0,73.0,29.0,77.0,60.810810810810814
2020-03-04,51.0,73.0,47.0,19.0,52.0,40.0,42.0,18.0,28.0,55.0,47.86036036036036
2020-03-05,13.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,28.0,37.0,12.95045045045045
2020-03-06,41.0,58.0,37.0,20.0,18.0,57.0,74.0,73.0,30.0,19.0,48.085585585585584
2020-03-07,14.0,41.0,25.0,43.0,19.0,14.0,31.0,0.0,16.0,0.0,22.86036036036036
2020-03-08,13.0,18.0,23.0,58.0,51.0,13.0,42.0,52.0,41.0,18.0,37.04954954954955
2020-03-09,39.0,37.0,47.0,20.0,0.0,53.0,14.0,0.0,14.0,18.0,27.25225225225225
2020-03-10,39.0,74.0,24.0,20.0,52.0,27.0,14.0,36.0,72.0,93.0,50.78828828828829
2020-03-11,13.0,36.0,23.0,59.0,35.0,0.0,28.0,53.0,28.0,36.0,35.02252252252252
2020-03-12,39.0,93.0,36.0,20.0,53.0,13.0,58.0,53.0,73.0,37.0,53.490990990990994
2020-03-13,14.0,59.0,49.0,43.0,38.0,28.0,93.0,76.0,15.0,59.0,53.37837837837838
2020-03-14,27.0,19.0,12.0,41.0,0.0,14.0,15.0,19.0,15.0,19.0,20.382882882882885
2020-03-15,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,14.0,18.0,5.518018018018019
2020-03-16,22.0,77.0,30.0,100.0,59.0,11.0,36.0,30.0,24.0,78.0,52.590090090090094
2020-03-17,32.0,30.0,20.0,0.0,14.0,11.0,24.0,44.0,24.0,61.0,29.27927927927928
2020-03-18,46.0,16.0,42.0,17.0,16.0,36.0,39.0,63.0,26.0,33.0,37.612612612612615
2020-03-19,47.0,17.0,11.0,36.0,0.0,61.0,66.0,49.0,13.0,34.0,37.612612612612615
2020-03-20,23.0,16.0,0.0,17.0,30.0,12.0,13.0,0.0,13.0,0.0,13.963963963963964
2020-03-21,12.0,17.0,0.0,18.0,16.0,49.0,13.0,33.0,0.0,34.0,21.62162162162162
2020-03-22,47.0,84.0,22.0,91.0,16.0,25.0,53.0,49.0,13.0,34.0,48.873873873873876
2020-03-23,100.0,100.0,100.0,76.0,81.0,62.0,100.0,69.0,100.0,100.0,100.0
2020-03-24,22.0,15.0,0.0,0.0,0.0,22.0,0.0,15.0,36.0,31.0,15.878378378378379
2020-03-25,32.0,76.0,10.0,66.0,43.0,22.0,24.0,15.0,47.0,31.0,41.21621621621622
2020-03-26,45.0,31.0,10.0,50.0,29.0,34.0,12.0,60.0,24.0,31.0,36.711711711711715
2020-03-27,21.0,30.0,0.0,32.0,42.0,43.0,12.0,14.0,12.0,31.0,26.68918918918919
2020-03-28,48.0,0.0,44.0,74.0,0.0,25.0,67.0,67.0,13.0,35.0,42.0045045045045
2020-03-29,35.0,33.0,32.0,71.0,31.0,25.0,26.0,16.0,0.0,33.0,34.00900900900901
2020-03-30,61.0,74.0,28.0,78.0,41.0,21.0,34.0,100.0,45.0,44.0,59.234234234234236
2020-03-31,0.0,30.0,38.0,0.0,28.0,65.0,46.0,70.0,23.0,29.0,37.04954954954955
2020-04-01,21.0,46.0,49.0,16.0,58.0,22.0,71.0,44.0,0.0,31.0,40.31531531531531
2020-04-02,53.0,30.0,0.0,16.0,14.0,22.0,12.0,58.0,23.0,45.0,30.743243243243246
2020-04-03,32.0,76.0,38.0,64.0,14.0,33.0,60.0,15.0,24.0,61.0,46.95945945945946
2020-04-04,38.0,72.0,11.0,38.0,84.0,13.0,41.0,70.0,42.0,36.0,50.112612612612615
2020-04-05,13.0,18.0,23.0,57.0,17.0,0.0,14.0,35.0,28.0,72.0,31.193693693693696
2020-04-06,10.0,27.0,9.0,44.0,26.0,30.0,43.0,0.0,21.0,27.0,26.68918918918919
2020-04-07,42.0,30.0,19.0,16.0,14.0,11.0,12.0,43.0,23.0,31.0,27.13963963963964
2020-04-08,11.0,45.0,10.0,50.0,15.0,45.0,59.0,15.0,24.0,46.0,36.03603603603604
2020-04-09,22.0,31.0,10.0,33.0,15.0,34.0,36.0,45.0,0.0,16.0,27.25225225225225
2020-04-10,22.0,47.0,10.0,50.0,60.0,57.0,37.0,45.0,50.0,65.0,49.88738738738739
2020-04-11,12.0,69.0,11.0,55.0,33.0,25.0,13.0,50.0,27.0,35.0,37.16216216216216
2020-04-12,13.0,17.0,0.0,37.0,17.0,13.0,14.0,34.0,0.0,35.0,20.27027027027027
2020-04-13,56.0,48.0,10.0,69.0,46.0,35.0,25.0,16.0,63.0,49.0,46.95945945945946
2020-04-14,32.0,75.0,29.0,32.0,72.0,44.0,35.0,29.0,47.0,30.0,47.86036036036036
2020-04-15,0.0,16.0,0.0,17.0,15.0,0.0,12.0,0.0,12.0,0.0,8.108108108108109
2020-04-16,0.0,32.0,21.0,18.0,31.0,0.0,25.0,32.0,13.0,32.0,22.972972972972972
