date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-25,36.0,27.0,26.0,33.0,30.0,28.0,35.0,43.0,51.0,27.0,27.0,43.0,49.0,42.0,45.0,29.0,28.0,23.0,14.0,36.0,36.24595469255663
2020-01-26,20.0,29.0,21.0,22.0,23.0,35.0,28.0,26.0,22.0,31.0,26.0,26.0,21.0,31.0,41.0,17.0,35.0,17.0,21.0,26.0,27.939590075512406
2020-01-27,17.0,18.0,27.0,28.0,26.0,26.0,18.0,42.0,32.0,19.0,18.0,21.0,35.0,25.0,26.0,30.0,36.0,52.0,35.0,29.0,30.204962243797194
2020-01-28,27.0,52.0,37.0,33.0,28.0,32.0,35.0,47.0,27.0,33.0,42.0,45.0,51.0,49.0,39.0,28.0,44.0,40.0,36.0,36.0,41.04638619201725
2020-01-29,36.0,50.0,38.0,30.0,45.0,54.0,36.0,45.0,27.0,36.0,38.0,40.0,52.0,47.0,56.0,54.0,42.0,44.0,42.0,39.0,45.90075512405609
2020-01-30,42.0,25.0,34.0,39.0,36.0,61.0,46.0,61.0,44.0,29.0,36.0,36.0,45.0,48.0,47.0,50.0,41.0,31.0,33.0,37.0,44.282632146709815
2020-01-31,24.0,39.0,26.0,28.0,22.0,25.0,32.0,35.0,24.0,38.0,35.0,42.0,37.0,28.0,31.0,40.0,26.0,27.0,20.0,31.0,32.901833872707655
2020-02-01,10.0,27.0,19.0,28.0,21.0,27.0,24.0,38.0,34.0,33.0,21.0,39.0,40.0,24.0,27.0,35.0,31.0,38.0,36.0,11.0,30.36677454153182
2020-02-02,33.0,20.0,34.0,31.0,30.0,40.0,49.0,43.0,29.0,33.0,27.0,25.0,40.0,41.0,29.0,27.0,63.0,32.0,39.0,39.0,37.97195253505934
2020-02-03,35.0,27.0,40.0,37.0,43.0,39.0,35.0,33.0,39.0,57.0,41.0,39.0,30.0,45.0,24.0,30.0,43.0,35.0,29.0,45.0,40.237324703344115
2020-02-04,33.0,45.0,46.0,47.0,51.0,42.0,37.0,36.0,44.0,26.0,40.0,40.0,60.0,33.0,32.0,51.0,32.0,43.0,39.0,38.0,43.95900755124056
2020-02-05,28.0,39.0,35.0,23.0,32.0,28.0,27.0,47.0,21.0,30.0,29.0,41.0,37.0,38.0,47.0,53.0,28.0,47.0,31.0,25.0,37.00107874865156
2020-02-06,33.0,42.0,44.0,35.0,27.0,33.0,42.0,27.0,44.0,37.0,37.0,45.0,43.0,43.0,45.0,35.0,39.0,42.0,58.0,38.0,42.55663430420712
2020-02-07,26.0,25.0,27.0,24.0,28.0,23.0,23.0,13.0,32.0,20.0,28.0,37.0,35.0,42.0,29.0,38.0,32.0,25.0,34.0,29.0,30.744336569579286
2020-02-08,23.0,31.0,25.0,34.0,33.0,25.0,41.0,17.0,26.0,36.0,25.0,22.0,19.0,36.0,34.0,41.0,34.0,39.0,32.0,28.0,32.41639697950377
2020-02-09,33.0,29.0,23.0,29.0,28.0,32.0,33.0,26.0,39.0,31.0,35.0,21.0,32.0,52.0,40.0,18.0,37.0,23.0,41.0,32.0,34.19633225458468
2020-02-10,37.0,24.0,24.0,36.0,39.0,43.0,34.0,41.0,36.0,39.0,30.0,29.0,37.0,37.0,44.0,34.0,55.0,28.0,33.0,44.0,39.05070118662352
2020-02-11,35.0,36.0,37.0,28.0,37.0,28.0,32.0,30.0,24.0,30.0,34.0,31.0,36.0,30.0,39.0,30.0,45.0,22.0,33.0,44.0,35.65264293419633
2020-02-12,25.0,64.0,27.0,38.0,48.0,29.0,38.0,43.0,45.0,26.0,28.0,40.0,27.0,31.0,40.0,41.0,41.0,40.0,34.0,36.0,39.96763754045307
2020-02-13,44.0,38.0,30.0,23.0,33.0,38.0,41.0,29.0,53.0,17.0,36.0,24.0,50.0,44.0,35.0,33.0,35.0,34.0,27.0,39.0,37.91801510248112
2020-02-14,55.0,40.0,45.0,40.0,33.0,31.0,40.0,35.0,47.0,48.0,62.0,31.0,38.0,36.0,43.0,43.0,29.0,49.0,46.0,41.0,44.875943905070116
2020-02-15,29.0,35.0,45.0,32.0,37.0,32.0,44.0,26.0,33.0,31.0,51.0,38.0,42.0,25.0,35.0,36.0,50.0,46.0,35.0,46.0,40.34519956850054
2020-02-16,27.0,41.0,20.0,27.0,31.0,38.0,38.0,15.0,32.0,23.0,20.0,40.0,32.0,28.0,17.0,39.0,29.0,28.0,29.0,32.0,31.607335490830636
2020-02-17,32.0,32.0,27.0,20.0,26.0,34.0,35.0,21.0,32.0,31.0,31.0,24.0,51.0,33.0,37.0,35.0,39.0,40.0,24.0,24.0,33.87270765911543
