date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,46.0,100.0,80.0,34.0,100.0,77.0,66.0,89.0,83.0,86.0,89.84651711924438
2021-04-19,61.0,64.0,68.0,38.0,49.0,40.0,71.0,100.0,55.0,51.0,70.4840613931523
2021-04-20,68.0,56.0,76.0,49.0,46.0,89.0,63.0,60.0,68.0,84.0,77.80401416765054
2021-04-21,55.0,100.0,97.0,80.0,74.0,68.0,59.0,41.0,57.0,40.0,79.2207792207792
2021-04-22,51.0,69.0,47.0,55.0,38.0,43.0,40.0,47.0,37.0,45.0,55.72609208972845
2021-04-23,53.0,59.0,96.0,53.0,39.0,55.0,51.0,54.0,72.0,47.0,68.35891381345927
2021-04-24,59.0,92.0,66.0,53.0,28.0,61.0,52.0,49.0,55.0,47.0,66.35182998819363
2021-04-25,92.0,82.0,92.0,100.0,68.0,82.0,72.0,88.0,71.0,100.0,100.0
2021-04-26,71.0,54.0,90.0,67.0,60.0,61.0,100.0,68.0,87.0,61.0,84.88783943329399
2021-04-27,41.0,73.0,56.0,40.0,80.0,100.0,74.0,74.0,79.0,49.0,78.63046044864225
2021-04-28,32.0,51.0,61.0,55.0,42.0,58.0,70.0,74.0,74.0,58.0,67.8866587957497
2021-04-29,35.0,59.0,44.0,53.0,32.0,35.0,47.0,58.0,51.0,30.0,52.42030696576151
2021-04-30,45.0,83.0,75.0,54.0,65.0,36.0,63.0,50.0,73.0,57.0,70.95631641086186
2021-05-01,35.0,49.0,11.0,54.0,31.0,34.0,32.0,25.0,17.0,39.0,38.60684769775679
2021-05-02,44.0,89.0,27.0,53.0,50.0,44.0,57.0,34.0,56.0,48.0,59.268004722550174
2021-05-03,22.0,32.0,49.0,43.0,49.0,40.0,47.0,48.0,50.0,29.0,48.28807556080283
2021-05-04,86.0,91.0,97.0,58.0,51.0,71.0,76.0,92.0,100.0,52.0,91.38134592680048
2021-05-05,60.0,36.0,71.0,55.0,39.0,54.0,50.0,39.0,73.0,29.0,59.74025974025974
2021-05-06,39.0,48.0,68.0,38.0,58.0,40.0,37.0,40.0,60.0,43.0,55.608028335301064
2021-05-07,50.0,85.0,46.0,50.0,52.0,58.0,79.0,60.0,64.0,45.0,69.53955135773317
2021-05-08,55.0,61.0,56.0,54.0,55.0,62.0,32.0,20.0,80.0,43.0,61.15702479338843
2021-05-09,53.0,59.0,77.0,81.0,60.0,49.0,81.0,38.0,67.0,57.0,73.43565525383707
2021-05-10,53.0,80.0,68.0,62.0,53.0,81.0,85.0,44.0,55.0,64.0,76.15112160566706
2021-05-11,56.0,63.0,39.0,46.0,31.0,45.0,32.0,43.0,49.0,54.0,54.07319952774498
2021-05-12,100.0,87.0,100.0,63.0,86.0,77.0,48.0,73.0,56.0,61.0,88.66587957497048
2021-05-13,52.0,52.0,53.0,36.0,57.0,49.0,61.0,47.0,38.0,41.0,57.378984651711924
2021-05-14,39.0,47.0,81.0,47.0,54.0,28.0,26.0,49.0,55.0,52.0,56.434474616292796
2021-05-15,63.0,71.0,59.0,79.0,64.0,71.0,67.0,44.0,72.0,66.0,77.44982290436835
2021-05-16,57.0,52.0,53.0,46.0,44.0,33.0,46.0,48.0,54.0,37.0,55.48996458087367
2021-05-17,42.0,47.0,72.0,55.0,61.0,64.0,60.0,47.0,64.0,67.0,68.35891381345927
2021-05-18,44.0,44.0,55.0,43.0,32.0,36.0,29.0,49.0,61.0,39.0,51.00354191263282
2021-05-19,26.0,69.0,68.0,37.0,35.0,39.0,42.0,35.0,45.0,46.0,52.184179456906726
2021-05-20,13.0,22.0,25.0,25.0,28.0,10.0,15.0,18.0,16.0,13.0,21.841794569067297
2021-05-21,41.0,55.0,26.0,44.0,42.0,62.0,24.0,37.0,36.0,40.0,48.05194805194805
2021-05-22,28.0,34.0,36.0,25.0,52.0,58.0,55.0,42.0,74.0,40.0,52.42030696576151
2021-05-23,30.0,36.0,44.0,27.0,25.0,28.0,32.0,40.0,23.0,53.0,39.90554899645808
2021-05-24,31.0,22.0,24.0,48.0,22.0,30.0,33.0,22.0,36.0,34.0,35.65525383707202
2021-05-25,56.0,21.0,29.0,37.0,40.0,49.0,37.0,35.0,64.0,63.0,50.88547815820543
2021-05-26,43.0,58.0,34.0,33.0,31.0,35.0,38.0,26.0,45.0,26.0,43.565525383707204
2021-05-27,18.0,33.0,25.0,30.0,37.0,31.0,34.0,46.0,21.0,18.0,34.5926800472255
2021-05-28,55.0,37.0,39.0,27.0,15.0,34.0,48.0,30.0,40.0,39.0,42.97520661157024
2021-05-29,29.0,56.0,39.0,56.0,47.0,59.0,55.0,41.0,46.0,22.0,53.128689492325854
2021-05-30,80.0,77.0,70.0,56.0,41.0,65.0,37.0,63.0,59.0,55.0,71.19244391971664
2021-05-31,88.0,97.0,47.0,71.0,86.0,59.0,75.0,75.0,85.0,55.0,87.13105076741441
