date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2020-02-01,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9.348781462245306
2020-02-02,64.0,0.0,0.0,0.0,0.0,88.0,0.0,57.0,0.0,0.0,37.57491010787056
2020-02-03,53.0,0.0,48.0,0.0,45.0,36.0,46.0,0.0,0.0,0.0,40.99081102676788
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,54.0,0.0,0.0,41.0,0.0,0.0,0.0,38.888888888888886,24.071114662405115
2020-02-07,0.0,43.0,0.0,0.0,52.0,0.0,0.0,0.0,25.0,0.0,21.574111066719937
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,57.0,0.0,0.0,51.0,0.0,0.0,0.0,50.0,22.0,36.666666666666664,38.953256092688775
2020-02-11,0.0,78.0,50.0,0.0,0.0,77.0,0.0,49.0,44.0,72.22222222222223,66.56012784658411
2020-02-12,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,36.666666666666664,22.77267279264882
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,61.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,20.675189772273274
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,58.0,56.0,0.0,0.0,58.0,0.0,42.22222222222222,38.51378345984819
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,48.0,0.0,49.0,0.0,0.0,0.0,17.43907311226528
2020-02-19,0.0,0.0,53.0,52.0,100.0,40.0,100.0,51.0,0.0,37.77777777777778,77.98641630043949
2020-02-20,0.0,42.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25928885337595
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,35.0,43.0,0.0,0.0,0.0,14.023172193367959
2020-02-27,0.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,22.113463843387937
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,41.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,14.562524970035957
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,46.0,0.0,0.0,44.0,0.0,20.0,100.0,37.75469436675989
2020-03-03,0.0,0.0,46.0,0.0,0.0,0.0,44.0,46.0,0.0,66.66666666666667,36.43627646823812
2020-03-04,0.0,71.0,92.0,0.0,43.0,0.0,89.0,0.0,20.0,33.333333333333336,62.624850179784254
2020-03-05,0.0,0.0,0.0,48.0,0.0,36.0,46.0,0.0,0.0,34.44444444444444,29.56452257291251
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,41.0,54.0,0.0,51.0,41.0,51.0,0.0,48.0,38.888888888888886,58.40990811026769
2020-03-08,60.0,0.0,53.0,0.0,51.0,41.0,0.0,0.0,24.0,0.0,41.170595285657214
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,55.0,37.0,0.0,98.0,0.0,38.0,47.0,49.0,0.0,35.55555555555556,64.64242908509789
2020-03-11,54.0,0.0,0.0,0.0,0.0,0.0,46.0,48.0,0.0,35.55555555555556,33.00039952057531
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,54.0,0.0,0.0,41.0,52.0,0.0,24.0,0.0,30.743108270075915
2020-03-15,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,10.427487015581303
2020-03-16,0.0,0.0,42.0,85.0,39.0,32.0,0.0,83.0,19.0,30.0,59.32880543347983
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,74.0,47.0,0.0,0.0,0.0,45.0,93.0,21.0,34.44444444444444,56.53216140631243
2020-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,8.090291650019976
2020-03-21,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,23.0,38.888888888888886,18.497802636835793
