date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-10-05,50.0,0.0,49.0,46.0,94.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,47.0,0.0,0.0,0.0,49.0,36.69491525423729
2020-10-06,0.0,0.0,99.0,0.0,95.0,36.0,47.0,95.0,31.0,0.0,52.0,33.0,52.0,65.0,0.0,47.0,0.0,65.0,52.0,0.0,65.16949152542375
2020-10-07,49.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,31.0,33.0,0.0,33.0,0.0,0.0,50.0,47.0,0.0,31.0,0.0,0.0,26.186440677966104
2020-10-08,0.0,0.0,0.0,49.0,100.0,0.0,0.0,50.0,0.0,35.0,55.0,35.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,30.2542372881356
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40677966101695
2020-10-12,0.0,100.0,53.0,50.0,0.0,0.0,99.0,50.0,100.0,36.0,0.0,36.0,55.0,0.0,54.255319148936174,50.0,100.0,0.0,0.0,53.0,70.86909484313021
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9661016949152543
2020-10-14,0.0,32.0,51.0,48.0,0.0,37.0,97.0,0.0,33.0,0.0,53.0,35.0,0.0,0.0,53.19148936170214,49.0,0.0,100.0,0.0,52.0,54.253516047601885
2020-10-15,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,54.0,19.322033898305087
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,57.0,0.0,0.0,58.0,0.0,0.0,0.0,62.0,41.0,63.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,27.033898305084747
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8813559322033897
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,52.0,0.0,0.0,37.0,0.0,0.0,32.0,0.0,53.0,35.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,52.0,24.83050847457627
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,52.0,0.0,98.0,0.0,0.0,48.0,0.0,34.0,54.0,0.0,54.0,100.0,52.127659574468076,0.0,0.0,33.0,0.0,0.0,44.50234403173459
2020-10-24,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.881355932203392
2020-10-25,0.0,67.0,54.0,0.0,0.0,78.0,0.0,0.0,0.0,37.0,0.0,37.0,55.0,0.0,55.319148936170215,51.0,0.0,34.0,0.0,0.0,39.68806346916697
2020-10-26,97.0,0.0,96.0,45.0,47.0,0.0,91.0,91.0,30.0,65.0,100.0,33.0,100.0,0.0,100.0,46.0,30.0,63.0,50.0,96.0,100.0
2020-10-27,52.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,32.0,70.0,53.0,35.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,51.0,42.88135593220339
2020-10-28,0.0,0.0,53.0,0.0,0.0,0.0,50.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,54.255319148936174,50.0,0.0,34.0,55.0,53.0,32.64875586007934
2020-10-29,51.0,31.0,100.0,47.0,0.0,74.0,0.0,48.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,48.0,32.0,33.0,53.0,0.0,49.57627118644068
