date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-19,68.0,49.0,49.0,96.0,0.0,35.0,67.0,43.0,43.0,31.0,0.0,32.0,98.98989898989899,49.25373134328358,33.0,0.0,32.87671232876713,47.142857142857146,33.0,0.0,58.11296743648672
2021-01-20,0.0,0.0,23.0,44.0,0.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0,0.0,44.776119402985074,30.0,21.0,0.0,44.285714285714285,0.0,0.0,19.94502576475407
2021-01-21,0.0,0.0,24.0,48.0,26.0,0.0,33.0,0.0,0.0,0.0,32.0,32.0,0.0,49.25373134328358,0.0,0.0,0.0,47.142857142857146,33.0,32.0,25.65614702389253
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25,0.0,0.0,25.0,0.0,0.0,0.0,67.0,43.0,43.0,31.0,33.0,96.0,0.0,0.0,33.0,45.0,0.0,0.0,33.0,32.0,34.626051755745685
2021-01-26,0.0,47.0,24.0,0.0,0.0,0.0,0.0,41.0,43.0,0.0,32.0,32.0,0.0,47.76119402985075,0.0,22.0,32.87671232876713,0.0,0.0,0.0,23.153951750900596
2021-01-27,33.0,95.0,24.0,48.0,26.0,0.0,0.0,42.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.714285714285715,32.0,0.0,33.381694089441794
2021-01-28,100.0,98.0,100.0,48.0,79.0,35.0,67.0,42.0,88.0,62.0,65.0,32.0,96.96969696969697,97.01492537313433,100.0,0.0,100.0,47.142857142857146,100.0,32.0,100.0
2021-01-29,0.0,51.0,52.0,0.0,27.0,73.0,35.0,0.0,90.0,0.0,0.0,100.0,0.0,50.74626865671642,34.0,0.0,0.0,100.0,35.0,67.0,51.45289249632759
2021-01-30,35.0,50.0,52.0,50.0,0.0,37.0,35.0,44.0,44.0,0.0,33.0,67.0,0.0,0.0,34.0,24.0,0.0,50.0,0.0,67.0,44.77630809162956
2021-01-31,68.0,0.0,25.0,0.0,27.0,0.0,0.0,43.0,0.0,31.0,66.0,0.0,0.0,49.25373134328358,34.0,23.0,68.4931506849315,0.0,34.0,0.0,33.743978788884384
2021-02-01,33.0,48.0,48.0,0.0,0.0,35.0,33.0,82.0,0.0,30.0,0.0,31.0,0.0,0.0,65.0,22.0,32.87671232876713,0.0,64.0,0.0,37.712644812319716
2021-02-02,33.0,95.0,24.0,47.0,26.0,34.0,0.0,0.0,84.0,62.0,31.0,31.0,0.0,97.01492537313433,0.0,22.0,65.75342465753425,45.714285714285715,97.0,31.0,59.42454151512298
2021-02-03,0.0,92.0,24.0,47.0,51.0,69.0,33.0,82.0,42.0,30.0,62.0,31.0,47.474747474747474,47.76119402985075,0.0,22.0,64.38356164383562,0.0,0.0,31.0,55.83501259622334
2021-02-04,0.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,34.24657534246575,0.0,34.0,0.0,11.823722283809152
2021-02-05,35.0,50.0,0.0,50.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,52.525252525252526,0.0,0.0,24.0,0.0,0.0,0.0,34.0,20.266336724508875
2021-02-06,0.0,0.0,27.0,0.0,29.0,0.0,37.0,47.0,47.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.986301369863014,0.0,36.0,0.0,21.307353410030387
2021-02-07,0.0,0.0,26.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,7.414726259546374
2021-02-08,64.0,0.0,47.0,91.0,50.0,33.0,0.0,0.0,41.0,30.0,31.0,0.0,46.464646464646464,46.26865671641791,32.0,22.0,0.0,45.714285714285715,0.0,61.0,46.104306361606916
2021-02-09,0.0,0.0,23.0,44.0,24.0,33.0,31.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,31.0,29.0,21.308339541997345
2021-02-10,32.0,46.0,23.0,46.0,25.0,67.0,64.0,40.0,0.0,30.0,0.0,61.0,0.0,0.0,32.0,42.0,0.0,0.0,32.0,30.0,41.032951145062455
2021-02-11,63.0,0.0,23.0,91.0,0.0,33.0,32.0,40.0,0.0,29.0,30.0,60.0,91.91919191919192,0.0,0.0,43.0,63.013698630136986,44.285714285714285,31.0,30.0,50.69503089059715
2021-02-12,0.0,46.0,23.0,0.0,0.0,0.0,31.0,0.0,0.0,59.0,0.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,30.0,17.996908396957217
2021-02-13,35.0,100.0,52.0,100.0,55.0,0.0,35.0,44.0,45.0,64.0,0.0,66.0,51.515151515151516,0.0,34.0,47.0,34.24657534246575,98.57142857142857,69.0,0.0,66.97248230763479
2021-02-14,0.0,50.0,25.0,0.0,27.0,36.0,0.0,0.0,44.0,32.0,0.0,0.0,0.0,49.25373134328358,34.0,0.0,0.0,48.57142857142857,34.0,0.0,27.3427144393788
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16,32.0,47.0,0.0,0.0,26.0,0.0,66.0,41.0,0.0,0.0,94.0,0.0,46.464646464646464,0.0,32.0,0.0,31.506849315068493,0.0,0.0,31.0,32.176420262393925
2021-02-17,0.0,96.0,49.0,47.0,26.0,35.0,100.0,41.0,0.0,31.0,64.0,32.0,48.484848484848484,49.25373134328358,32.0,0.0,32.87671232876713,0.0,33.0,31.0,53.81905571644849
2021-02-18,0.0,49.0,25.0,0.0,0.0,71.0,69.0,43.0,44.0,32.0,33.0,32.0,50.505050505050505,100.0,33.0,23.0,0.0,47.142857142857146,34.0,64.0,53.96537889564015
2021-02-19,34.0,0.0,0.0,50.0,27.0,37.0,0.0,44.0,0.0,32.0,33.0,0.0,50.505050505050505,50.74626865671642,0.0,24.0,34.24657534246575,48.57142857142857,0.0,0.0,33.479240022510304
2021-02-20,73.0,53.0,0.0,0.0,29.0,38.0,0.0,0.0,47.0,0.0,36.0,0.0,53.535353535353536,0.0,0.0,100.0,36.986301369863014,51.42857142857143,0.0,70.0,42.325145461197785
2021-02-21,37.0,0.0,53.0,52.0,29.0,38.0,37.0,46.0,0.0,100.0,35.0,68.0,53.535353535353536,53.73134328358209,0.0,74.0,0.0,0.0,35.0,0.0,51.2024063538269
2021-02-22,64.0,91.0,0.0,90.0,100.0,100.0,63.0,80.0,81.0,29.0,30.0,30.0,46.464646464646464,91.04477611940298,31.0,0.0,61.64383561643836,44.285714285714285,62.0,0.0,78.78607173557663
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.24657534246575,0.0,0.0,0.0,6.712600299073302
2021-02-24,35.0,100.0,25.0,0.0,55.0,37.0,0.0,87.0,45.0,32.0,100.0,99.0,100.0,50.74626865671642,69.0,24.0,35.61643835616438,50.0,34.0,100.0,77.62877942722254
2021-02-25,0.0,0.0,25.0,0.0,27.0,0.0,0.0,0.0,44.0,0.0,33.0,33.0,0.0,49.25373134328358,34.0,0.0,0.0,48.57142857142857,34.0,32.0,25.90296176762223
2021-02-26,36.0,0.0,27.0,52.0,28.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,34.0,20.37250030535557
2021-02-27,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,58.58585858585859,58.208955223880594,0.0,0.0,0.0,0.0,0.0,0.0,14.454743482871827
2021-02-28,0.0,0.0,0.0,55.0,30.0,79.0,38.0,47.0,0.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,75.34246575342466,52.857142857142854,0.0,0.0,34.92837164161551
2021-03-01,0.0,0.0,26.0,0.0,0.0,38.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,34.0,15.333365954207549
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,34.0,97.0,50.0,48.0,27.0,71.0,34.0,85.0,43.0,31.0,65.0,95.0,0.0,49.25373134328358,33.0,0.0,67.12328767123287,47.142857142857146,100.0,32.0,72.60095931085957
2021-03-04,69.0,49.0,26.0,100.0,55.0,0.0,36.0,44.0,45.0,32.0,0.0,33.0,50.505050505050505,0.0,0.0,0.0,68.4931506849315,48.57142857142857,34.0,0.0,49.712473474147075
2021-03-05,0.0,51.0,0.0,50.0,28.0,0.0,0.0,0.0,45.0,32.0,0.0,0.0,50.505050505050505,50.74626865671642,0.0,23.0,0.0,0.0,0.0,33.0,26.149602864112754
2021-03-06,39.0,57.0,29.0,0.0,61.0,0.0,39.0,100.0,100.0,0.0,0.0,0.0,57.57575757575758,0.0,0.0,0.0,39.726027397260275,55.714285714285715,0.0,74.0,46.93709399001352
