date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2021-01-06,24.0,40.0,35.0,16.0,7.0,15.0,26.0,47.0,15.0,22.0,24.949494949494948
2021-01-07,50.0,94.0,85.0,41.0,52.0,40.0,88.0,40.0,15.0,51.0,56.16161616161616
2021-01-08,25.0,13.0,49.0,24.0,30.0,32.0,26.0,24.0,22.0,17.0,26.464646464646464
2021-01-09,41.0,58.0,14.0,45.0,24.0,18.0,19.0,35.0,16.0,6.0,27.87878787878788
2021-01-10,40.0,29.0,40.0,35.0,16.0,17.0,28.0,17.0,8.0,12.0,24.444444444444443
2021-01-11,48.0,66.0,84.0,48.0,66.0,39.0,26.0,39.0,44.0,39.0,50.4040404040404
2021-01-12,48.0,67.0,60.0,16.0,22.0,32.0,9.0,40.0,44.0,17.0,35.85858585858586
2021-01-13,24.0,53.0,12.0,16.0,7.0,23.0,26.0,16.0,29.0,6.0,21.414141414141415
2021-01-14,24.0,27.0,24.0,33.0,37.0,32.0,9.0,8.0,15.0,28.0,23.939393939393938
2021-01-15,53.0,43.0,52.0,42.0,55.0,51.0,37.0,34.0,32.0,24.0,42.72727272727273
2021-01-16,25.0,28.0,25.0,25.0,8.0,8.0,27.0,8.0,31.0,0.0,18.68686868686869
2021-01-17,66.0,100.0,77.0,70.0,31.0,34.0,0.0,42.0,62.0,36.0,52.323232323232325
2021-01-18,36.0,52.0,23.0,8.0,15.0,23.0,25.0,8.0,14.0,22.0,22.828282828282827
2021-01-19,12.0,26.0,12.0,16.0,14.0,8.0,26.0,8.0,0.0,17.0,14.04040404040404
2021-01-20,11.0,36.0,11.0,15.0,34.0,43.0,40.0,37.0,27.0,26.0,28.282828282828284
2021-01-21,24.0,26.0,12.0,24.0,29.0,8.0,17.0,8.0,22.0,6.0,17.77777777777778
2021-01-22,50.0,42.0,37.0,8.0,23.0,33.0,18.0,33.0,30.0,12.0,28.88888888888889
2021-01-23,40.0,29.0,52.0,35.0,8.0,17.0,28.0,9.0,16.0,6.0,24.242424242424242
2021-01-24,25.0,69.0,49.0,33.0,37.0,49.0,45.0,41.0,30.0,53.0,43.535353535353536
2021-01-25,36.0,40.0,35.0,32.0,7.0,24.0,17.0,8.0,29.0,11.0,24.141414141414142
2021-01-26,12.0,13.0,35.0,16.0,14.0,15.0,8.0,15.0,36.0,11.0,17.67676767676768
2021-01-27,24.0,13.0,35.0,31.0,7.0,8.0,8.0,23.0,14.0,5.0,16.96969696969697
2021-01-28,24.0,13.0,36.0,32.0,29.0,16.0,17.0,23.0,22.0,6.0,22.02020202020202
2021-01-29,37.0,69.0,37.0,17.0,30.0,16.0,27.0,33.0,38.0,29.0,33.63636363636363
2021-01-30,64.0,41.0,50.0,59.0,38.0,33.0,27.0,50.0,38.0,29.0,43.333333333333336
2021-01-31,37.0,27.0,12.0,24.0,22.0,8.0,26.0,8.0,15.0,6.0,18.68686868686869
2021-02-01,23.0,51.0,34.0,31.0,21.0,8.0,8.0,38.0,7.0,5.0,22.828282828282827
2021-02-02,35.0,39.0,46.0,0.0,7.0,15.0,17.0,8.0,14.0,11.0,19.393939393939394
2021-02-03,35.0,13.0,34.0,23.0,28.0,23.0,8.0,15.0,28.0,21.0,23.03030303030303
2021-02-04,25.0,41.0,24.0,0.0,7.0,8.0,9.0,16.0,0.0,23.0,15.454545454545455
2021-02-05,25.0,42.0,0.0,17.0,15.0,25.0,18.0,17.0,31.0,12.0,20.404040404040405
2021-02-06,40.0,58.0,13.0,9.0,32.0,17.0,19.0,26.0,24.0,12.0,25.252525252525253
2021-02-07,62.0,13.0,36.0,8.0,30.0,16.0,17.0,41.0,15.0,23.0,26.363636363636363
2021-02-08,47.0,88.0,34.0,23.0,7.0,37.0,33.0,52.0,34.0,32.0,39.09090909090909
2021-02-09,33.0,49.0,22.0,7.0,13.0,14.0,16.0,7.0,20.0,25.0,20.80808080808081
2021-02-10,46.0,25.0,67.0,69.0,62.0,30.0,41.0,37.0,48.0,21.0,45.05050505050505
2021-02-11,23.0,25.0,45.0,15.0,14.0,15.0,32.0,15.0,7.0,0.0,19.292929292929294
2021-02-12,57.0,0.0,22.0,8.0,20.0,7.0,16.0,7.0,34.0,5.0,17.77777777777778
2021-02-13,25.0,41.0,25.0,25.0,15.0,25.0,27.0,24.0,30.0,11.0,25.050505050505052
2021-02-14,37.0,53.0,61.0,32.0,29.0,40.0,17.0,40.0,30.0,40.0,38.282828282828284
2021-02-15,12.0,25.0,23.0,16.0,14.0,23.0,16.0,15.0,7.0,16.0,16.86868686868687
2021-02-16,0.0,51.0,34.0,31.0,14.0,15.0,33.0,30.0,7.0,11.0,22.828282828282827
2021-02-17,12.0,0.0,35.0,8.0,0.0,31.0,9.0,8.0,7.0,11.0,12.222222222222221
2021-02-18,24.0,67.0,24.0,24.0,7.0,24.0,35.0,24.0,7.0,0.0,23.838383838383837
2021-02-19,12.0,27.0,24.0,0.0,8.0,16.0,9.0,24.0,38.0,12.0,17.171717171717173
2021-02-20,40.0,29.0,26.0,9.0,39.0,42.0,28.0,9.0,24.0,6.0,25.454545454545453
2021-02-21,52.0,71.0,38.0,34.0,0.0,58.0,47.0,43.0,16.0,24.0,38.686868686868685
2021-02-22,11.0,25.0,22.0,30.0,27.0,15.0,8.0,7.0,20.0,10.0,17.67676767676768
2021-02-23,25.0,67.0,24.0,17.0,37.0,32.0,26.0,40.0,46.0,11.0,32.82828282828283
2021-02-24,62.0,27.0,48.0,17.0,30.0,48.0,44.0,16.0,15.0,29.0,33.93939393939394
2021-02-25,12.0,40.0,12.0,8.0,15.0,16.0,18.0,8.0,8.0,6.0,14.444444444444445
2021-02-26,13.0,28.0,13.0,17.0,0.0,25.0,46.0,25.0,8.0,12.0,18.88888888888889
2021-02-27,15.0,32.0,43.0,19.0,9.0,9.0,10.0,19.0,9.0,13.0,17.97979797979798
2021-02-28,0.0,0.0,13.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,3.1313131313131315
2021-03-01,26.0,28.0,38.0,25.0,8.0,17.0,27.0,25.0,23.0,6.0,22.525252525252526
2021-03-02,37.0,0.0,25.0,17.0,15.0,16.0,9.0,24.0,8.0,12.0,16.464646464646464
2021-03-03,37.0,13.0,24.0,8.0,0.0,16.0,26.0,8.0,7.0,11.0,15.151515151515152
2021-03-04,25.0,13.0,37.0,8.0,22.0,8.0,0.0,0.0,0.0,11.0,12.525252525252526
2021-03-05,25.0,14.0,12.0,8.0,15.0,0.0,18.0,25.0,0.0,17.0,13.535353535353535
2021-03-06,14.0,15.0,28.0,19.0,9.0,18.0,10.0,9.0,9.0,6.0,13.83838383838384
2021-03-07,14.0,30.0,41.0,18.0,17.0,18.0,29.0,18.0,33.0,19.0,23.939393939393938
2021-03-08,13.0,27.0,25.0,25.0,8.0,8.0,18.0,16.0,15.0,6.0,16.262626262626267
2021-03-09,50.0,14.0,49.0,25.0,8.0,16.0,35.0,25.0,8.0,12.0,24.444444444444443
2021-03-10,11.0,12.0,11.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,4.94949494949495
2021-03-11,37.0,0.0,25.0,17.0,8.0,0.0,0.0,8.0,15.0,0.0,11.11111111111111
2021-03-12,25.0,14.0,0.0,0.0,15.0,0.0,9.0,0.0,15.0,18.0,9.696969696969697
2021-03-13,26.0,41.0,49.0,8.0,0.0,41.0,36.0,25.0,8.0,12.0,24.848484848484848
2021-03-14,25.0,14.0,0.0,17.0,7.0,0.0,27.0,8.0,8.0,6.0,11.313131313131313
2021-03-15,19.0,42.0,28.0,13.0,11.0,6.0,7.0,19.0,11.0,4.0,16.161616161616163
2021-03-16,22.0,72.0,32.0,7.0,32.0,35.0,39.0,50.0,13.0,15.0,32.02020202020202
2021-03-17,12.0,27.0,61.0,58.0,15.0,24.0,53.0,16.0,23.0,23.0,31.515151515151516
2021-03-18,62.0,54.0,25.0,34.0,15.0,48.0,36.0,49.0,30.0,17.0,37.37373737373738
2021-03-19,39.0,0.0,13.0,8.0,31.0,16.0,9.0,17.0,8.0,0.0,14.242424242424242
2021-03-20,42.0,60.0,28.0,9.0,25.0,36.0,10.0,9.0,9.0,20.0,25.050505050505052
2021-03-21,63.0,70.0,38.0,42.0,16.0,25.0,28.0,25.0,24.0,24.0,35.85858585858586
2021-03-22,49.0,54.0,49.0,33.0,15.0,16.0,0.0,32.0,30.0,23.0,30.404040404040405
2021-03-23,13.0,14.0,25.0,25.0,15.0,24.0,17.0,8.0,22.0,6.0,17.07070707070707
2021-03-24,0.0,26.0,12.0,0.0,15.0,8.0,9.0,8.0,15.0,11.0,10.505050505050505
2021-03-25,100.0,54.0,87.0,33.0,30.0,49.0,44.0,41.0,38.0,23.0,50.4040404040404
2021-03-26,12.0,27.0,24.0,8.0,7.0,32.0,18.0,24.0,7.0,23.0,18.383838383838384
2021-03-27,55.0,45.0,27.0,46.0,33.0,18.0,20.0,9.0,17.0,19.0,29.19191919191919
2021-03-28,28.0,30.0,70.0,28.0,34.0,45.0,40.0,27.0,8.0,32.0,34.54545454545455
2021-03-29,26.0,42.0,63.0,8.0,15.0,17.0,45.0,8.0,15.0,12.0,25.353535353535353
2021-03-30,52.0,14.0,13.0,26.0,16.0,8.0,27.0,0.0,16.0,12.0,18.585858585858585
2021-03-31,48.0,52.0,36.0,16.0,22.0,16.0,34.0,16.0,15.0,17.0,27.474747474747474
2021-04-01,25.0,41.0,37.0,17.0,30.0,8.0,18.0,25.0,15.0,11.0,22.92929292929293
2021-04-02,39.0,28.0,50.0,26.0,8.0,25.0,9.0,26.0,8.0,18.0,23.939393939393938
2021-04-03,0.0,15.0,0.0,0.0,0.0,9.0,10.0,9.0,0.0,13.0,5.656565656565657
2021-04-04,28.0,0.0,14.0,0.0,25.0,18.0,10.0,9.0,17.0,6.0,12.828282828282829
2021-04-05,37.0,53.0,60.0,49.0,29.0,39.0,17.0,32.0,59.0,28.0,40.707070707070706
2021-04-06,31.0,57.0,30.0,14.0,6.0,7.0,7.0,27.0,18.0,5.0,20.404040404040405
2021-04-07,33.0,12.0,11.0,7.0,7.0,14.0,8.0,7.0,20.0,10.0,13.030303030303031
2021-04-08,22.0,49.0,22.0,15.0,7.0,15.0,8.0,22.0,7.0,0.0,16.86868686868687
2021-04-09,32.0,35.0,53.0,29.0,6.0,21.0,8.0,21.0,13.0,10.0,23.03030303030303
2021-04-10,0.0,13.0,0.0,8.0,7.0,0.0,0.0,0.0,7.0,5.0,4.040404040404041
2021-04-11,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.2222222222222223
2021-04-12,35.0,26.0,0.0,16.0,14.0,23.0,17.0,8.0,22.0,11.0,17.373737373737374
2021-04-13,70.0,39.0,58.0,39.0,21.0,15.0,42.0,46.0,21.0,16.0,37.07070707070707
2021-04-14,24.0,40.0,24.0,16.0,7.0,8.0,17.0,23.0,14.0,11.0,18.585858585858585
2021-04-15,84.0,92.0,48.0,48.0,50.0,31.0,68.0,47.0,58.0,33.0,56.464646464646464
2021-04-16,25.0,28.0,0.0,0.0,15.0,8.0,9.0,8.0,15.0,12.0,12.121212121212121
2021-04-17,13.0,29.0,26.0,18.0,24.0,9.0,28.0,9.0,32.0,12.0,20.2020202020202
2021-04-18,0.0,14.0,40.0,27.0,8.0,35.0,10.0,0.0,0.0,6.0,14.141414141414142
2021-04-19,24.0,38.0,23.0,16.0,0.0,15.0,8.0,8.0,14.0,5.0,15.252525252525253
2021-04-20,12.0,39.0,46.0,23.0,21.0,31.0,34.0,0.0,28.0,16.0,25.252525252525253
2021-04-21,24.0,27.0,48.0,24.0,29.0,31.0,17.0,24.0,22.0,11.0,25.95959595959596
2021-04-22,12.0,27.0,0.0,24.0,22.0,8.0,9.0,0.0,30.0,6.0,13.93939393939394
2021-04-23,38.0,14.0,25.0,34.0,8.0,8.0,9.0,16.0,23.0,17.0,19.393939393939394
2021-04-24,14.0,0.0,13.0,9.0,8.0,9.0,10.0,0.0,8.0,6.0,7.777777777777778
2021-04-25,13.0,0.0,25.0,0.0,15.0,0.0,9.0,8.0,15.0,0.0,8.585858585858587
2021-04-26,0.0,36.0,32.0,7.0,0.0,14.0,15.0,21.0,20.0,20.0,16.666666666666668
2021-04-27,23.0,13.0,45.0,30.0,7.0,15.0,24.0,15.0,7.0,5.0,18.585858585858585
2021-04-28,33.0,0.0,0.0,15.0,7.0,14.0,16.0,7.0,7.0,0.0,10.0
2021-04-29,11.0,12.0,23.0,7.0,20.0,36.0,8.0,29.0,14.0,5.0,16.666666666666668
2021-04-30,23.0,25.0,46.0,0.0,49.0,8.0,8.0,8.0,7.0,5.0,18.08080808080808
2021-05-01,37.0,13.0,36.0,8.0,15.0,16.0,26.0,16.0,7.0,11.0,18.68686868686869
2021-05-02,37.0,53.0,24.0,0.0,30.0,40.0,26.0,32.0,0.0,23.0,26.767676767676768
2021-05-03,35.0,38.0,34.0,31.0,29.0,23.0,25.0,8.0,14.0,21.0,26.060606060606062
2021-05-04,22.0,0.0,11.0,7.0,13.0,0.0,16.0,22.0,20.0,10.0,12.222222222222221
2021-05-05,12.0,25.0,23.0,8.0,28.0,46.0,25.0,23.0,21.0,16.0,22.92929292929293
2021-05-06,23.0,25.0,56.0,15.0,7.0,23.0,24.0,29.0,21.0,11.0,23.636363636363637
2021-05-07,13.0,14.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,6.0,5.757575757575758
2021-05-08,38.0,14.0,25.0,8.0,15.0,24.0,9.0,33.0,30.0,17.0,21.515151515151516
2021-05-09,24.0,14.0,24.0,0.0,15.0,16.0,9.0,0.0,15.0,11.0,12.929292929292929
2021-05-10,11.0,37.0,44.0,22.0,14.0,15.0,24.0,15.0,14.0,16.0,21.414141414141415
2021-05-11,22.0,0.0,0.0,7.0,0.0,0.0,16.0,7.0,0.0,5.0,5.757575757575758
2021-05-12,22.0,12.0,43.0,7.0,13.0,29.0,23.0,29.0,20.0,15.0,21.515151515151516
2021-05-13,25.0,53.0,36.0,24.0,15.0,24.0,44.0,8.0,22.0,39.0,29.292929292929294
2021-05-14,24.0,0.0,12.0,8.0,7.0,24.0,18.0,16.0,15.0,0.0,12.525252525252526
2021-05-15,24.0,13.0,24.0,24.0,7.0,16.0,17.0,16.0,22.0,11.0,17.575757575757574
2021-05-16,0.0,12.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,2.727272727272727
2021-05-17,23.0,37.0,0.0,15.0,13.0,15.0,16.0,15.0,7.0,21.0,16.363636363636363
2021-05-18,0.0,0.0,46.0,23.0,14.0,23.0,0.0,15.0,14.0,11.0,14.747474747474747
2021-05-19,12.0,13.0,23.0,16.0,0.0,16.0,9.0,15.0,7.0,11.0,12.323232323232324
2021-05-20,24.0,27.0,48.0,57.0,29.0,16.0,26.0,24.0,22.0,17.0,29.292929292929294
2021-05-21,12.0,13.0,12.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,7.878787878787879
2021-05-22,13.0,0.0,13.0,9.0,8.0,8.0,18.0,9.0,8.0,12.0,9.8989898989899
2021-05-23,0.0,13.0,24.0,24.0,7.0,0.0,0.0,0.0,7.0,11.0,8.686868686868687
2021-05-24,11.0,13.0,0.0,8.0,7.0,15.0,8.0,7.0,7.0,5.0,8.181818181818182
2021-05-25,25.0,13.0,0.0,24.0,22.0,8.0,9.0,8.0,15.0,6.0,13.131313131313131
2021-05-26,11.0,12.0,22.0,7.0,7.0,0.0,8.0,7.0,14.0,0.0,8.88888888888889
2021-05-27,25.0,14.0,49.0,0.0,30.0,8.0,27.0,8.0,8.0,6.0,17.67676767676768
2021-05-28,41.0,0.0,0.0,9.0,8.0,0.0,10.0,9.0,0.0,12.0,8.98989898989899
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,29.0,15.0,14.0,28.0,17.0,28.0,10.0,19.0,17.0,20.0,19.8989898989899
2021-05-31,25.0,41.0,24.0,8.0,7.0,24.0,18.0,8.0,15.0,0.0,17.171717171717173
