date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-03-05,61.0,50.0,68.0,43.0,36.0,66.0,60.0,51.0,43.0,38.0,61.0,38.0,40.0,29.0,55.0,51.0,32.0,31.0,53.0,59.0,57.304038004750595
2021-03-06,50.0,64.0,36.0,55.0,53.0,46.0,56.0,57.0,50.0,44.0,51.0,36.0,46.0,39.0,49.0,46.0,39.0,48.0,38.0,47.0,56.41330166270784
2021-03-07,59.0,61.0,54.0,52.0,66.0,60.0,56.0,52.0,74.0,64.0,58.0,72.0,52.0,51.0,50.0,46.0,43.0,52.0,61.0,52.0,67.39904988123516
2021-03-08,58.0,66.0,75.0,74.0,66.0,95.0,74.0,66.0,83.0,53.0,80.0,71.0,46.0,92.0,68.0,71.0,69.0,86.0,82.0,82.0,86.52019002375296
2021-03-09,67.0,80.0,82.0,61.0,63.0,71.0,60.0,46.0,72.0,52.0,57.0,63.0,74.0,73.0,70.0,76.0,81.0,64.0,70.0,95.0,81.76959619952493
2021-03-10,77.0,65.0,45.0,57.0,54.0,89.0,77.0,63.0,100.0,72.0,100.0,62.0,70.0,78.0,55.0,85.0,65.0,60.0,46.0,83.0,83.31353919239906
2021-03-11,86.0,79.0,74.0,88.0,88.0,86.0,91.0,83.0,92.0,67.0,92.0,98.0,62.0,69.0,97.0,64.0,68.0,96.0,83.0,92.0,98.27790973871734
2021-03-12,80.0,82.0,78.0,86.0,70.0,68.0,63.0,69.0,78.0,56.0,74.0,75.0,48.0,60.0,69.0,67.0,60.0,56.0,67.0,68.0,81.59144893111639
2021-03-13,44.0,66.0,54.0,40.0,50.0,61.0,68.0,58.0,70.0,46.0,51.0,60.0,54.0,46.0,61.0,43.0,36.0,58.0,30.0,57.0,62.52969121140142
2021-03-14,86.0,92.0,72.0,82.0,73.0,85.0,82.0,68.0,91.0,57.0,65.0,59.0,77.0,100.0,100.0,63.0,78.0,60.0,73.0,100.0,92.81472684085512
2021-03-15,59.0,56.0,47.0,44.0,55.0,62.0,49.0,48.0,51.0,39.0,59.0,65.0,50.0,40.0,55.0,52.0,50.0,55.0,63.0,44.0,61.93586698337292
2021-03-16,72.0,83.0,82.0,73.0,73.0,93.0,80.0,82.0,88.0,67.0,81.0,98.0,84.0,78.0,70.0,79.0,84.0,76.0,87.0,99.0,96.73396674584323
2021-03-17,62.0,77.0,79.0,76.0,79.0,62.0,87.0,84.0,74.0,56.0,70.0,85.0,100.0,81.0,56.0,68.0,66.0,85.0,86.0,96.0,90.7957244655582
2021-03-18,86.0,86.0,82.0,78.0,65.0,75.0,83.0,78.0,78.0,69.0,83.0,82.0,92.0,79.0,78.0,89.0,79.0,77.0,87.0,86.0,95.72446555819477
2021-03-19,74.0,74.0,69.0,76.0,56.0,81.0,71.0,76.0,77.0,56.0,88.0,70.0,70.0,72.0,75.0,62.0,85.0,59.0,81.0,72.0,85.74821852731591
2021-03-20,82.0,96.0,84.0,67.0,69.0,82.0,81.0,100.0,68.0,58.0,54.0,72.0,70.0,84.0,56.0,57.0,59.0,52.0,59.0,64.0,83.9667458432304
2021-03-21,53.0,51.0,67.0,64.0,92.0,49.0,64.0,60.0,49.0,62.0,57.0,86.0,66.0,74.0,90.0,55.0,84.0,61.0,69.0,48.0,77.25653206650831
2021-03-22,62.0,82.0,82.0,68.0,76.0,67.0,69.0,58.0,64.0,73.0,62.0,73.0,73.0,67.0,62.0,65.0,71.0,77.0,50.0,65.0,81.11638954869359
2021-03-23,76.0,83.0,100.0,62.0,71.0,84.0,96.0,65.0,83.0,69.0,67.0,59.0,74.0,61.0,92.0,74.0,44.0,78.0,79.0,66.0,88.06413301662708
2021-03-24,88.0,65.0,55.0,67.0,78.0,84.0,77.0,73.0,79.0,68.0,98.0,64.0,64.0,88.0,64.0,75.0,86.0,71.0,100.0,92.0,91.21140142517814
2021-03-25,87.0,85.0,59.0,100.0,87.0,64.0,72.0,63.0,91.0,76.0,85.0,97.0,85.0,75.0,96.0,76.0,69.0,86.0,71.0,99.0,96.37767220902613
2021-03-26,65.0,100.0,65.0,75.0,83.0,77.0,95.0,75.0,76.0,57.0,57.0,87.0,78.0,80.0,64.0,66.0,61.0,63.0,57.0,89.0,87.29216152019002
2021-03-27,74.0,81.0,85.0,96.0,77.0,64.0,100.0,98.0,83.0,73.0,47.0,71.0,63.0,96.0,78.0,66.0,100.0,62.0,56.0,73.0,91.62707838479811
2021-03-28,72.0,80.0,51.0,67.0,81.0,82.0,81.0,55.0,81.0,50.0,54.0,86.0,83.0,73.0,62.0,58.0,63.0,77.0,47.0,71.0,81.59144893111639
2021-03-29,74.0,81.0,74.0,64.0,80.0,80.0,69.0,79.0,99.0,65.0,77.0,85.0,73.0,68.0,68.0,81.0,74.0,87.0,74.0,92.0,91.68646080760095
2021-03-30,68.0,61.0,72.0,66.0,89.0,52.0,84.0,72.0,71.0,68.0,52.0,81.0,61.0,96.0,77.0,64.0,73.0,83.0,87.0,87.0,86.93586698337292
2021-03-31,100.0,78.0,88.0,77.0,88.0,83.0,89.0,77.0,78.0,75.0,62.0,87.0,68.0,83.0,64.0,100.0,79.0,100.0,86.0,95.0,98.39667458432304
2021-04-01,95.0,92.0,80.0,42.0,78.0,83.0,81.0,81.0,64.0,70.0,72.0,58.0,59.0,80.0,71.0,69.0,56.0,80.0,72.0,77.0,86.69833729216151
2021-04-02,74.0,89.0,74.0,79.0,75.0,100.0,76.0,82.0,71.0,65.0,56.0,71.0,75.0,87.0,77.0,69.0,80.0,77.0,58.0,94.0,90.7957244655582
2021-04-03,53.0,79.0,64.0,32.0,71.0,84.0,80.0,79.0,56.0,56.0,74.0,67.0,55.0,60.0,45.0,69.0,76.0,58.0,85.0,83.0,78.74109263657957
2021-04-04,61.0,66.0,58.0,60.0,51.0,89.0,88.0,76.0,60.0,45.0,62.0,57.0,66.0,77.0,57.0,60.0,55.0,45.0,82.0,44.0,74.7624703087886
2021-04-05,72.0,56.0,66.0,59.0,67.0,60.0,57.0,63.0,75.0,61.0,76.0,67.0,68.0,60.0,91.0,71.0,88.0,68.0,76.0,85.0,82.3040380047506
2021-04-06,73.0,62.0,70.0,58.0,73.0,63.0,85.0,67.0,62.0,64.0,81.0,86.0,95.0,77.0,77.0,56.0,72.0,73.0,69.0,77.0,85.5106888361045
2021-04-07,74.0,86.0,76.0,70.0,91.0,64.0,83.0,80.0,74.0,66.0,69.0,93.0,73.0,72.0,66.0,65.0,68.0,57.0,53.0,88.0,87.17339667458432
2021-04-08,75.0,59.0,42.0,72.0,82.0,55.0,78.0,65.0,73.0,53.0,48.0,58.0,79.0,89.0,64.0,54.0,69.0,63.0,53.0,47.0,75.89073634204276
2021-04-09,67.0,75.0,70.0,60.0,80.0,91.0,85.0,67.0,80.0,72.0,84.0,75.0,80.0,68.0,92.0,82.0,67.0,72.0,88.0,98.0,92.2209026128266
2021-04-10,73.0,94.0,68.0,73.0,71.0,93.0,76.0,51.0,67.0,54.0,53.0,69.0,72.0,96.0,80.0,69.0,70.0,92.0,71.0,90.0,88.00475059382421
2021-04-11,75.0,56.0,66.0,53.0,91.0,72.0,88.0,47.0,54.0,37.0,67.0,76.0,47.0,72.0,75.0,70.0,54.0,44.0,67.0,74.0,76.3064133016627
2021-04-12,71.0,75.0,69.0,52.0,36.0,60.0,47.0,62.0,79.0,62.0,49.0,66.0,69.0,76.0,52.0,61.0,56.0,52.0,58.0,63.0,72.14964370546318
2021-04-13,70.0,83.0,75.0,58.0,63.0,67.0,81.0,78.0,66.0,70.0,80.0,60.0,61.0,87.0,79.0,67.0,79.0,84.0,76.0,73.0,86.52019002375296
2021-04-14,69.0,73.0,71.0,54.0,66.0,84.0,66.0,62.0,92.0,60.0,71.0,92.0,57.0,71.0,88.0,80.0,81.0,84.0,78.0,79.0,87.76722090261283
2021-04-15,46.0,64.0,56.0,55.0,49.0,54.0,39.0,58.0,62.0,66.0,47.0,57.0,34.0,70.0,51.0,50.0,52.0,75.0,49.0,67.0,65.38004750593824
2021-04-16,66.0,68.0,85.0,57.0,56.0,82.0,63.0,49.0,63.0,46.0,48.0,82.0,27.0,70.0,75.0,59.0,58.0,61.0,62.0,78.0,74.5249406175772
2021-04-17,60.0,92.0,69.0,70.0,76.0,69.0,82.0,92.0,78.0,49.0,57.0,83.0,83.0,89.0,69.0,64.0,60.0,100.0,76.0,94.0,89.78622327790973
2021-04-18,78.0,97.0,68.0,66.0,100.0,75.0,95.0,73.0,93.0,100.0,78.0,82.0,90.0,85.0,93.0,78.0,91.0,89.0,85.0,68.0,100.0
