date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,10.0,26.0,31.0,26.0,21.0,8.0,0.0,0.0,51.0,18.0,19.0,0.0,0.0,16.0,0.0,0.0,10.0,16.0,0.0,15.0,16.08433734939759
2020-01-30,0.0,18.0,16.0,18.0,15.0,16.0,10.0,0.0,26.0,19.0,19.0,0.0,7.0,16.0,9.0,0.0,0.0,16.0,9.0,16.0,13.855421686746988
2020-01-31,11.0,9.0,0.0,9.0,15.0,25.0,0.0,26.0,0.0,0.0,20.0,0.0,14.0,0.0,9.0,9.0,20.0,9.0,9.0,0.0,11.144578313253012
2020-02-01,0.0,10.0,26.0,0.0,8.0,9.0,0.0,0.0,19.0,0.0,10.0,0.0,0.0,9.0,0.0,9.0,10.0,18.0,10.0,8.0,8.795180722891565
2020-02-02,23.0,0.0,9.0,10.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,11.0,0.0,10.0,0.0,6.144578313253011
2020-02-03,20.0,8.0,7.0,8.0,14.0,0.0,0.0,16.0,8.0,0.0,9.0,11.0,6.0,0.0,17.0,16.0,9.0,0.0,0.0,7.0,9.397590361445783
2020-02-04,0.0,9.0,0.0,9.0,7.0,8.0,21.0,17.0,18.0,29.0,28.0,11.0,13.0,0.0,9.0,9.0,9.0,8.0,9.0,24.0,14.337349397590362
2020-02-05,0.0,18.0,8.0,9.0,7.0,25.0,11.0,9.0,9.0,0.0,10.0,0.0,7.0,0.0,0.0,18.0,0.0,8.0,9.0,0.0,8.91566265060241
2020-02-06,0.0,19.0,8.0,9.0,15.0,9.0,22.0,9.0,9.0,20.0,20.0,12.0,7.0,17.0,10.0,0.0,10.0,17.0,0.0,8.0,13.313253012048193
2020-02-07,11.0,19.0,17.0,9.0,0.0,9.0,11.0,18.0,19.0,10.0,20.0,36.0,14.0,0.0,0.0,9.0,21.0,0.0,0.0,8.0,13.91566265060241
2020-02-08,0.0,29.0,8.0,29.0,8.0,18.0,23.0,9.0,10.0,20.0,10.0,0.0,7.0,35.0,0.0,0.0,10.0,18.0,0.0,9.0,14.63855421686747
2020-02-09,11.0,9.0,8.0,0.0,8.0,9.0,11.0,45.0,18.0,30.0,0.0,36.0,7.0,0.0,29.0,37.0,41.0,9.0,47.0,0.0,21.3855421686747
2020-02-10,51.0,26.0,23.0,8.0,7.0,0.0,10.0,16.0,26.0,27.0,18.0,0.0,13.0,8.0,17.0,8.0,28.0,24.0,52.0,23.0,23.19277108433735
2020-02-11,20.0,17.0,8.0,17.0,7.0,8.0,10.0,25.0,17.0,9.0,19.0,33.0,13.0,16.0,17.0,17.0,19.0,8.0,9.0,8.0,17.89156626506024
2020-02-12,10.0,17.0,31.0,26.0,15.0,16.0,31.0,0.0,9.0,9.0,19.0,11.0,13.0,24.0,0.0,0.0,9.0,24.0,0.0,8.0,16.3855421686747
