date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-17,31.0,42.0,53.0,49.0,26.0,20.0,39.0,32.0,32.0,28.0,39.68432919954905
2020-02-18,41.0,52.0,21.0,57.0,20.0,37.0,18.0,32.0,30.0,28.0,37.88049605411499
2020-02-19,26.0,21.0,25.0,25.0,15.0,31.0,31.0,25.0,27.0,23.0,28.07215332581736
2020-02-20,32.0,22.0,47.0,50.0,18.0,28.0,68.0,22.0,40.0,39.0,41.26268320180383
2020-02-21,21.0,31.0,45.0,53.0,25.0,26.0,43.0,27.0,14.0,27.0,35.174746335963924
2020-02-22,37.0,45.0,39.0,38.0,38.0,40.0,41.0,17.0,38.0,30.0,40.924464487034946
2020-02-23,18.0,27.0,9.0,27.0,13.0,19.0,10.0,8.0,11.0,28.0,19.165727170236753
2020-02-24,35.0,35.0,38.0,57.0,35.0,20.0,40.0,40.0,23.0,32.0,40.022547914317926
2020-02-25,13.0,22.0,42.0,12.0,18.0,25.0,22.0,18.0,20.0,13.0,23.11161217587373
2020-02-26,28.0,21.0,33.0,20.0,15.0,34.0,35.0,11.0,20.0,25.0,27.282976324689965
2020-02-27,19.0,34.0,45.0,20.0,23.0,20.0,31.0,28.0,16.0,22.0,29.086809470124013
2020-02-28,20.0,37.0,31.0,22.0,22.0,25.0,33.0,27.0,21.0,34.0,30.665163472378804
2020-02-29,22.0,16.0,24.0,33.0,24.0,12.0,40.0,21.0,19.0,22.0,26.268320180383313
2020-03-01,14.0,27.0,41.0,35.0,32.0,30.0,43.0,27.0,46.0,28.0,36.41488162344982
2020-03-02,27.0,40.0,51.0,39.0,45.0,46.0,55.0,34.0,31.0,36.0,45.54678692220969
2020-03-03,19.0,21.0,45.0,24.0,35.0,24.0,40.0,25.0,13.0,31.0,31.228861330326943
2020-03-04,28.0,42.0,49.0,40.0,26.0,30.0,65.0,39.0,26.0,34.0,42.728297632468994
2020-03-05,16.0,35.0,45.0,25.0,15.0,27.0,35.0,22.0,23.0,19.0,29.537767756482523
2020-03-06,29.0,40.0,38.0,17.0,24.0,45.0,59.0,30.0,20.0,26.0,36.978579481397965
2020-03-07,26.0,25.0,49.0,19.0,17.0,44.0,26.0,30.0,27.0,26.0,32.58173618940248
2020-03-08,7.0,19.0,36.0,18.0,6.0,22.0,19.0,35.0,25.0,17.0,22.9988726042841
2020-03-09,27.0,13.0,16.0,35.0,28.0,26.0,38.0,31.0,25.0,24.0,29.650507328072152
2020-03-10,24.0,20.0,28.0,35.0,31.0,26.0,47.0,17.0,28.0,27.0,31.90529875986471
2020-03-11,12.0,30.0,24.0,27.0,31.0,16.0,38.0,30.0,12.0,18.0,26.832018038331455
2020-03-12,12.0,26.0,38.0,27.0,16.0,13.0,33.0,17.0,12.0,18.0,23.900789177001126
2020-03-13,20.0,29.0,26.0,30.0,24.0,29.0,32.0,26.0,24.0,23.0,29.650507328072152
2020-03-14,14.0,44.0,33.0,51.0,20.0,19.0,30.0,16.0,33.0,32.0,32.91995490417136
2020-03-15,36.0,36.0,75.0,60.0,36.0,38.0,54.0,28.0,43.0,46.0,50.958286358511835
2020-03-16,33.0,27.0,39.0,61.0,28.0,42.0,41.0,37.0,61.0,45.0,46.674182638105975
2020-03-17,21.0,17.0,27.0,12.0,20.0,32.0,30.0,24.0,15.0,18.0,24.35174746335964
2020-03-18,28.0,46.0,50.0,45.0,32.0,40.0,35.0,43.0,29.0,44.0,44.193912063134164
2020-03-19,19.0,35.0,33.0,44.0,23.0,54.0,39.0,42.0,29.0,25.0,38.669673055242384
2020-03-20,27.0,23.0,23.0,46.0,24.0,51.0,29.0,37.0,30.0,21.0,35.062006764374296
2020-03-21,63.0,43.0,41.0,72.0,39.0,34.0,63.0,44.0,51.0,52.0,56.595264937993235
2020-03-22,25.0,20.0,28.0,9.0,29.0,4.0,10.0,24.0,29.0,21.0,22.43517474633596
2020-03-23,34.0,22.0,59.0,66.0,26.0,52.0,62.0,42.0,35.0,34.0,48.70349492671928
2020-03-24,34.0,52.0,52.0,64.0,43.0,64.0,87.0,39.0,42.0,50.0,59.41375422773393
2020-03-25,50.0,49.0,83.0,78.0,32.0,38.0,70.0,75.0,52.0,44.0,64.37429537767757
2020-03-26,34.0,44.0,36.0,48.0,34.0,50.0,51.0,45.0,38.0,37.0,47.01240135287486
2020-03-27,34.0,48.0,56.0,40.0,37.0,46.0,55.0,39.0,38.0,34.0,48.13979706877114
2020-03-28,40.0,53.0,62.0,44.0,32.0,22.0,81.0,55.0,46.0,44.0,54.00225479143179
2020-03-29,52.0,43.0,38.0,58.0,48.0,39.0,76.0,44.0,30.0,52.0,54.11499436302142
2020-03-30,29.0,35.0,45.0,33.0,27.0,22.0,48.0,19.0,29.0,26.0,35.28748590755355
2020-03-31,17.0,32.0,38.0,45.0,35.0,25.0,56.0,26.0,27.0,37.0,38.10597519729424
2020-04-01,41.0,49.0,62.0,61.0,49.0,29.0,61.0,61.0,43.0,45.0,56.48252536640361
2020-04-02,37.0,48.0,56.0,33.0,21.0,40.0,52.0,29.0,36.0,26.0,42.615558060879366
2020-04-03,21.0,39.0,85.0,53.0,30.0,51.0,37.0,53.0,33.0,47.0,50.62006764374295
2020-04-04,29.0,40.0,56.0,41.0,20.0,73.0,54.0,56.0,44.0,29.0,49.83089064261556
2020-04-05,100.0,82.0,92.0,81.0,100.0,80.0,93.0,89.0,100.0,70.0,100.0
2020-04-06,59.0,81.0,58.0,82.0,33.0,70.0,85.0,44.0,54.0,44.0,68.77113866967305
2020-04-07,49.0,79.0,93.0,88.0,75.0,53.0,69.0,59.0,54.0,78.0,78.57948139797068
2020-04-08,75.0,72.0,73.0,88.0,55.0,75.0,74.0,82.0,77.0,68.0,83.31454340473508
2020-04-09,57.0,98.0,97.0,92.0,81.0,44.0,100.0,100.0,90.0,70.0,93.46110484780158
2020-04-10,55.0,100.0,100.0,100.0,81.0,100.0,67.0,84.0,82.0,100.0,97.97068771138669
2020-04-11,64.0,79.0,75.0,97.0,43.0,81.0,84.0,69.0,74.0,82.0,84.32919954904172
2020-04-12,44.0,98.0,63.0,89.0,54.0,55.0,67.0,97.0,56.0,64.0,77.45208568207441
2020-04-13,37.0,78.0,81.0,76.0,63.0,64.0,82.0,80.0,54.0,56.0,75.64825253664034
2020-04-14,44.0,48.0,68.0,68.0,52.0,63.0,90.0,53.0,45.0,32.0,63.47237880496054
2020-04-15,45.0,60.0,63.0,54.0,56.0,42.0,63.0,37.0,53.0,63.0,60.42841037204058
2020-04-16,50.0,76.0,53.0,80.0,55.0,40.0,65.0,71.0,38.0,34.0,63.35963923337091
