date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,94.0,49.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,29.35118434603502
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,40.988671472708546
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,56.0,0.0,72.0,0.0,94.0,49.0,0.0,0.0,92.0,0.0,0.0,56.0,51.0,100.0,94.0,0.0,100.0,92.0,88.15653964984553
2020-10-14,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,29.86611740473739
2020-10-15,100.0,51.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87950566426365
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,93.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,0.0,93.0,0.0,34.9124613800206
2020-10-21,96.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,96.0,94.0,93.0,50.0,0.0,53.0,48.0,0.0,0.0,0.0,0.0,0.0,64.77857878475798
2020-10-22,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,0.0,92.0,100.0,0.0,0.0,0.0,0.0,93.0,100.0,0.0,91.0,79.6086508753862
2020-10-23,0.0,48.0,0.0,56.0,0.0,100.0,0.0,0.0,0.0,0.0,93.0,51.0,100.0,54.0,100.0,0.0,92.0,0.0,99.0,0.0,81.66838311019569
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,100.0,0.0,96.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.792996910401648
2020-10-25,0.0,0.0,0.0,53.0,34.0,0.0,0.0,0.0,96.0,0.0,88.0,0.0,0.0,0.0,47.0,0.0,90.0,0.0,0.0,0.0,42.01853759011328
2020-10-26,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,16.78681771369722
2020-10-27,86.0,0.0,0.0,52.0,0.0,0.0,83.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,88.0,0.0,48.71266735324408
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,3.192584963954686
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,42.0,0.0,0.0,30.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,42.0,84.0,0.0,29.14521112255407
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,91.0,51.0,0.0,0.0,0.0,86.0,92.0,0.0,86.0,0.0,46.0,46.0,100.0,0.0,0.0,86.0,46.0,0.0,84.0,83.83110195674564
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0895983522142125
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
