date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,42.0,36.0,43.0,62.0,59.0,32.0,86.0,31.0,59.0,23.0,59.34755332496863
2020-11-16,21.0,53.0,32.0,20.0,48.0,21.0,21.0,10.0,11.0,23.0,32.622333751568384
2020-11-17,32.0,54.0,54.0,41.0,39.0,21.0,65.0,50.0,58.0,47.0,57.84190715181932
2020-11-18,32.0,9.0,44.0,51.0,10.0,42.0,54.0,50.0,35.0,12.0,42.534504391468005
2020-11-19,0.0,9.0,11.0,10.0,10.0,0.0,11.0,0.0,12.0,36.0,12.421580928481806
2020-11-20,11.0,0.0,45.0,31.0,41.0,33.0,44.0,10.0,35.0,36.0,35.884567126725216
2020-11-21,0.0,38.0,22.0,43.0,31.0,22.0,45.0,32.0,24.0,36.0,36.762860727728985
2020-11-22,44.0,38.0,56.0,32.0,21.0,33.0,67.0,32.0,60.0,36.0,52.57214554579674
2020-11-23,43.0,46.0,77.0,21.0,40.0,43.0,55.0,31.0,35.0,59.0,56.46173149309912
2020-11-24,10.0,45.0,22.0,40.0,29.0,74.0,42.0,40.0,23.0,46.0,46.549560853199495
2020-11-25,40.0,26.0,31.0,29.0,19.0,41.0,31.0,48.0,22.0,11.0,37.39021329987453
2020-11-26,21.0,18.0,54.0,51.0,29.0,64.0,64.0,40.0,23.0,12.0,47.17691342534504
2020-11-27,42.0,18.0,21.0,41.0,29.0,42.0,11.0,40.0,57.0,23.0,40.652446675031364
2020-11-28,21.0,9.0,0.0,10.0,19.0,10.0,21.0,0.0,0.0,11.0,12.672521957340024
2020-11-29,0.0,19.0,11.0,21.0,20.0,22.0,22.0,31.0,12.0,12.0,21.329987452948558
2020-11-30,20.0,26.0,21.0,39.0,28.0,61.0,41.0,20.0,56.0,34.0,43.412797992471766
2020-12-01,21.0,18.0,11.0,10.0,10.0,0.0,11.0,30.0,11.0,23.0,18.193224592220826
