date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,14.0,18.0,7.0,21.0,8.0,41.0,37.0,9.0,15.0,30.0,41.0,16.0,15.0,29.0,11.0,30.0,0.0,7.0,10.0,26.0,23.561811505507954
2020-01-30,21.0,36.0,38.0,32.0,32.0,11.0,57.0,57.0,16.0,31.0,31.0,48.0,23.0,20.0,57.0,15.0,35.0,31.0,32.0,35.0,40.26927784577723
2020-01-31,15.0,19.0,39.0,44.0,17.0,11.0,39.0,30.0,25.0,54.0,76.0,50.0,24.0,31.0,35.0,39.0,55.0,8.0,11.0,45.0,40.82007343941248
2020-02-01,0.0,29.0,0.0,11.0,9.0,11.0,10.0,10.0,0.0,22.0,11.0,0.0,8.0,10.0,0.0,16.0,0.0,0.0,12.0,10.0,10.342717258261931
2020-02-02,15.0,20.0,8.0,12.0,9.0,35.0,31.0,11.0,26.0,23.0,0.0,9.0,8.0,21.0,25.0,33.0,10.0,8.0,48.0,29.0,23.317013463892287
2020-02-03,0.0,26.0,7.0,20.0,15.0,40.0,0.0,62.0,37.0,29.0,58.0,8.0,21.0,18.0,32.0,0.0,49.0,7.0,0.0,25.0,27.784577723378213
2020-02-04,28.0,27.0,38.0,42.0,56.0,11.0,38.0,38.0,24.0,10.0,10.0,16.0,23.0,0.0,0.0,15.0,53.0,23.0,76.0,35.0,34.45532435740514
2020-02-05,14.0,18.0,15.0,0.0,8.0,32.0,19.0,10.0,8.0,10.0,21.0,16.0,23.0,0.0,12.0,15.0,0.0,0.0,0.0,18.0,14.626682986536107
2020-02-06,22.0,10.0,32.0,11.0,17.0,11.0,20.0,20.0,8.0,11.0,33.0,43.0,24.0,31.0,24.0,24.0,46.0,16.0,57.0,37.0,30.416156670746634
2020-02-07,38.0,0.0,16.0,22.0,25.0,23.0,0.0,31.0,0.0,11.0,22.0,17.0,16.0,21.0,24.0,16.0,37.0,16.0,0.0,9.0,21.052631578947366
2020-02-08,8.0,10.0,8.0,23.0,9.0,23.0,41.0,21.0,26.0,33.0,23.0,26.0,17.0,42.0,12.0,24.0,9.0,8.0,0.0,10.0,22.82741738066095
2020-02-09,22.0,19.0,16.0,11.0,25.0,33.0,20.0,10.0,8.0,33.0,0.0,9.0,8.0,42.0,24.0,24.0,0.0,33.0,11.0,19.0,22.460220318237457
2020-02-10,14.0,26.0,15.0,30.0,54.0,0.0,9.0,46.0,15.0,10.0,30.0,24.0,15.0,0.0,11.0,0.0,17.0,30.0,21.0,26.0,24.051407588739288
2020-02-11,20.0,61.0,44.0,83.0,31.0,21.0,46.0,37.0,23.0,30.0,51.0,48.0,30.0,28.0,67.0,22.0,43.0,37.0,42.0,43.0,49.38800489596083
2020-02-12,7.0,27.0,8.0,21.0,24.0,20.0,19.0,19.0,15.0,20.0,31.0,24.0,23.0,19.0,22.0,15.0,26.0,8.0,21.0,17.0,23.62301101591187
2020-02-13,21.0,18.0,15.0,11.0,8.0,11.0,28.0,28.0,16.0,21.0,21.0,16.0,15.0,10.0,34.0,0.0,18.0,23.0,22.0,18.0,21.664626682986537
2020-02-14,0.0,0.0,0.0,0.0,8.0,43.0,0.0,10.0,0.0,21.0,0.0,8.0,0.0,30.0,0.0,8.0,0.0,0.0,11.0,0.0,8.50673194614443
2020-02-15,31.0,40.0,17.0,23.0,53.0,12.0,21.0,21.0,17.0,34.0,34.0,27.0,17.0,0.0,50.0,17.0,10.0,17.0,24.0,30.0,30.2937576499388
2020-02-16,38.0,19.0,24.0,11.0,17.0,23.0,41.0,20.0,34.0,11.0,11.0,9.0,0.0,21.0,25.0,0.0,38.0,33.0,35.0,38.0,27.417380660954713
2020-02-17,20.0,26.0,7.0,10.0,8.0,10.0,18.0,9.0,23.0,0.0,20.0,0.0,15.0,9.0,11.0,14.0,8.0,15.0,41.0,8.0,16.64626682986536
2020-02-18,33.0,43.0,29.0,10.0,30.0,20.0,9.0,18.0,8.0,48.0,0.0,24.0,14.0,19.0,22.0,22.0,8.0,22.0,21.0,42.0,27.05018359853121
2020-02-19,14.0,0.0,7.0,41.0,23.0,62.0,28.0,0.0,31.0,61.0,10.0,8.0,0.0,38.0,33.0,15.0,26.0,22.0,42.0,17.0,29.253365973072214
2020-02-20,22.0,38.0,47.0,22.0,25.0,22.0,30.0,30.0,25.0,21.0,11.0,34.0,39.0,40.0,24.0,8.0,18.0,32.0,33.0,64.0,35.80171358629131
2020-02-21,15.0,19.0,8.0,0.0,17.0,22.0,40.0,0.0,17.0,11.0,11.0,8.0,0.0,10.0,24.0,16.0,9.0,16.0,23.0,9.0,16.82986536107711
2020-02-22,0.0,0.0,9.0,12.0,9.0,24.0,0.0,0.0,0.0,11.0,23.0,9.0,9.0,32.0,0.0,0.0,20.0,17.0,0.0,0.0,10.709914320685435
2020-02-23,31.0,10.0,42.0,12.0,27.0,12.0,42.0,21.0,17.0,58.0,11.0,27.0,8.0,0.0,13.0,0.0,19.0,25.0,48.0,10.0,26.49938800489596
2020-02-24,29.0,19.0,39.0,43.0,33.0,22.0,10.0,48.0,32.0,0.0,32.0,33.0,24.0,0.0,46.0,31.0,36.0,23.0,55.0,18.0,35.067319461444306
2020-02-25,28.0,0.0,7.0,21.0,8.0,0.0,18.0,28.0,31.0,20.0,40.0,40.0,15.0,29.0,33.0,22.0,0.0,7.0,32.0,26.0,24.78580171358629
2020-02-26,27.0,9.0,22.0,30.0,31.0,30.0,18.0,18.0,30.0,10.0,10.0,16.0,7.0,19.0,33.0,14.0,17.0,7.0,0.0,17.0,22.33782129742962
2020-02-27,14.0,27.0,7.0,31.0,16.0,31.0,46.0,28.0,15.0,10.0,20.0,31.0,7.0,19.0,11.0,0.0,17.0,15.0,21.0,17.0,23.439412484700117
2020-02-28,0.0,9.0,8.0,11.0,16.0,33.0,10.0,10.0,8.0,21.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,9.0,10.036719706242348
2020-02-29,8.0,19.0,33.0,11.0,17.0,34.0,31.0,0.0,25.0,22.0,11.0,27.0,8.0,21.0,0.0,24.0,28.0,24.0,0.0,29.0,22.76621787025704
2020-03-01,15.0,19.0,16.0,23.0,17.0,67.0,21.0,10.0,25.0,43.0,22.0,17.0,16.0,62.0,12.0,56.0,9.0,0.0,46.0,38.0,32.680538555691555
2020-03-02,7.0,0.0,14.0,20.0,15.0,10.0,9.0,0.0,15.0,10.0,20.0,8.0,15.0,19.0,22.0,15.0,0.0,15.0,21.0,9.0,14.93268053855569
2020-03-03,14.0,26.0,15.0,30.0,8.0,40.0,9.0,36.0,15.0,30.0,40.0,31.0,29.0,37.0,44.0,15.0,42.0,22.0,41.0,17.0,33.10893512851897
2020-03-04,21.0,9.0,15.0,20.0,16.0,31.0,27.0,28.0,15.0,20.0,10.0,8.0,15.0,19.0,22.0,7.0,17.0,15.0,42.0,17.0,22.88861689106487
2020-03-05,0.0,17.0,14.0,20.0,8.0,50.0,19.0,18.0,0.0,39.0,20.0,8.0,15.0,19.0,11.0,22.0,0.0,7.0,21.0,17.0,19.88984088127295
2020-03-06,0.0,27.0,0.0,10.0,8.0,0.0,28.0,28.0,0.0,20.0,10.0,0.0,7.0,19.0,0.0,0.0,25.0,7.0,0.0,0.0,11.566707466340267
2020-03-07,38.0,30.0,25.0,45.0,43.0,23.0,20.0,83.0,26.0,22.0,55.0,35.0,17.0,10.0,74.0,0.0,47.0,58.0,35.0,29.0,43.75764993880049
2020-03-08,22.0,9.0,23.0,11.0,33.0,32.0,29.0,19.0,8.0,31.0,32.0,8.0,16.0,69.0,23.0,16.0,9.0,16.0,22.0,9.0,26.744186046511626
2020-03-09,13.0,25.0,14.0,20.0,15.0,30.0,53.0,9.0,37.0,29.0,48.0,23.0,14.0,36.0,53.0,21.0,32.0,7.0,20.0,25.0,32.06854345165239
2020-03-10,7.0,17.0,7.0,41.0,15.0,21.0,18.0,37.0,15.0,10.0,40.0,16.0,15.0,9.0,45.0,15.0,17.0,22.0,31.0,17.0,25.39779681762546
2020-03-11,14.0,26.0,29.0,30.0,23.0,40.0,18.0,27.0,15.0,10.0,0.0,8.0,15.0,46.0,0.0,36.0,25.0,30.0,52.0,25.0,28.702570379436963
2020-03-12,52.0,42.0,35.0,68.0,22.0,20.0,35.0,27.0,44.0,19.0,19.0,46.0,43.0,27.0,53.0,7.0,33.0,28.0,51.0,33.0,43.08445532435741
2020-03-13,14.0,28.0,16.0,21.0,8.0,11.0,10.0,0.0,16.0,21.0,21.0,0.0,0.0,30.0,12.0,15.0,0.0,23.0,22.0,0.0,16.401468788249694
2020-03-14,30.0,48.0,57.0,56.0,51.0,66.0,60.0,50.0,33.0,33.0,22.0,17.0,40.0,51.0,72.0,0.0,37.0,32.0,79.0,28.0,52.75397796817625
2020-03-15,48.0,26.0,22.0,50.0,31.0,20.0,46.0,27.0,38.0,30.0,10.0,39.0,7.0,28.0,11.0,22.0,50.0,37.0,73.0,43.0,40.26927784577723
2020-03-16,36.0,47.0,39.0,73.0,28.0,100.0,49.0,24.0,47.0,70.0,54.0,42.0,7.0,92.0,39.0,91.0,69.0,20.0,56.0,76.0,64.81028151774785
2020-03-17,43.0,56.0,27.0,74.0,63.0,55.0,49.0,82.0,34.0,61.0,55.0,49.0,27.0,50.0,39.0,26.0,23.0,26.0,76.0,54.0,59.302325581395344
2020-03-18,40.0,42.0,64.0,49.0,7.0,10.0,36.0,53.0,30.0,29.0,88.0,45.0,50.0,73.0,63.0,42.0,66.0,64.0,61.0,58.0,59.36352509179926
2020-03-19,20.0,17.0,29.0,20.0,46.0,81.0,18.0,27.0,15.0,58.0,30.0,31.0,15.0,66.0,22.0,37.0,59.0,29.0,32.0,26.0,41.493268053855566
2020-03-20,33.0,68.0,57.0,79.0,38.0,89.0,44.0,71.0,30.0,48.0,58.0,38.0,65.0,46.0,84.0,42.0,41.0,71.0,51.0,41.0,66.95226438188494
2020-03-21,60.0,48.0,24.0,100.0,34.0,56.0,60.0,50.0,100.0,87.0,55.0,69.0,73.0,72.0,96.0,55.0,46.0,73.0,93.0,95.0,82.37454100367196
2020-03-22,51.0,66.0,47.0,76.0,100.0,87.0,59.0,68.0,32.0,53.0,85.0,58.0,39.0,100.0,93.0,100.0,45.0,55.0,100.0,64.0,84.33292533659731
2020-03-23,47.0,60.0,44.0,52.0,20.0,77.0,55.0,62.0,46.0,67.0,43.0,60.0,13.0,40.0,66.0,55.0,44.0,56.0,80.0,51.0,63.5250917992656
2020-03-24,32.0,25.0,69.0,57.0,58.0,47.0,34.0,43.0,64.0,47.0,56.0,67.0,48.0,71.0,62.0,20.0,32.0,27.0,97.0,32.0,60.46511627906977
2020-03-25,44.0,40.0,33.0,55.0,35.0,75.0,25.0,41.0,21.0,73.0,37.0,22.0,27.0,17.0,40.0,27.0,23.0,54.0,48.0,39.0,47.49082007343941
2020-03-26,19.0,33.0,14.0,57.0,44.0,48.0,43.0,86.0,58.0,37.0,86.0,37.0,69.0,70.0,51.0,34.0,56.0,55.0,70.0,65.0,63.1578947368421
2020-03-27,100.0,55.0,74.0,55.0,77.0,75.0,91.0,100.0,90.0,73.0,100.0,100.0,100.0,85.0,90.0,60.0,100.0,100.0,47.0,62.0,100.0
2020-03-28,57.0,100.0,70.0,64.0,25.0,33.0,48.0,77.0,40.0,93.0,32.0,83.0,62.0,49.0,46.0,46.0,27.0,31.0,44.0,27.0,64.50428396572828
2020-03-29,41.0,88.0,73.0,61.0,46.0,82.0,54.0,73.0,75.0,100.0,70.0,47.0,75.0,56.0,99.0,44.0,59.0,44.0,73.0,69.0,81.33414932680539
2020-03-30,42.0,61.0,70.0,78.0,61.0,36.0,40.0,95.0,53.0,60.0,53.0,68.0,58.0,57.0,57.0,51.0,59.0,57.0,62.0,60.0,72.09302325581395
2020-03-31,66.0,55.0,45.0,63.0,62.0,54.0,24.0,81.0,20.0,53.0,54.0,76.0,39.0,25.0,89.0,51.0,60.0,72.0,56.0,100.0,70.0734394124847
2020-04-01,43.0,89.0,100.0,83.0,98.0,74.0,100.0,92.0,90.0,81.0,91.0,78.0,87.0,34.0,100.0,33.0,77.0,73.0,85.0,87.0,97.61321909424724
2020-04-02,25.0,57.0,41.0,85.0,43.0,56.0,76.0,60.0,28.0,82.0,92.0,22.0,54.0,52.0,90.0,20.0,39.0,47.0,58.0,40.0,65.29987760097919
