date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-19,0.0,0.0,0.0,52.0,48.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,46.808510638297875,17.61738924900323
2021-01-20,0.0,0.0,45.0,47.0,0.0,42.0,47.0,41.0,42.0,0.0,42.0,35.0,20.0,0.0,0.0,0.0,28.0,0.0,0.0,42.5531914893617,32.24158676689817
2021-01-21,69.0,29.0,48.0,50.0,48.0,0.0,51.0,88.0,46.0,30.0,0.0,0.0,23.0,48.91304347826087,0.0,22.0,0.0,0.0,0.0,45.744680851063826,44.72606237952834
2021-01-22,34.0,0.0,47.0,50.0,47.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,0.0,29.0,22.0,0.0,0.0,0.0,45.744680851063826,25.457230787944304
2021-01-23,0.0,32.0,0.0,54.0,50.0,0.0,0.0,48.0,0.0,32.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.93617021276596,24.575010176810423
2021-01-24,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,52.17391304347826,31.0,23.0,0.0,0.0,0.0,0.0,13.236764790240217
2021-01-25,33.0,28.0,46.0,0.0,46.0,44.0,49.0,0.0,0.0,0.0,0.0,36.0,0.0,46.73913043478261,28.0,22.0,28.0,0.0,29.0,44.680851063829785,35.892452711523894
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,29.0,0.0,0.0,0.0,50.0,0.0,0.0,29.0,0.0,29.0,45.744680851063826,19.629805994400517
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,73.0,31.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,47.0,100.0,31.0,0.0,31.0,0.0,0.0,0.0,32.050836364490856
2021-01-31,0.0,31.0,0.0,0.0,0.0,0.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,22.0,0.0,0.0,0.0,0.0,15.016825429516695
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
