date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,53.0,43.0,59.0,67.0,51.0,71.0,77.0,100.0,54.0,54.0,68.0,82.0,81.0,82.0,54.0,71.0,43.0,59.0,63.0,66.0,83.31193838254173
2021-01-20,83.0,65.0,84.0,52.0,71.0,61.0,79.0,87.0,61.0,58.0,82.0,78.0,54.0,92.0,45.0,45.0,80.0,68.0,74.0,100.0,91.0783055198973
2021-01-21,73.0,70.0,37.0,83.0,46.0,75.0,43.0,78.0,37.0,35.0,72.0,80.0,38.0,80.0,57.0,74.0,76.0,69.0,73.0,64.0,80.87291399229781
2021-01-22,19.0,45.0,19.0,20.0,38.0,47.0,37.0,36.0,31.0,29.0,19.0,43.0,53.0,29.0,36.0,49.0,39.0,41.0,37.0,41.0,45.44287548138639
2021-01-23,43.0,50.0,54.0,44.0,68.0,80.0,49.0,67.0,72.0,56.0,57.0,43.0,67.0,49.0,76.0,49.0,44.0,47.0,80.0,28.0,72.0795892169448
2021-01-24,42.0,68.0,55.0,45.0,44.0,54.0,57.0,41.0,24.0,14.0,63.0,49.0,22.0,35.0,70.0,60.0,44.0,46.0,43.0,57.0,59.884467265725284
2021-01-25,69.0,97.0,69.0,92.0,100.0,64.0,62.0,52.0,71.0,81.0,60.0,61.0,57.0,61.0,55.0,58.0,43.0,58.0,83.0,55.0,86.52118100128371
2021-01-26,65.0,44.0,36.0,44.0,30.0,60.0,72.0,36.0,36.0,42.0,64.0,36.0,67.0,7.0,63.0,53.0,38.0,34.0,58.0,34.0,58.98587933247753
2021-01-27,59.0,61.0,41.0,62.0,65.0,79.0,62.0,76.0,53.0,62.0,44.0,49.0,74.0,70.0,89.0,77.0,86.0,46.0,80.0,51.0,82.54172015404365
2021-01-28,36.0,58.0,37.0,32.0,83.0,48.0,66.0,49.0,30.0,50.0,58.0,72.0,60.0,28.0,76.0,25.0,64.0,69.0,80.0,35.0,67.77920410783055
2021-01-29,30.0,25.0,36.0,19.0,23.0,34.0,28.0,48.0,49.0,56.0,25.0,21.0,30.0,28.0,35.0,24.0,39.0,27.0,51.0,17.0,41.399229781771496
2021-01-30,50.0,77.0,49.0,78.0,68.0,55.0,44.0,74.0,51.0,35.0,46.0,66.0,47.0,51.0,21.0,87.0,38.0,42.0,81.0,40.0,70.60333761232349
2021-01-31,49.0,37.0,36.0,38.0,81.0,27.0,49.0,29.0,31.0,48.0,44.0,70.0,67.0,14.0,42.0,36.0,37.0,40.0,57.0,40.0,55.96919127086007
2021-02-01,48.0,31.0,42.0,44.0,52.0,40.0,56.0,47.0,54.0,48.0,49.0,69.0,36.0,69.0,62.0,48.0,37.0,53.0,57.0,34.0,62.64441591784338
2021-02-02,100.0,48.0,76.0,61.0,78.0,39.0,98.0,82.0,65.0,75.0,54.0,63.0,52.0,27.0,61.0,53.0,42.0,60.0,63.0,50.0,80.0385109114249
2021-02-03,67.0,72.0,52.0,18.0,49.0,44.0,54.0,62.0,45.0,33.0,66.0,47.0,56.0,53.0,54.0,40.0,59.0,45.0,81.0,70.0,68.48523748395378
2021-02-04,43.0,58.0,74.0,82.0,60.0,54.0,73.0,66.0,55.0,64.0,71.0,72.0,45.0,58.0,70.0,80.0,63.0,55.0,59.0,29.0,79.01155327342747
2021-02-05,44.0,19.0,48.0,84.0,54.0,54.0,72.0,35.0,31.0,72.0,58.0,64.0,38.0,43.0,36.0,60.0,39.0,48.0,65.0,57.0,65.53273427471116
2021-02-06,54.0,63.0,71.0,82.0,84.0,73.0,42.0,53.0,41.0,49.0,74.0,70.0,97.0,49.0,83.0,48.0,75.0,41.0,100.0,66.0,84.40308087291399
2021-02-07,35.0,30.0,35.0,49.0,22.0,51.0,67.0,40.0,35.0,20.0,42.0,47.0,49.0,40.0,92.0,23.0,36.0,46.0,34.0,33.0,53.01668806161745
2021-02-08,59.0,92.0,46.0,86.0,57.0,69.0,70.0,57.0,58.0,88.0,67.0,89.0,86.0,77.0,100.0,77.0,90.0,65.0,84.0,45.0,93.83825417201538
2021-02-09,42.0,43.0,41.0,44.0,66.0,13.0,56.0,24.0,59.0,55.0,49.0,35.0,30.0,43.0,69.0,42.0,37.0,60.0,57.0,40.0,58.08729139922978
2021-02-10,47.0,84.0,46.0,80.0,64.0,96.0,76.0,63.0,70.0,74.0,84.0,48.0,86.0,69.0,34.0,69.0,65.0,65.0,78.0,55.0,86.8421052631579
2021-02-11,43.0,39.0,50.0,71.0,15.0,55.0,51.0,62.0,25.0,50.0,45.0,22.0,45.0,73.0,57.0,38.0,58.0,41.0,53.0,46.0,60.269576379974325
2021-02-12,37.0,45.0,44.0,71.0,39.0,77.0,36.0,62.0,38.0,29.0,71.0,22.0,61.0,37.0,71.0,50.0,59.0,62.0,30.0,41.0,63.02952503209242
2021-02-13,44.0,26.0,25.0,39.0,78.0,41.0,30.0,55.0,38.0,58.0,73.0,82.0,54.0,82.0,73.0,70.0,64.0,70.0,84.0,35.0,71.95121951219512
2021-02-14,25.0,38.0,43.0,51.0,30.0,48.0,29.0,31.0,18.0,56.0,45.0,58.0,45.0,36.0,64.0,61.0,26.0,20.0,30.0,29.0,50.25673940949935
2021-02-15,36.0,81.0,36.0,63.0,37.0,41.0,63.0,63.0,65.0,27.0,74.0,62.0,96.0,56.0,76.0,47.0,87.0,59.0,85.0,50.0,77.2785622593068
2021-02-16,73.0,75.0,90.0,100.0,96.0,67.0,56.0,70.0,72.0,83.0,50.0,63.0,91.0,83.0,97.0,65.0,50.0,88.0,29.0,68.0,94.09499358151476
2021-02-17,37.0,43.0,48.0,56.0,52.0,46.0,49.0,29.0,12.0,63.0,38.0,42.0,45.0,21.0,62.0,53.0,49.0,45.0,43.0,34.0,55.648267008985876
2021-02-18,48.0,31.0,55.0,57.0,45.0,54.0,57.0,42.0,31.0,43.0,45.0,44.0,67.0,42.0,56.0,55.0,31.0,47.0,58.0,57.0,61.93838254172015
2021-02-19,31.0,46.0,25.0,53.0,79.0,57.0,38.0,70.0,65.0,67.0,34.0,67.0,63.0,60.0,51.0,51.0,86.0,49.0,84.0,37.0,71.4377406931964
2021-02-20,47.0,56.0,68.0,98.0,67.0,37.0,86.0,33.0,74.0,61.0,78.0,40.0,74.0,94.0,61.0,33.0,48.0,82.0,88.0,38.0,81.06546854942233
2021-02-21,64.0,80.0,62.0,59.0,52.0,47.0,65.0,41.0,43.0,89.0,65.0,57.0,69.0,49.0,48.0,63.0,58.0,47.0,42.0,60.0,74.45442875481386
2021-02-22,46.0,41.0,35.0,42.0,64.0,52.0,27.0,57.0,35.0,74.0,42.0,34.0,64.0,27.0,59.0,57.0,61.0,38.0,48.0,39.0,60.46213093709884
2021-02-23,32.0,53.0,45.0,52.0,86.0,57.0,83.0,19.0,50.0,59.0,27.0,45.0,48.0,53.0,37.0,84.0,40.0,29.0,76.0,60.0,66.43132220795891
2021-02-24,71.0,75.0,58.0,68.0,95.0,65.0,84.0,51.0,66.0,52.0,69.0,53.0,81.0,75.0,53.0,38.0,41.0,100.0,62.0,24.0,82.22079589216945
2021-02-25,38.0,20.0,25.0,39.0,48.0,49.0,59.0,64.0,44.0,37.0,33.0,51.0,39.0,52.0,37.0,39.0,33.0,42.0,46.0,42.0,53.72272143774069
