date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2021-01-16,60.0,41.0,0.0,43.0,24.0,11.0,19.0,23.0,0.0,10.0,27.5
2021-01-17,69.0,59.0,49.0,42.0,23.0,34.0,9.0,33.0,52.0,30.0,47.61904761904762
2021-01-18,22.0,19.0,36.0,30.0,55.0,0.0,9.0,21.0,30.0,27.0,29.642857142857142
2021-01-19,11.0,10.0,0.0,30.0,33.0,11.0,18.0,32.0,20.0,19.0,21.9047619047619
2021-01-20,31.0,18.0,34.0,9.0,31.0,20.0,8.0,20.0,28.0,26.0,26.785714285714285
2021-01-21,64.0,54.0,36.0,97.0,43.0,62.0,26.0,62.0,58.0,100.0,71.66666666666667
2021-01-22,43.0,28.0,36.0,29.0,32.0,21.0,26.0,21.0,59.0,18.0,37.26190476190476
2021-01-23,69.0,39.0,29.0,21.0,34.0,11.0,18.0,33.0,52.0,19.0,38.69047619047619
2021-01-24,57.0,39.0,28.0,31.0,11.0,33.0,36.0,22.0,42.0,48.0,41.30952380952382
2021-01-25,32.0,56.0,27.0,68.0,54.0,42.0,34.0,73.0,68.0,64.0,61.666666666666664
2021-01-26,43.0,46.0,36.0,20.0,76.0,52.0,17.0,21.0,20.0,37.0,43.8095238095238
2021-01-27,52.0,54.0,62.0,38.0,43.0,41.0,51.0,31.0,87.0,54.0,61.07142857142857
2021-01-28,44.0,19.0,28.0,50.0,33.0,54.0,44.0,43.0,70.0,19.0,48.095238095238095
2021-01-29,22.0,19.0,19.0,30.0,44.0,11.0,18.0,42.0,30.0,18.0,30.11904761904762
2021-01-30,34.0,39.0,28.0,31.0,34.0,33.0,18.0,22.0,30.0,19.0,34.285714285714285
2021-01-31,56.0,20.0,28.0,10.0,33.0,66.0,27.0,11.0,41.0,29.0,38.214285714285715
2021-02-01,63.0,36.0,52.0,48.0,53.0,30.0,33.0,50.0,10.0,35.0,48.80952380952381
2021-02-02,22.0,37.0,27.0,29.0,33.0,42.0,35.0,62.0,29.0,46.0,43.0952380952381
2021-02-03,11.0,37.0,18.0,29.0,43.0,31.0,25.0,31.0,29.0,27.0,33.45238095238095
2021-02-04,66.0,66.0,28.0,39.0,55.0,52.0,35.0,54.0,30.0,46.0,56.07142857142857
2021-02-05,0.0,10.0,47.0,51.0,22.0,43.0,36.0,32.0,41.0,28.0,36.904761904761905
2021-02-06,22.0,10.0,37.0,31.0,45.0,21.0,18.0,43.0,51.0,38.0,37.61904761904762
2021-02-07,35.0,20.0,20.0,11.0,23.0,34.0,38.0,11.0,11.0,29.0,27.61904761904762
2021-02-08,53.0,72.0,71.0,67.0,63.0,61.0,17.0,20.0,86.0,54.0,67.14285714285714
2021-02-09,42.0,19.0,36.0,59.0,11.0,73.0,17.0,42.0,48.0,55.0,47.85714285714286
2021-02-10,11.0,28.0,28.0,20.0,11.0,11.0,9.0,11.0,10.0,19.0,18.80952380952381
2021-02-11,23.0,39.0,38.0,52.0,46.0,22.0,46.0,45.0,52.0,29.0,46.66666666666667
2021-02-12,77.0,37.0,27.0,49.0,33.0,42.0,44.0,31.0,39.0,28.0,48.452380952380956
2021-02-13,0.0,11.0,21.0,45.0,12.0,36.0,10.0,37.0,0.0,21.0,22.976190476190474
2021-02-14,0.0,11.0,53.0,46.0,87.0,24.0,10.0,36.0,46.0,11.0,38.57142857142857
2021-02-15,23.0,10.0,0.0,31.0,12.0,11.0,18.0,22.0,30.0,39.0,23.333333333333336
2021-02-16,55.0,38.0,28.0,51.0,56.0,11.0,18.0,43.0,40.0,38.0,44.99999999999999
2021-02-17,23.0,10.0,10.0,21.0,12.0,11.0,18.0,11.0,52.0,10.0,21.19047619047619
2021-02-18,33.0,29.0,28.0,61.0,34.0,65.0,27.0,33.0,40.0,38.0,46.19047619047618
2021-02-19,70.0,51.0,19.0,65.0,35.0,45.0,37.0,46.0,32.0,40.0,52.38095238095238
2021-02-20,0.0,31.0,31.0,11.0,61.0,35.0,19.0,12.0,33.0,20.0,30.11904761904762
2021-02-21,12.0,10.0,10.0,21.0,24.0,12.0,10.0,23.0,0.0,10.0,15.714285714285714
2021-02-22,30.0,26.0,34.0,37.0,20.0,20.0,16.0,30.0,46.0,26.0,33.92857142857143
2021-02-23,23.0,19.0,28.0,10.0,56.0,33.0,27.0,44.0,31.0,28.0,35.595238095238095
2021-02-24,55.0,58.0,28.0,81.0,90.0,65.0,45.0,76.0,40.0,19.0,66.30952380952381
2021-02-25,22.0,48.0,19.0,81.0,34.0,33.0,45.0,33.0,41.0,48.0,48.095238095238095
2021-02-26,66.0,38.0,28.0,40.0,33.0,53.0,18.0,64.0,30.0,66.0,51.904761904761905
2021-02-27,25.0,32.0,21.0,68.0,25.0,36.0,10.0,48.0,46.0,52.0,43.21428571428571
2021-02-28,48.0,41.0,50.0,33.0,12.0,35.0,10.0,35.0,32.0,41.0,40.11904761904763
2021-03-01,33.0,19.0,46.0,31.0,22.0,21.0,36.0,54.0,51.0,29.0,40.71428571428572
2021-03-02,11.0,0.0,19.0,10.0,22.0,33.0,0.0,32.0,20.0,9.0,18.571428571428573
2021-03-03,33.0,38.0,28.0,41.0,33.0,54.0,53.0,43.0,71.0,46.0,52.38095238095238
2021-03-04,45.0,20.0,28.0,41.0,46.0,66.0,36.0,55.0,21.0,66.0,50.476190476190474
2021-03-05,11.0,19.0,19.0,21.0,23.0,22.0,9.0,22.0,30.0,29.0,24.404761904761905
2021-03-06,36.0,31.0,31.0,33.0,60.0,46.0,19.0,35.0,22.0,31.0,40.95238095238095
2021-03-07,47.0,41.0,40.0,54.0,47.0,23.0,38.0,34.0,32.0,41.0,47.261904761904766
2021-03-08,22.0,37.0,37.0,10.0,22.0,42.0,17.0,21.0,29.0,37.0,32.61904761904762
2021-03-09,0.0,20.0,9.0,0.0,34.0,33.0,9.0,22.0,30.0,28.0,22.023809523809526
2021-03-10,22.0,29.0,28.0,40.0,45.0,64.0,35.0,54.0,30.0,56.0,47.97619047619047
2021-03-11,11.0,38.0,38.0,0.0,34.0,22.0,18.0,11.0,30.0,38.0,28.571428571428573
2021-03-12,59.0,100.0,39.0,53.0,70.0,46.0,56.0,91.0,32.0,40.0,69.76190476190476
2021-03-13,36.0,21.0,20.0,33.0,24.0,35.0,38.0,47.0,22.0,31.0,36.54761904761905
2021-03-14,0.0,31.0,10.0,11.0,24.0,12.0,29.0,35.0,11.0,31.0,23.09523809523809
2021-03-15,56.0,81.0,47.0,34.0,38.0,46.0,45.0,54.0,43.0,48.0,58.57142857142857
2021-03-16,42.0,28.0,45.0,39.0,43.0,41.0,34.0,52.0,38.0,27.0,46.30952380952381
2021-03-17,35.0,20.0,50.0,54.0,48.0,34.0,29.0,23.0,32.0,30.0,42.26190476190476
2021-03-18,46.0,30.0,10.0,11.0,12.0,11.0,9.0,34.0,21.0,10.0,23.09523809523809
2021-03-19,23.0,10.0,10.0,42.0,0.0,0.0,18.0,23.0,10.0,20.0,18.571428571428573
2021-03-20,52.0,44.0,32.0,12.0,52.0,38.0,31.0,37.0,47.0,33.0,44.99999999999999
2021-03-21,38.0,11.0,32.0,0.0,13.0,25.0,21.0,37.0,35.0,22.0,27.857142857142858
2021-03-22,12.0,10.0,10.0,21.0,36.0,11.0,0.0,23.0,21.0,30.0,20.71428571428571
2021-03-23,12.0,41.0,49.0,11.0,12.0,34.0,9.0,35.0,21.0,30.0,30.238095238095237
2021-03-24,23.0,30.0,39.0,64.0,60.0,23.0,66.0,46.0,43.0,30.0,50.476190476190474
2021-03-25,47.0,20.0,59.0,64.0,47.0,68.0,56.0,45.0,21.0,49.0,56.666666666666664
2021-03-26,24.0,31.0,20.0,22.0,12.0,81.0,19.0,35.0,54.0,61.0,42.73809523809524
2021-03-27,26.0,0.0,22.0,36.0,52.0,0.0,21.0,38.0,0.0,33.0,27.142857142857142
2021-03-28,41.0,47.0,35.0,13.0,56.0,14.0,22.0,40.0,25.0,24.0,37.73809523809524
2021-03-29,95.0,31.0,40.0,44.0,36.0,35.0,85.0,57.0,22.0,82.0,62.73809523809524
2021-03-30,36.0,41.0,30.0,33.0,48.0,23.0,29.0,47.0,0.0,20.0,36.54761904761905
2021-03-31,57.0,30.0,48.0,62.0,46.0,11.0,18.0,33.0,62.0,10.0,44.88095238095239
2021-04-01,35.0,40.0,40.0,0.0,0.0,23.0,28.0,23.0,32.0,10.0,27.5
2021-04-02,49.0,21.0,10.0,34.0,37.0,24.0,10.0,35.0,22.0,21.0,31.30952380952381
2021-04-03,0.0,23.0,22.0,36.0,26.0,0.0,0.0,26.0,24.0,11.0,20.0
2021-04-04,13.0,23.0,34.0,0.0,13.0,39.0,32.0,52.0,12.0,23.0,28.69047619047619
2021-04-05,25.0,43.0,41.0,23.0,37.0,48.0,30.0,48.0,34.0,11.0,40.476190476190474
2021-04-06,10.0,9.0,9.0,28.0,31.0,49.0,24.0,30.0,27.0,17.0,27.857142857142858
2021-04-07,11.0,37.0,36.0,19.0,11.0,21.0,26.0,32.0,29.0,37.0,30.833333333333332
2021-04-08,22.0,19.0,9.0,30.0,11.0,31.0,43.0,21.0,0.0,9.0,23.214285714285715
2021-04-09,42.0,18.0,70.0,58.0,53.0,41.0,25.0,72.0,57.0,45.0,57.26190476190476
2021-04-10,0.0,0.0,20.0,33.0,48.0,11.0,28.0,57.0,43.0,41.0,33.45238095238095
2021-04-11,12.0,30.0,29.0,32.0,12.0,34.0,37.0,56.0,21.0,40.0,36.07142857142857
2021-04-12,22.0,0.0,0.0,0.0,11.0,22.0,9.0,11.0,10.0,19.0,12.380952380952381
2021-04-13,0.0,10.0,28.0,20.0,11.0,21.0,26.0,11.0,20.0,19.0,19.761904761904766
2021-04-14,12.0,10.0,0.0,11.0,23.0,0.0,0.0,22.0,0.0,0.0,9.285714285714286
2021-04-15,35.0,20.0,30.0,21.0,35.0,11.0,47.0,34.0,11.0,30.0,32.61904761904762
2021-04-16,71.0,51.0,49.0,11.0,47.0,57.0,38.0,34.0,32.0,40.0,51.19047619047619
2021-04-17,37.0,21.0,10.0,11.0,12.0,24.0,20.0,24.0,33.0,31.0,26.547619047619047
2021-04-18,38.0,44.0,64.0,23.0,52.0,50.0,51.0,38.0,46.0,44.0,53.57142857142857
2021-04-19,34.0,20.0,19.0,31.0,23.0,66.0,9.0,22.0,41.0,29.0,35.0
2021-04-20,33.0,0.0,10.0,21.0,12.0,33.0,9.0,11.0,31.0,29.0,22.499999999999996
2021-04-21,56.0,30.0,19.0,31.0,46.0,55.0,36.0,22.0,41.0,19.0,42.26190476190476
2021-04-22,0.0,31.0,20.0,21.0,47.0,34.0,9.0,46.0,0.0,30.0,28.333333333333332
2021-04-23,48.0,20.0,10.0,22.0,0.0,35.0,10.0,35.0,22.0,31.0,27.738095238095237
2021-04-24,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286
2021-04-25,12.0,10.0,10.0,22.0,0.0,12.0,10.0,0.0,0.0,21.0,11.547619047619046
2021-04-26,20.0,36.0,43.0,57.0,31.0,20.0,66.0,20.0,28.0,17.0,40.238095238095234
2021-04-27,11.0,36.0,18.0,29.0,21.0,10.0,17.0,20.0,9.0,36.0,24.642857142857142
2021-04-28,32.0,27.0,9.0,29.0,32.0,0.0,42.0,31.0,29.0,9.0,28.571428571428573
2021-04-29,22.0,46.0,36.0,20.0,43.0,11.0,26.0,42.0,10.0,54.0,36.904761904761905
2021-04-30,11.0,18.0,0.0,10.0,21.0,20.0,0.0,21.0,19.0,9.0,15.357142857142858
2021-05-01,22.0,29.0,0.0,31.0,11.0,22.0,18.0,22.0,10.0,29.0,23.09523809523809
2021-05-02,48.0,21.0,31.0,11.0,24.0,35.0,19.0,35.0,33.0,10.0,31.785714285714285
2021-05-03,11.0,10.0,10.0,0.0,23.0,0.0,18.0,22.0,10.0,0.0,12.380952380952381
2021-05-04,21.0,56.0,55.0,49.0,22.0,21.0,17.0,43.0,30.0,28.0,40.71428571428572
2021-05-05,11.0,0.0,9.0,10.0,0.0,0.0,9.0,11.0,10.0,9.0,8.214285714285714
2021-05-06,0.0,19.0,9.0,20.0,0.0,21.0,9.0,21.0,10.0,19.0,15.238095238095237
2021-05-07,0.0,0.0,10.0,11.0,0.0,33.0,19.0,33.0,0.0,29.0,16.071428571428573
2021-05-08,26.0,45.0,22.0,48.0,66.0,0.0,11.0,26.0,24.0,34.0,35.95238095238095
2021-05-09,23.0,10.0,19.0,21.0,23.0,22.0,27.0,0.0,31.0,39.0,25.595238095238095
2021-05-10,11.0,9.0,27.0,30.0,33.0,10.0,9.0,11.0,10.0,19.0,20.119047619047617
2021-05-11,10.0,18.0,35.0,10.0,21.0,40.0,17.0,10.0,0.0,35.0,23.333333333333336
2021-05-12,10.0,18.0,27.0,10.0,11.0,10.0,8.0,21.0,9.0,18.0,16.904761904761905
2021-05-13,22.0,19.0,9.0,21.0,34.0,33.0,0.0,22.0,0.0,48.0,24.761904761904763
2021-05-14,47.0,30.0,29.0,11.0,12.0,33.0,37.0,33.0,10.0,30.0,32.38095238095238
2021-05-15,34.0,29.0,9.0,30.0,11.0,22.0,18.0,11.0,20.0,38.0,26.428571428571427
2021-05-16,0.0,19.0,28.0,21.0,22.0,11.0,18.0,22.0,10.0,19.0,20.238095238095237
2021-05-17,0.0,19.0,18.0,10.0,11.0,42.0,26.0,21.0,10.0,0.0,18.69047619047619
2021-05-18,11.0,19.0,0.0,10.0,0.0,0.0,9.0,21.0,20.0,0.0,10.714285714285714
2021-05-19,11.0,10.0,37.0,60.0,22.0,32.0,27.0,53.0,40.0,19.0,37.023809523809526
2021-05-20,35.0,51.0,49.0,32.0,12.0,23.0,9.0,45.0,32.0,20.0,36.666666666666664
2021-05-21,21.0,19.0,36.0,19.0,32.0,21.0,26.0,21.0,19.0,18.0,27.61904761904762
2021-05-22,11.0,10.0,10.0,21.0,35.0,0.0,45.0,22.0,10.0,0.0,19.523809523809522
2021-05-23,12.0,0.0,0.0,11.0,25.0,12.0,0.0,12.0,11.0,10.0,11.071428571428573
2021-05-24,11.0,9.0,0.0,19.0,0.0,10.0,17.0,0.0,19.0,18.0,12.261904761904763
2021-05-25,55.0,28.0,9.0,40.0,55.0,32.0,9.0,75.0,30.0,47.0,45.23809523809524
2021-05-26,44.0,19.0,28.0,30.0,33.0,11.0,18.0,21.0,20.0,19.0,28.928571428571427
2021-05-27,67.0,39.0,19.0,51.0,34.0,11.0,36.0,22.0,41.0,38.0,42.61904761904761
2021-05-28,34.0,30.0,10.0,21.0,0.0,56.0,0.0,22.0,42.0,29.0,29.047619047619047
2021-05-29,12.0,10.0,10.0,22.0,12.0,12.0,19.0,46.0,33.0,10.0,22.142857142857146
2021-05-30,37.0,21.0,31.0,23.0,37.0,36.0,49.0,12.0,23.0,73.0,40.71428571428572
2021-05-31,11.0,9.0,9.0,10.0,0.0,10.0,0.0,10.0,10.0,9.0,9.285714285714286
