date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,69.0,65.0,71.0,69.0,60.0,65.0,62.0,52.0,63.0,64.0,49.0,51.0,56.0,62.0,68.0,60.0,55.0,69.0,72.0,60.0,63.88888888888889
2020-10-06,48.0,51.0,49.0,59.0,56.0,44.0,55.0,52.0,57.0,49.0,46.0,49.0,46.0,46.0,57.0,48.0,49.0,57.0,58.0,52.0,52.88065843621399
2020-10-07,48.0,56.0,52.0,50.0,60.0,50.0,51.0,51.0,55.0,50.0,52.0,40.0,50.0,56.0,59.0,53.0,56.0,54.0,56.0,61.0,54.526748971193406
2020-10-08,52.0,59.0,58.0,62.0,60.0,56.0,59.0,56.0,55.0,62.0,59.0,55.0,54.0,54.0,71.0,70.0,56.0,58.0,66.0,64.0,61.008230452674894
2020-10-09,54.0,64.0,58.0,52.0,47.0,61.0,53.0,58.0,58.0,69.0,48.0,53.0,48.0,51.0,58.0,58.0,53.0,59.0,57.0,54.0,57.253086419753075
2020-10-10,72.0,64.0,59.0,57.0,60.0,58.0,61.0,66.0,66.0,71.0,66.0,52.0,54.0,53.0,61.0,62.0,64.0,66.0,65.0,70.0,64.14609053497942
2020-10-11,75.0,72.0,71.0,66.0,63.0,68.0,67.0,60.0,77.0,75.0,65.0,70.0,61.0,73.0,62.0,86.0,62.0,66.0,83.0,66.0,71.39917695473251
2020-10-12,59.0,69.0,62.0,65.0,62.0,49.0,60.0,54.0,64.0,62.0,58.0,49.0,47.0,59.0,60.0,71.0,56.0,60.0,71.0,64.0,61.7798353909465
2020-10-13,59.0,63.0,49.0,67.0,53.0,55.0,60.0,61.0,57.0,52.0,53.0,55.0,53.0,54.0,62.0,53.0,53.0,66.0,66.0,66.0,59.516460905349795
2020-10-14,78.0,85.0,75.0,63.0,77.0,60.0,62.0,67.0,78.0,78.0,57.0,67.0,58.0,66.0,66.0,65.0,64.0,64.0,77.0,73.0,70.98765432098766
2020-10-15,61.0,74.0,59.0,70.0,72.0,55.0,65.0,59.0,54.0,53.0,57.0,54.0,57.0,61.0,62.0,81.0,59.0,72.0,66.0,66.0,64.66049382716051
2020-10-16,53.0,67.0,56.0,59.0,54.0,54.0,53.0,54.0,64.0,57.0,60.0,45.0,50.0,54.0,57.0,61.0,52.0,51.0,70.0,53.0,57.81893004115226
2020-10-17,65.0,64.0,61.0,47.0,45.0,55.0,60.0,57.0,63.0,61.0,56.0,57.0,53.0,63.0,50.0,67.0,57.0,52.0,66.0,55.0,59.362139917695465
2020-10-18,56.0,58.0,52.0,65.0,51.0,47.0,58.0,48.0,58.0,62.0,57.0,53.0,54.0,56.0,50.0,72.0,57.0,55.0,63.0,49.0,57.664609053497934
2020-10-19,52.0,58.0,66.0,70.0,50.0,47.0,47.0,57.0,52.0,56.0,47.0,50.0,46.0,57.0,57.0,53.0,60.0,71.0,65.0,67.0,58.02469135802468
2020-10-20,69.0,66.0,57.0,55.0,57.0,50.0,64.0,59.0,52.0,73.0,63.0,54.0,57.0,51.0,51.0,67.0,58.0,64.0,69.0,64.0,61.72839506172839
2020-10-21,72.0,72.0,72.0,54.0,61.0,62.0,65.0,71.0,70.0,62.0,68.0,60.0,60.0,59.0,60.0,73.0,63.0,56.0,80.0,64.0,67.07818930041152
2020-10-22,60.0,75.0,63.0,72.0,70.0,54.0,71.0,68.0,75.0,78.0,62.0,65.0,64.0,61.0,75.0,80.0,76.0,74.0,74.0,76.0,71.65637860082305
2020-10-23,83.0,79.0,80.0,74.0,82.0,68.0,69.0,72.0,64.0,69.0,74.0,68.0,69.0,62.0,76.0,82.0,68.0,91.0,75.0,82.0,76.49176954732509
2020-10-24,88.0,85.0,84.0,70.0,79.0,80.0,88.0,72.0,74.0,86.0,68.0,68.0,81.0,63.0,65.0,82.0,74.0,83.0,92.0,74.0,80.04115226337449
2020-10-25,73.0,75.0,82.0,72.0,77.0,68.0,75.0,78.0,81.0,74.0,71.0,71.0,68.0,70.0,84.0,90.0,73.0,78.0,88.0,86.0,78.90946502057615
2020-10-26,85.0,89.0,82.0,79.0,83.0,84.0,77.0,82.0,82.0,96.0,80.0,71.0,81.0,83.0,87.0,90.0,78.0,88.0,88.0,72.0,85.2366255144033
2020-10-27,99.0,95.0,96.0,95.0,100.0,94.0,82.0,92.0,96.0,95.0,95.0,81.0,90.0,85.0,100.0,100.0,85.0,100.0,100.0,100.0,96.70781893004114
2020-10-28,100.0,100.0,100.0,100.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,94.0,91.0,82.0,100.0
2020-10-29,69.0,78.0,72.0,69.0,84.0,64.0,76.0,66.0,72.0,78.0,68.0,61.0,63.0,68.0,74.0,76.0,78.0,81.0,85.0,77.0,75.05144032921811
2020-10-30,70.0,69.0,67.0,67.0,59.0,64.0,67.0,61.0,69.0,81.0,61.0,66.0,67.0,67.0,62.0,74.0,67.0,72.0,90.0,73.0,70.62757201646093
2020-10-31,79.0,90.0,74.0,78.0,73.0,77.0,81.0,73.0,79.0,86.0,77.0,67.0,75.0,67.0,82.0,82.0,70.0,85.0,73.0,76.0,79.42386831275721
2020-11-01,70.0,67.0,65.0,69.0,74.0,63.0,62.0,59.0,62.0,63.0,52.0,53.0,55.0,61.0,70.0,70.0,62.0,76.0,69.0,68.0,66.35802469135803
2020-11-02,57.0,61.0,61.0,66.0,79.0,61.0,60.0,50.0,62.0,59.0,54.0,57.0,62.0,59.0,73.0,70.0,57.0,68.0,70.0,68.0,64.50617283950618
2020-11-03,66.0,56.0,54.0,51.0,61.0,49.0,60.0,56.0,56.0,57.0,54.0,47.0,49.0,52.0,66.0,61.0,50.0,63.0,66.0,59.0,58.28189300411522
2020-11-04,65.0,68.0,57.0,61.0,58.0,65.0,56.0,52.0,58.0,66.0,55.0,56.0,52.0,48.0,58.0,56.0,58.0,68.0,73.0,68.0,61.62551440329218
2020-11-05,49.0,59.0,55.0,55.0,59.0,56.0,63.0,60.0,62.0,57.0,49.0,54.0,54.0,50.0,58.0,64.0,58.0,59.0,57.0,58.0,58.43621399176954
2020-11-06,61.0,62.0,60.0,51.0,60.0,57.0,57.0,52.0,58.0,58.0,50.0,59.0,49.0,56.0,54.0,70.0,51.0,59.0,68.0,58.0,59.15637860082305
2020-11-07,70.0,75.0,76.0,66.0,70.0,65.0,73.0,67.0,85.0,73.0,65.0,70.0,63.0,66.0,63.0,76.0,66.0,73.0,78.0,63.0,72.17078189300412
2020-11-08,79.0,65.0,65.0,68.0,80.0,67.0,69.0,71.0,76.0,73.0,67.0,65.0,67.0,75.0,64.0,80.0,64.0,78.0,83.0,69.0,73.30246913580247
2020-11-09,71.0,83.0,69.0,68.0,70.0,66.0,74.0,63.0,75.0,74.0,73.0,73.0,69.0,67.0,64.0,71.0,75.0,65.0,74.0,72.0,72.83950617283949
2020-11-10,69.0,70.0,61.0,72.0,55.0,62.0,57.0,59.0,71.0,68.0,65.0,65.0,57.0,58.0,62.0,71.0,60.0,65.0,72.0,57.0,65.63786008230454
2020-11-11,66.0,61.0,53.0,68.0,64.0,64.0,54.0,57.0,62.0,53.0,58.0,51.0,49.0,57.0,61.0,60.0,59.0,64.0,65.0,60.0,61.008230452674894
