date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,37.0,68.0,41.0,100.0,81.0,46.0,0.0,51.0,38.0,53.0,72.02797202797203
2021-04-19,17.0,64.0,77.0,48.0,58.0,0.0,45.0,24.0,36.0,100.0,65.5944055944056
2021-04-20,17.0,21.0,58.0,24.0,19.0,22.0,23.0,24.0,0.0,0.0,29.09090909090909
2021-04-21,35.0,21.0,78.0,72.0,77.0,44.0,45.0,49.0,18.0,75.0,71.8881118881119
2021-04-22,35.0,45.0,40.0,77.0,59.0,23.0,93.0,100.0,19.0,53.0,76.08391608391608
2021-04-23,54.0,68.0,100.0,50.0,40.0,24.0,71.0,51.0,38.0,78.0,80.27972027972028
2021-04-24,0.0,0.0,0.0,0.0,21.0,0.0,0.0,27.0,20.0,0.0,9.51048951048951
2021-04-25,18.0,22.0,20.0,50.0,40.0,0.0,46.0,50.0,19.0,26.0,40.6993006993007
2021-04-26,32.0,79.0,53.0,64.0,18.0,41.0,83.0,0.0,82.0,46.0,69.65034965034965
2021-04-27,80.0,100.0,72.0,67.0,54.0,84.0,63.0,67.0,34.0,94.0,100.0
2021-04-28,0.0,20.0,0.0,22.0,18.0,41.0,21.0,0.0,17.0,45.0,25.73426573426573
2021-04-29,31.0,0.0,0.0,22.0,0.0,0.0,20.0,22.0,0.0,0.0,13.286713286713287
2021-04-30,15.0,20.0,35.0,44.0,0.0,20.0,0.0,22.0,0.0,22.0,24.895104895104897
2021-05-01,33.0,20.0,0.0,45.0,0.0,21.0,21.0,0.0,35.0,24.0,27.83216783216783
2021-05-02,32.0,41.0,0.0,47.0,19.0,43.0,22.0,0.0,0.0,0.0,28.53146853146853
2021-05-03,16.0,0.0,19.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,11.328671328671328
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,16.0,20.0,36.0,22.0,0.0,0.0,21.0,23.0,33.0,23.0,27.13286713286713
2021-05-06,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797202797202797
2021-05-07,70.0,88.0,39.0,48.0,40.0,22.0,70.0,25.0,19.0,51.0,66.01398601398601
2021-05-08,17.0,21.0,19.0,0.0,0.0,45.0,0.0,49.0,37.0,25.0,29.79020979020979
2021-05-09,18.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,26.0,11.888111888111888
2021-05-10,33.0,20.0,36.0,0.0,37.0,0.0,62.0,23.0,53.0,0.0,36.92307692307692
2021-05-11,0.0,21.0,0.0,22.0,0.0,0.0,0.0,23.0,0.0,24.0,12.587412587412587
2021-05-12,66.0,21.0,19.0,48.0,0.0,22.0,0.0,94.0,36.0,25.0,46.29370629370629
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,17.0,0.0,0.0,24.0,0.0,22.0,22.0,24.0,0.0,25.0,18.74125874125874
2021-05-15,18.0,43.0,39.0,0.0,20.0,44.0,0.0,73.0,0.0,75.0,43.63636363636363
2021-05-16,0.0,21.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,24.0,12.727272727272727
2021-05-17,16.0,41.0,54.0,23.0,36.0,63.0,43.0,0.0,35.0,47.0,50.06993006993007
2021-05-18,33.0,41.0,37.0,0.0,19.0,21.0,43.0,0.0,17.0,0.0,29.51048951048951
2021-05-19,0.0,21.0,55.0,47.0,37.0,0.0,22.0,46.0,17.0,0.0,34.26573426573427
2021-05-20,0.0,22.0,0.0,50.0,20.0,23.0,47.0,76.0,38.0,0.0,38.6013986013986
2021-05-21,17.0,43.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,15.244755244755245
2021-05-22,0.0,23.0,21.0,25.0,20.0,0.0,0.0,26.0,0.0,0.0,16.083916083916083
2021-05-23,0.0,0.0,20.0,26.0,0.0,23.0,24.0,51.0,0.0,0.0,20.13986013986014
2021-05-24,48.0,40.0,0.0,0.0,0.0,21.0,21.0,23.0,17.0,0.0,23.776223776223777
2021-05-25,16.0,21.0,19.0,24.0,56.0,22.0,45.0,96.0,0.0,49.0,48.671328671328666
2021-05-26,33.0,0.0,0.0,46.0,0.0,21.0,43.0,23.0,17.0,24.0,28.95104895104895
2021-05-27,18.0,68.0,40.0,25.0,100.0,23.0,69.0,25.0,37.0,51.0,63.77622377622377
2021-05-28,38.0,96.0,85.0,54.0,43.0,100.0,100.0,54.0,100.0,28.0,97.62237762237763
2021-05-29,0.0,0.0,23.0,0.0,23.0,27.0,27.0,29.0,21.0,30.0,25.174825174825173
2021-05-30,100.0,76.0,0.0,83.0,46.0,26.0,0.0,58.0,0.0,58.0,62.51748251748252
2021-05-31,17.0,44.0,20.0,25.0,20.0,23.0,23.0,0.0,38.0,0.0,29.37062937062937
