date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-01-25,37.0,36.0,39.0,37.0,39.0,34.0,39.0,38.0,30.0,40.0,40.0,43.0,38.0,42.0,36.0,36.0,39.0,43.0,37.0,36.0,39.22480620155039
2020-01-26,40.0,40.0,40.0,46.0,41.0,43.0,42.0,42.0,42.0,46.0,45.0,45.0,50.0,43.0,46.0,45.0,47.0,51.0,42.0,40.0,45.27131782945737
2020-01-27,37.0,36.0,38.0,38.0,41.0,38.0,40.0,36.0,41.0,30.0,42.0,39.0,42.0,40.0,31.0,38.0,40.0,37.0,32.0,34.0,38.75968992248062
2020-01-28,27.0,29.0,37.0,35.0,40.0,43.0,34.0,39.0,34.0,30.0,40.0,39.0,36.0,36.0,35.0,35.0,34.0,37.0,34.0,32.0,36.48578811369509
2020-01-29,34.0,38.0,40.0,41.0,43.0,40.0,43.0,37.0,38.0,38.0,42.0,38.0,40.0,44.0,37.0,39.0,41.0,45.0,42.0,39.0,41.29198966408269
2020-01-30,37.0,43.0,38.0,35.0,35.0,39.0,43.0,43.0,40.0,38.0,42.0,43.0,43.0,36.0,40.0,44.0,39.0,37.0,39.0,38.0,40.93023255813954
2020-01-31,45.0,39.0,39.0,42.0,43.0,44.0,43.0,47.0,40.0,38.0,45.0,44.0,48.0,40.0,43.0,40.0,45.0,48.0,45.0,37.0,44.18604651162791
2020-02-01,42.0,41.0,42.0,47.0,45.0,49.0,43.0,41.0,43.0,50.0,46.0,36.0,50.0,47.0,40.0,48.0,44.0,47.0,43.0,43.0,45.83979328165375
2020-02-02,41.0,48.0,49.0,44.0,47.0,42.0,49.0,42.0,43.0,43.0,46.0,54.0,42.0,42.0,38.0,48.0,49.0,52.0,41.0,46.0,46.82170542635659
2020-02-03,34.0,30.0,36.0,35.0,37.0,38.0,41.0,41.0,37.0,33.0,41.0,39.0,44.0,36.0,35.0,37.0,40.0,39.0,41.0,35.0,38.708010335917315
2020-02-04,36.0,35.0,33.0,36.0,39.0,38.0,40.0,47.0,38.0,36.0,42.0,41.0,43.0,36.0,37.0,38.0,43.0,41.0,35.0,32.0,39.586563307493535
2020-02-05,33.0,26.0,31.0,31.0,34.0,32.0,36.0,32.0,30.0,31.0,35.0,35.0,39.0,34.0,35.0,30.0,33.0,35.0,31.0,34.0,33.95348837209303
2020-02-06,30.0,34.0,32.0,32.0,38.0,38.0,43.0,43.0,41.0,37.0,35.0,35.0,40.0,34.0,34.0,32.0,41.0,33.0,34.0,39.0,37.46770025839793
2020-02-07,34.0,33.0,39.0,36.0,35.0,35.0,30.0,41.0,31.0,35.0,39.0,37.0,41.0,32.0,32.0,38.0,37.0,37.0,37.0,37.0,37.00258397932816
2020-02-08,34.0,37.0,37.0,38.0,36.0,39.0,37.0,38.0,41.0,38.0,37.0,38.0,37.0,37.0,36.0,37.0,44.0,42.0,38.0,33.0,38.96640826873386
2020-02-09,37.0,37.0,35.0,35.0,42.0,38.0,45.0,41.0,39.0,34.0,39.0,37.0,42.0,37.0,39.0,39.0,40.0,42.0,37.0,40.0,40.05167958656331
2020-02-10,30.0,32.0,32.0,30.0,36.0,32.0,32.0,35.0,31.0,31.0,35.0,32.0,36.0,33.0,32.0,33.0,33.0,34.0,29.0,33.0,33.643410852713174
2020-02-11,34.0,34.0,36.0,35.0,43.0,40.0,38.0,42.0,33.0,33.0,40.0,37.0,41.0,36.0,37.0,36.0,36.0,37.0,37.0,33.0,38.13953488372093
2020-02-12,39.0,32.0,30.0,33.0,36.0,33.0,30.0,42.0,30.0,32.0,36.0,36.0,32.0,35.0,31.0,31.0,37.0,35.0,29.0,28.0,34.4702842377261
2020-02-13,37.0,32.0,33.0,37.0,37.0,36.0,40.0,38.0,33.0,33.0,35.0,33.0,43.0,37.0,38.0,40.0,35.0,40.0,35.0,34.0,37.519379844961236
2020-02-14,40.0,34.0,33.0,35.0,30.0,30.0,31.0,37.0,30.0,32.0,35.0,35.0,36.0,35.0,31.0,35.0,31.0,32.0,30.0,35.0,34.4702842377261
2020-02-15,43.0,40.0,43.0,42.0,44.0,49.0,41.0,46.0,40.0,48.0,49.0,41.0,49.0,44.0,42.0,42.0,51.0,54.0,43.0,37.0,45.89147286821706
