date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-04,96.0,46.0,91.0,100.0,89.0,28.0,65.0,61.0,57.0,60.0,57.0,23.0,44.0,0.0,23.0,72.0,100.0,57.0,64.64646464646465,46.0,82.07072481693348
2020-11-05,34.0,100.0,33.0,54.0,94.0,0.0,35.0,33.0,0.0,32.0,62.0,0.0,0.0,47.0,0.0,0.0,27.0,0.0,35.35353535353536,25.0,42.53327523928657
2020-11-06,0.0,51.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,32.0,0.0,0.0,49.0,0.0,0.0,41.0,0.0,35.35353535353536,0.0,17.000238935192343
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.878452262154071
2020-11-08,34.0,0.0,32.0,0.0,46.0,0.0,0.0,0.0,32.0,32.0,0.0,24.0,24.0,0.0,25.0,0.0,27.0,0.0,0.0,0.0,19.201956457574948
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,2.0175968741654837
2020-11-10,37.0,0.0,0.0,29.0,51.0,66.0,37.0,36.0,66.0,68.0,100.0,0.0,0.0,0.0,78.0,27.0,29.0,0.0,75.75757575757575,27.0,50.56220045257136
2020-11-11,100.0,94.0,62.0,27.0,0.0,30.0,66.0,65.0,0.0,62.0,30.0,0.0,46.0,46.0,23.0,99.0,52.0,30.0,100.0,24.0,66.51112454145526
2020-11-12,36.0,51.0,34.0,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,26.0,19.410673375592065
2020-11-13,73.0,0.0,34.0,0.0,51.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,26.0,51.0,0.0,0.0,29.0,66.0,70.70707070707071,26.0,34.27876709440751
