date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,36.0,28.0,27.272727272727273,37.07865168539326,22.0,27.0,31.0,45.0,14.0,16.842105263157894,31.143835459064192
2021-04-19,42.0,30.0,38.63636363636363,39.325842696629216,24.0,23.0,36.0,29.0,47.0,43.1578947368421,38.58769147926477
2021-04-20,28.0,35.0,38.63636363636363,43.82022471910113,35.0,26.0,51.0,38.0,34.0,28.42105263157895,39.2186414685718
2021-04-21,27.0,25.0,29.545454545454547,21.348314606741575,27.0,28.0,35.0,37.0,25.0,31.57894736842105,31.3936090803634
2021-04-22,44.0,12.0,18.181818181818183,49.438202247191015,55.0,37.0,41.0,39.0,57.0,46.31578947368421,43.718072060597024
2021-04-23,39.0,32.0,18.181818181818183,31.46067415730337,22.0,30.0,30.0,36.0,18.0,29.473684210526315,31.354537029781824
2021-04-24,39.0,31.0,34.09090909090909,34.831460674157306,24.0,30.0,21.0,44.0,30.0,23.157894736842106,34.090269869333675
2021-04-25,21.0,29.0,23.863636363636363,43.82022471910113,31.0,7.0,28.0,38.0,38.0,27.36842105263158,31.45712178260928
2021-04-26,21.0,27.0,22.727272727272727,28.089887640449437,22.0,18.0,39.0,27.0,23.0,17.894736842105264,26.926764060076216
2021-04-27,61.0,28.0,67.04545454545455,52.80898876404494,45.0,27.0,64.0,43.0,51.0,30.526315789473685,51.437903895245434
2021-04-28,30.0,20.0,34.09090909090909,34.831460674157306,22.0,18.0,36.0,41.0,31.0,47.36842105263158,34.442100959303666
2021-04-29,56.0,54.0,50.0,47.19101123595506,38.0,47.0,29.0,50.0,50.0,51.578947368421055,51.809315196329386
2021-04-30,80.0,40.0,53.40909090909091,47.19101123595506,43.0,35.0,54.0,53.0,57.0,62.10526315789474,57.50074674041181
2021-05-01,31.0,25.0,27.272727272727273,48.31460674157304,35.0,36.0,30.0,43.0,39.0,26.31578947368421,37.35845955259203
2021-05-02,24.0,41.0,34.09090909090909,48.31460674157304,31.0,52.0,22.0,42.0,26.0,41.05263157894737,39.611017469896204
2021-05-03,55.0,63.0,92.04545454545455,47.19101123595506,52.0,38.0,66.0,53.0,66.0,47.36842105263158,63.51700594505522
2021-05-04,44.0,46.0,51.13636363636363,32.58426966292135,55.0,46.0,51.0,47.0,48.0,37.89473684210526,50.25816009053969
2021-05-05,36.0,35.0,31.818181818181817,44.943820224719104,43.0,31.0,37.0,40.0,48.0,41.05263157894737,42.499338685513
2021-05-06,89.0,63.0,84.0909090909091,82.02247191011236,46.0,31.0,51.0,75.0,77.0,53.68421052631579,71.42836859460215
2021-05-07,66.0,64.0,60.22727272727273,48.31460674157304,38.0,48.0,61.0,67.0,68.0,52.63157894736842,62.8122067165986
2021-05-08,44.0,57.0,54.54545454545455,70.78651685393258,36.0,57.0,42.0,59.0,49.0,70.52631578947368,59.16130594440717
2021-05-09,72.0,49.0,60.22727272727273,85.3932584269663,57.0,45.0,50.0,32.0,79.0,52.63157894736842,63.80710649431445
2021-05-10,85.0,71.0,69.31818181818181,59.550561797752806,47.0,60.0,67.0,76.0,54.0,66.3157894736842,71.79953245507626
2021-05-11,48.0,44.0,42.04545454545455,23.59550561797753,54.0,50.0,59.0,61.0,62.0,66.3157894736842,55.88449413418468
2021-05-12,76.0,90.0,85.22727272727273,87.64044943820225,63.0,45.0,50.0,64.0,85.0,52.63157894736842,76.54625637085927
2021-05-13,94.0,57.0,78.4090909090909,66.29213483146067,61.0,49.0,54.0,78.0,69.0,84.21052631578948,75.714761658724
2021-05-14,61.0,60.0,73.86363636363636,65.1685393258427,72.0,42.0,50.0,50.0,87.0,56.8421052631579,67.71082381816178
2021-05-15,45.0,64.0,54.54545454545455,46.06741573033708,54.0,34.0,42.0,58.0,41.0,51.578947368421055,53.71851981027197
2021-05-16,66.0,45.0,55.68181818181818,92.13483146067416,74.0,74.0,83.0,55.0,47.0,86.3157894736842,74.3143185043747
2021-05-17,99.0,100.0,72.72727272727273,100.0,100.0,74.0,100.0,100.0,96.0,69.47368421052632,99.85553592395797
2021-05-18,55.0,64.0,88.63636363636364,78.65168539325843,60.0,52.0,72.0,93.0,61.0,100.0,79.37236100171027
2021-05-19,86.0,70.0,70.45454545454545,53.93258426966292,57.0,43.0,73.0,61.0,74.0,66.3157894736842,71.74675396214275
2021-05-20,77.0,87.0,88.63636363636364,80.89887640449439,53.0,46.0,62.0,69.0,69.0,66.3157894736842,76.58480113728417
2021-05-21,100.0,48.0,57.95454545454545,50.561797752808985,59.0,34.0,57.0,71.0,94.0,51.578947368421055,68.28297720541752
2021-05-22,17.0,60.0,72.72727272727273,48.31460674157304,38.0,36.0,49.0,52.0,47.0,44.21052631578947,50.87590441015755
2021-05-23,99.0,42.0,63.63636363636363,80.89887640449439,43.0,68.0,36.0,73.0,48.0,65.26315789473684,67.81209477917987
2021-05-24,61.0,48.0,51.13636363636363,28.089887640449437,41.0,42.0,45.0,54.0,59.0,64.21052631578948,54.07412436954194
2021-05-25,81.0,72.0,86.36363636363636,79.7752808988764,48.0,44.0,53.0,85.0,73.0,60.0,74.75337535503309
2021-05-26,50.0,60.0,22.727272727272727,41.57303370786517,48.0,41.0,64.0,67.0,59.0,60.0,56.250903600084115
2021-05-27,78.0,58.0,92.04545454545455,85.3932584269663,68.0,66.0,88.0,73.0,74.0,87.36842105263158,84.36064881284476
2021-05-28,57.0,74.0,55.68181818181818,42.69662921348315,49.0,50.0,74.0,73.0,79.0,62.10526315789474,67.55843575116194
2021-05-29,50.0,68.0,65.9090909090909,98.87640449438203,54.0,46.0,43.0,65.0,50.0,72.63157894736842,67.22237310862583
2021-05-30,49.0,53.0,85.22727272727273,82.02247191011236,70.0,66.0,64.0,65.0,81.0,67.36842105263158,74.80589462447057
2021-05-31,98.0,78.0,100.0,89.88764044943821,99.0,100.0,84.0,91.0,100.0,72.63157894736842,100.0
