date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,39.0,0.0,14.004222378606615
2021-03-07,29.0,0.0,0.0,0.0,39.0,0.0,32.0,0.0,95.0,78.0,32.0,77.0,0.0,0.0,48.0,95.0,100.0,0.0,38.0,48.0,50.035186488388455
2021-03-08,0.0,98.0,100.0,49.0,0.0,25.0,28.0,44.0,0.0,34.0,28.0,33.0,42.0,42.0,83.0,42.0,0.0,42.0,33.0,42.0,53.83532723434202
2021-03-09,50.0,65.0,33.0,98.0,100.0,49.0,84.0,44.0,41.0,100.0,82.0,100.0,0.0,84.0,41.0,0.0,0.0,82.0,32.0,41.0,79.2399718508093
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,26.0,0.0,68.0,99.0,0.0,0.0,0.0,0.0,85.0,0.0,28.0,34.0,84.0,0.0,43.0,0.0,0.0,0.0,33.0,21.0,36.6643209007741
2021-03-12,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.655876143560873
2021-03-13,28.0,37.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,0.0,0.0,47.0,0.0,49.0,0.0,37.0,0.0,24.208304011259678
2021-03-14,27.0,0.0,0.0,52.0,36.0,0.0,30.0,0.0,44.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,45.0,35.0,0.0,25.26389866291344
2021-03-15,0.0,26.0,0.0,76.0,26.0,38.0,22.0,34.0,0.0,26.0,44.0,0.0,33.0,0.0,0.0,33.0,68.0,0.0,25.0,16.0,32.86418015482055
2021-03-16,0.0,0.0,0.0,45.0,0.0,23.0,26.0,0.0,38.0,0.0,26.0,0.0,38.0,0.0,0.0,38.0,40.0,38.0,0.0,0.0,21.956368754398312
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,35.0,0.0,0.0,43.0,0.0,0.0,0.0,45.0,0.0,34.0,0.0,17.24137931034483
2021-03-19,27.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,14.848698099929628
2021-03-20,30.0,39.0,0.0,0.0,40.0,0.0,0.0,0.0,100.0,0.0,67.0,0.0,0.0,100.0,50.0,50.0,52.0,50.0,39.0,25.0,45.17945109078114
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,25.0,0.0,33.0,0.0,33.0,24.0,55.0,0.0,41.0,66.0,0.0,33.0,41.0,0.0,0.0,41.0,85.0,41.0,33.0,21.0,40.25334271639691
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
