date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-11-07,67.0,55.0,29.0,35.0,21.0,70.0,100.0,52.0,75.0,22.0,23.655913978494624,93.0,34.0,0.0,70.0,0.0,64.0,75.0,70.0,66.0,80.39973937398986
2020-11-08,17.0,19.0,0.0,0.0,22.0,47.0,0.0,18.0,0.0,0.0,23.655913978494624,23.0,0.0,52.0,0.0,32.0,0.0,19.0,23.0,44.0,26.729397429279803
2020-11-09,0.0,37.0,14.0,35.0,65.0,0.0,25.0,0.0,0.0,0.0,47.31182795698925,70.0,17.0,17.0,52.0,94.66666666666667,22.0,19.0,71.0,44.0,49.57648273352683
2020-11-10,17.0,0.0,30.0,18.0,44.0,49.0,52.0,0.0,0.0,47.0,24.731182795698924,24.0,18.0,18.0,36.0,32.0,22.0,39.0,98.0,23.0,46.56659079177843
2020-11-11,66.0,36.0,29.0,17.0,43.0,46.0,0.0,34.0,75.0,66.0,69.89247311827957,46.0,34.0,17.0,35.0,61.333333333333336,21.0,55.0,23.0,64.0,65.96461240342875
2020-11-12,17.0,0.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,46.0,23.655913978494624,24.0,0.0,0.0,36.0,0.0,0.0,19.0,0.0,22.0,19.48940995286731
2020-11-13,17.0,0.0,44.0,18.0,22.0,0.0,26.0,18.0,19.0,23.0,23.655913978494624,48.0,0.0,18.0,0.0,64.0,67.0,0.0,48.0,0.0,35.85807729084339
2020-11-14,36.0,20.0,15.0,18.0,23.0,50.0,27.0,19.0,20.0,24.0,24.731182795698924,49.0,0.0,0.0,19.0,0.0,69.0,0.0,25.0,23.0,36.336173705543374
2020-11-15,0.0,0.0,0.0,0.0,22.0,24.0,26.0,0.0,0.0,0.0,24.731182795698924,0.0,0.0,18.0,0.0,32.0,22.0,0.0,0.0,0.0,13.278387503490528
2020-11-16,17.0,74.0,43.0,53.0,22.0,47.0,25.0,53.0,57.0,45.0,47.31182795698925,70.0,35.0,0.0,70.0,94.66666666666667,86.0,38.0,95.0,44.0,79.95295192804014
2020-11-17,0.0,0.0,15.0,0.0,22.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.0,0.0,0.0,0.0,8.105638152940081
2020-11-18,0.0,0.0,30.0,36.0,66.0,72.0,0.0,18.0,19.0,23.0,73.11827956989248,72.0,54.0,35.0,36.0,97.33333333333333,0.0,0.0,48.0,45.0,57.01109352919773
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,15.0,18.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,32.0,0.0,0.0,24.0,0.0,13.456933244201496
2020-11-21,0.0,0.0,0.0,18.0,0.0,0.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,23.0,9.233607216294203
2020-11-22,18.0,19.0,0.0,18.0,23.0,25.0,0.0,0.0,20.0,0.0,24.731182795698924,0.0,55.0,18.0,0.0,100.0,46.0,20.0,25.0,0.0,32.40139790314528
2020-11-23,0.0,38.0,15.0,0.0,22.0,25.0,26.0,18.0,20.0,0.0,49.46236559139785,24.0,0.0,18.0,36.0,0.0,45.0,0.0,0.0,23.0,28.28807636003622
2020-11-24,0.0,19.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,18.0,30.666666666666668,22.0,0.0,47.0,22.0,19.411560625163947
2020-11-25,16.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.666666666666668,0.0,0.0,0.0,0.0,7.449842185873731
2020-11-26,17.0,38.0,0.0,0.0,0.0,72.0,26.0,18.0,39.0,23.0,48.38709677419355,24.0,52.0,35.0,18.0,0.0,44.0,38.0,24.0,68.0,45.988644152415446
