date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-04-07,17.0,0.0,15.0,19.0,33.0,14.0,0.0,45.0,0.0,0.0,20.605187319884724
2020-04-08,18.0,38.0,0.0,38.0,34.0,30.0,17.0,0.0,19.0,27.0,31.84438040345821
2020-04-09,36.0,56.0,15.0,0.0,34.0,15.0,34.0,70.0,19.0,26.0,43.94812680115273
2020-04-10,37.0,59.0,31.0,41.0,17.0,32.0,18.0,98.0,100.0,55.0,70.31700288184437
2020-04-11,40.0,62.0,49.0,22.0,19.0,34.0,19.0,52.0,21.0,15.0,47.98270893371757
2020-04-12,0.0,21.0,33.0,44.0,74.0,0.0,77.0,0.0,85.0,15.0,50.28818443804034
2020-04-13,0.0,0.0,30.0,20.0,34.0,16.0,18.0,47.0,20.0,0.0,26.657060518731985
2020-04-14,52.0,36.0,29.0,55.0,16.0,29.0,50.0,45.0,37.0,38.0,55.76368876080692
2020-04-15,55.0,19.0,30.0,0.0,17.0,0.0,52.0,46.0,19.0,13.0,36.1671469740634
2020-04-16,0.0,38.0,0.0,40.0,17.0,15.0,18.0,47.0,19.0,0.0,27.95389048991354
2020-04-17,18.0,59.0,31.0,41.0,35.0,31.0,72.0,48.0,40.0,28.0,58.06916426512967
2020-04-18,78.0,0.0,16.0,21.0,55.0,50.0,19.0,51.0,21.0,43.0,51.008645533141205
2020-04-19,39.0,0.0,16.0,21.0,18.0,0.0,18.0,25.0,21.0,0.0,22.76657060518732
2020-04-20,18.0,55.0,44.0,38.0,16.0,74.0,67.0,22.0,38.0,13.0,55.47550432276657
2020-04-21,0.0,37.0,29.0,59.0,16.0,15.0,0.0,46.0,57.0,13.0,39.19308357348703
2020-04-22,18.0,38.0,31.0,20.0,34.0,15.0,35.0,47.0,19.0,27.0,40.9221902017291
2020-04-23,54.0,19.0,15.0,19.0,50.0,15.0,67.0,70.0,39.0,39.0,55.76368876080692
2020-04-24,75.0,76.0,31.0,20.0,51.0,63.0,35.0,48.0,40.0,41.0,69.16426512968299
2020-04-25,20.0,42.0,33.0,65.0,37.0,17.0,0.0,0.0,85.0,29.0,47.2622478386167
2020-04-26,57.0,60.0,32.0,41.0,36.0,33.0,0.0,50.0,0.0,14.0,46.54178674351584
2020-04-27,0.0,54.0,29.0,0.0,48.0,44.0,33.0,22.0,18.0,13.0,37.608069164265125
2020-04-28,0.0,0.0,14.0,18.0,31.0,14.0,16.0,21.0,17.0,0.0,18.87608069164265
2020-04-29,51.0,18.0,14.0,18.0,0.0,14.0,16.0,65.0,36.0,12.0,35.15850144092219
2020-04-30,16.0,0.0,13.0,17.0,15.0,0.0,15.0,20.0,34.0,23.0,22.046109510086453
2020-05-01,17.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,8.93371757925072
2020-05-02,0.0,37.0,44.0,19.0,33.0,30.0,17.0,46.0,19.0,13.0,37.175792507204605
2020-05-03,19.0,0.0,16.0,21.0,0.0,0.0,18.0,49.0,0.0,14.0,19.740634005763688
2020-05-04,33.0,0.0,0.0,0.0,15.0,14.0,16.0,21.0,0.0,12.0,15.994236311239192
2020-05-05,16.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,17.0,0.0,9.077809798270893
2020-05-06,0.0,19.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,7.636887608069164
2020-05-07,0.0,19.0,0.0,0.0,51.0,0.0,18.0,0.0,20.0,0.0,15.561959654178674
2020-05-08,19.0,19.0,15.0,21.0,0.0,0.0,18.0,24.0,20.0,0.0,19.596541786743515
2020-05-09,0.0,0.0,15.0,20.0,0.0,15.0,0.0,24.0,19.0,0.0,13.40057636887608
2020-05-10,55.0,19.0,0.0,20.0,17.0,15.0,17.0,23.0,39.0,27.0,33.429394812680115
2020-05-11,16.0,34.0,39.0,0.0,30.0,27.0,15.0,21.0,17.0,12.0,30.40345821325648
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13,17.0,18.0,14.0,19.0,16.0,15.0,33.0,45.0,0.0,13.0,27.37752161383285
2020-05-14,0.0,0.0,59.0,38.0,66.0,15.0,51.0,23.0,57.0,26.0,48.27089337175792
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,4.610951008645533
2020-05-16,65.0,46.0,18.0,47.0,20.0,18.0,0.0,29.0,23.0,0.0,38.32853025936599
2020-05-17,43.0,68.0,54.0,47.0,40.0,37.0,62.0,28.0,46.0,32.0,65.85014409221901
2020-05-18,18.0,0.0,15.0,20.0,0.0,31.0,0.0,0.0,19.0,13.0,16.714697406340058
2020-05-19,0.0,0.0,0.0,40.0,17.0,15.0,18.0,24.0,0.0,27.0,20.317002881844378
2020-05-20,58.0,20.0,47.0,62.0,72.0,32.0,0.0,24.0,41.0,0.0,51.29682997118155
2020-05-21,21.0,43.0,0.0,0.0,19.0,17.0,20.0,53.0,22.0,0.0,28.097982708933714
2020-05-22,19.0,40.0,16.0,20.0,18.0,32.0,0.0,74.0,41.0,28.0,41.498559077809794
2020-05-23,0.0,0.0,0.0,39.0,0.0,32.0,0.0,0.0,20.0,0.0,13.112391930835734
2020-05-24,42.0,43.0,34.0,0.0,39.0,17.0,20.0,27.0,22.0,15.0,37.31988472622478
2020-05-25,0.0,0.0,29.0,0.0,16.0,15.0,0.0,0.0,0.0,13.0,10.518731988472622
2020-05-26,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,19.0,0.0,7.636887608069164
2020-05-27,37.0,0.0,0.0,0.0,35.0,16.0,36.0,24.0,0.0,28.0,25.360230547550433
2020-05-28,0.0,19.0,15.0,38.0,17.0,30.0,0.0,68.0,19.0,13.0,31.556195965417864
2020-05-29,18.0,0.0,15.0,41.0,17.0,16.0,36.0,0.0,40.0,0.0,26.368876080691642
2020-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,15.0,6.051873198847262
2020-05-31,21.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.916426512968299
2020-06-01,38.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,12.39193083573487
2020-06-02,0.0,18.0,15.0,19.0,17.0,15.0,17.0,23.0,38.0,0.0,23.342939481268008
2020-06-03,17.0,17.0,41.0,18.0,62.0,14.0,48.0,21.0,35.0,25.0,42.93948126801153
2020-06-04,0.0,34.0,0.0,0.0,15.0,27.0,31.0,41.0,0.0,24.0,24.78386167146974
2020-06-05,17.0,0.0,0.0,36.0,0.0,14.0,16.0,0.0,0.0,0.0,11.959654178674352
2020-06-06,0.0,19.0,0.0,40.0,0.0,16.0,18.0,48.0,59.0,14.0,30.835734870317
2020-06-07,39.0,21.0,33.0,43.0,18.0,0.0,0.0,0.0,21.0,14.0,27.233429394812674
2020-06-08,0.0,17.0,14.0,18.0,0.0,28.0,31.0,22.0,35.0,0.0,23.775216138328528
2020-06-09,0.0,17.0,27.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,10.518731988472622
2020-06-10,0.0,0.0,0.0,0.0,16.0,15.0,0.0,23.0,19.0,13.0,12.39193083573487
2020-06-11,35.0,19.0,15.0,38.0,49.0,45.0,17.0,46.0,38.0,26.0,47.2622478386167
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.737752161383285
2020-06-14,37.0,0.0,16.0,42.0,18.0,16.0,37.0,0.0,0.0,28.0,27.95389048991354
2020-06-15,17.0,18.0,0.0,19.0,32.0,29.0,34.0,23.0,18.0,13.0,29.2507204610951
2020-06-16,34.0,37.0,14.0,19.0,0.0,29.0,16.0,45.0,0.0,25.0,31.556195965417864
2020-06-17,17.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.772334293948126
2020-06-18,18.0,0.0,0.0,20.0,0.0,0.0,18.0,0.0,0.0,13.0,9.94236311239193
2020-06-19,0.0,20.0,15.0,0.0,0.0,0.0,18.0,24.0,0.0,14.0,13.112391930835734
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,40.0,18.0,21.0,0.0,0.0,16.0,13.688760806916425
2020-06-22,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.0,14.0,9.798270893371757
2020-06-23,0.0,20.0,16.0,21.0,18.0,48.0,36.0,24.0,20.0,14.0,31.26801152737752
2020-06-24,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,0.0,0.0,6.628242074927953
2020-06-25,0.0,0.0,16.0,0.0,36.0,16.0,0.0,25.0,0.0,14.0,15.4178674351585
2020-06-26,0.0,38.0,0.0,40.0,17.0,46.0,35.0,0.0,0.0,0.0,25.360230547550433
2020-06-27,0.0,22.0,17.0,0.0,19.0,34.0,20.0,26.0,22.0,15.0,25.216138328530256
2020-06-28,0.0,0.0,31.0,0.0,0.0,0.0,34.0,23.0,19.0,0.0,15.4178674351585
2020-06-29,86.0,72.0,15.0,56.0,64.0,29.0,100.0,0.0,19.0,77.0,74.63976945244956
2020-06-30,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,13.0,4.322766570605187
2020-07-01,0.0,38.0,15.0,40.0,34.0,61.0,0.0,48.0,20.0,13.0,38.76080691642651
2020-07-02,56.0,19.0,15.0,20.0,35.0,15.0,53.0,48.0,20.0,27.0,44.38040345821325
2020-07-03,19.0,20.0,16.0,21.0,18.0,0.0,0.0,0.0,20.0,0.0,16.42651296829971
2020-07-04,66.0,46.0,74.0,70.0,20.0,56.0,21.0,56.0,46.0,33.0,70.31700288184437
2020-07-05,0.0,23.0,0.0,23.0,20.0,35.0,20.0,0.0,45.0,0.0,23.919308357348704
2020-07-06,0.0,0.0,0.0,20.0,34.0,15.0,0.0,47.0,19.0,14.0,21.469740634005763
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,20.0,41.0,16.0,22.0,18.0,17.0,37.0,0.0,0.0,0.0,24.63976945244957
2020-07-09,20.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,43.0,15.0,16.42651296829971
2020-07-10,39.0,0.0,17.0,42.0,37.0,33.0,0.0,26.0,42.0,15.0,36.1671469740634
2020-07-11,45.0,24.0,19.0,50.0,64.0,38.0,65.0,60.0,25.0,17.0,58.64553314121038
2020-07-12,47.0,48.0,19.0,0.0,22.0,20.0,67.0,91.0,25.0,17.0,51.29682997118155
2020-07-13,0.0,0.0,0.0,0.0,19.0,17.0,0.0,0.0,22.0,0.0,8.357348703170029
2020-07-14,0.0,0.0,0.0,46.0,40.0,0.0,40.0,0.0,23.0,0.0,21.469740634005763
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,19.0,31.0,0.0,35.0,0.0,0.0,24.0,20.0,41.0,24.495677233429394
2020-07-17,20.0,0.0,0.0,0.0,18.0,33.0,38.0,25.0,0.0,15.0,21.469740634005763
2020-07-18,46.0,48.0,58.0,49.0,42.0,39.0,44.0,30.0,100.0,51.0,73.05475504322766
2020-07-19,0.0,0.0,0.0,25.0,21.0,0.0,22.0,0.0,24.0,0.0,13.256484149855906
2020-07-20,38.0,20.0,62.0,41.0,35.0,31.0,18.0,0.0,20.0,0.0,38.18443804034582
2020-07-21,18.0,37.0,15.0,0.0,34.0,0.0,18.0,0.0,19.0,0.0,20.317002881844378
2020-07-22,19.0,19.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.518731988472622
2020-07-23,56.0,79.0,46.0,61.0,18.0,31.0,36.0,49.0,0.0,14.0,56.19596541786743
2020-07-24,0.0,19.0,0.0,20.0,17.0,31.0,17.0,47.0,39.0,0.0,27.37752161383285
2020-07-25,20.0,0.0,34.0,22.0,19.0,17.0,39.0,26.0,22.0,15.0,30.835734870317
2020-07-26,40.0,0.0,33.0,42.0,37.0,33.0,0.0,0.0,0.0,14.0,28.674351585014403
2020-07-27,18.0,19.0,30.0,19.0,17.0,15.0,0.0,46.0,19.0,0.0,26.368876080691642
