date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-01-19,0.0,22.0,24.0,0.0,0.0,0.0,29.0,23.0,0.0,29.0,0.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,0.0,29.78723404255319,17.543685628792016
2021-01-20,21.0,42.0,67.0,18.0,55.0,0.0,28.0,43.0,44.0,82.0,17.0,22.0,47.0,42.0,43.0,21.0,43.0,64.0,33.0,27.659574468085108,59.025607961778185
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,24.0,0.0,0.0,0.0,63.0,23.0,63.0,24.0,0.0,30.0,19.0,49.0,52.0,0.0,24.0,24.0,0.0,48.0,0.0,62.765957446808514,39.29805419167122
2021-01-23,24.0,0.0,0.0,21.0,0.0,23.0,32.0,0.0,25.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,19.0,31.914893617021278,21.05010828415084
2021-01-24,23.0,0.0,25.0,20.0,31.0,44.0,32.0,0.0,25.0,0.0,19.0,25.0,52.0,24.0,0.0,23.0,0.0,24.0,38.0,62.765957446808514,36.34545123906826
2021-01-25,23.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,59.0,0.0,0.0,25.0,47.0,23.0,23.0,24.0,23.0,54.0,30.851063829787233,31.223858883433355
2021-01-26,23.0,46.0,0.0,20.0,0.0,22.0,61.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,0.0,23.0,24.0,0.0,18.0,30.851063829787233,24.075451735026203
2021-01-27,23.0,23.0,49.0,19.0,0.0,22.0,0.0,48.0,24.0,30.0,0.0,24.0,26.0,24.0,47.0,23.0,24.0,24.0,0.0,61.702127659574465,38.20529352444246
2021-01-28,47.0,47.0,25.0,20.0,62.0,45.0,0.0,73.0,25.0,61.0,39.0,25.0,26.0,48.0,48.0,48.0,25.0,0.0,0.0,0.0,51.5928515928516
2021-01-29,0.0,48.0,100.0,41.0,32.0,68.0,32.0,24.0,50.0,0.0,19.0,49.0,0.0,24.0,24.0,24.0,0.0,25.0,38.0,0.0,46.46464646464647
2021-01-30,0.0,0.0,76.0,21.0,64.0,23.0,96.0,0.0,51.0,62.0,0.0,0.0,27.0,24.0,49.0,0.0,75.0,25.0,19.0,31.914893617021278,50.03223726627982
2021-01-31,24.0,0.0,0.0,0.0,32.0,0.0,32.0,25.0,0.0,0.0,0.0,25.0,27.0,0.0,25.0,24.0,0.0,0.0,0.0,31.914893617021278,19.107606341648896
2021-02-01,0.0,46.0,0.0,0.0,31.0,0.0,31.0,0.0,24.0,30.0,19.0,24.0,25.0,23.0,0.0,23.0,24.0,0.0,0.0,29.78723404255319,25.624493709600095
2021-02-02,22.0,0.0,24.0,39.0,61.0,22.0,30.0,23.0,24.0,59.0,0.0,48.0,0.0,0.0,0.0,23.0,47.0,0.0,0.0,30.851063829787233,35.18656284613732
2021-02-03,44.0,22.0,47.0,19.0,89.0,21.0,0.0,0.0,23.0,29.0,55.0,23.0,0.0,23.0,45.0,0.0,46.0,23.0,0.0,59.57446808510638,44.17828034849311
2021-02-04,47.0,46.0,25.0,100.0,62.0,22.0,62.0,48.0,24.0,61.0,56.0,73.0,26.0,24.0,71.0,47.0,24.0,24.0,18.0,93.61702127659575,74.09611664930816
2021-02-05,0.0,0.0,25.0,21.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,19.0,31.914893617021278,13.746300980343536
2021-02-06,24.0,24.0,25.0,0.0,32.0,46.0,65.0,50.0,25.0,63.0,20.0,25.0,27.0,25.0,49.0,73.0,25.0,100.0,19.0,64.8936170212766,60.75319479574799
