date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,0.0,12.0,0.0,11.0,15.0,11.0,9.0,14.0,0.0,0.0,0.0,8.0,11.0,0.0,12.0,22.0,12.0,0.0,8.0,19.0,8.874458874458872
2020-01-30,0.0,13.0,20.0,11.0,0.0,11.0,9.0,7.0,10.0,0.0,8.0,8.0,11.0,0.0,0.0,23.0,25.0,0.0,8.0,9.0,9.36147186147186
2020-01-31,10.0,38.0,20.0,23.0,0.0,11.0,19.0,0.0,0.0,26.0,8.0,8.0,12.0,21.0,38.0,23.0,25.0,11.0,16.0,0.0,16.72077922077922
2020-02-01,11.0,14.0,0.0,0.0,17.0,12.0,0.0,8.0,11.0,0.0,8.0,18.0,12.0,11.0,13.0,12.0,27.0,0.0,8.0,10.0,10.38961038961039
2020-02-02,0.0,13.0,10.0,11.0,8.0,0.0,0.0,7.0,20.0,12.0,8.0,8.0,0.0,0.0,12.0,0.0,12.0,11.0,0.0,19.0,8.170995670995671
2020-02-03,18.0,11.0,18.0,10.0,7.0,10.0,32.0,6.0,18.0,11.0,21.0,7.0,20.0,27.0,11.0,30.0,22.0,39.0,14.0,25.0,19.31818181818182
2020-02-04,0.0,13.0,20.0,34.0,0.0,11.0,9.0,14.0,10.0,25.0,16.0,16.0,11.0,10.0,0.0,11.0,12.0,11.0,8.0,0.0,12.5
2020-02-05,0.0,13.0,20.0,11.0,0.0,22.0,0.0,7.0,0.0,25.0,0.0,8.0,11.0,21.0,12.0,11.0,12.0,0.0,0.0,19.0,10.38961038961039
2020-02-06,21.0,13.0,11.0,24.0,8.0,12.0,20.0,8.0,21.0,0.0,0.0,9.0,12.0,22.0,26.0,12.0,13.0,12.0,0.0,0.0,13.203463203463203
2020-02-07,32.0,40.0,11.0,12.0,16.0,23.0,0.0,15.0,21.0,0.0,0.0,9.0,0.0,11.0,0.0,12.0,0.0,23.0,0.0,20.0,13.257575757575756
