date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,24.0,31.0,28.0,41.0,29.0,25.0,10.0,18.367346938775512,7.0,31.0,28.389880740688053
2021-04-19,72.0,68.0,82.0,100.0,78.0,95.0,63.0,77.55102040816327,55.0,67.0,88.01005287241861
2021-04-20,49.0,49.0,49.0,44.0,51.0,45.0,52.0,32.6530612244898,50.0,54.0,55.259975816203145
2021-04-21,68.0,85.0,100.0,93.0,61.0,100.0,85.0,79.59183673469387,100.0,41.0,94.40453327643027
2021-04-22,37.0,43.0,25.0,47.0,27.0,54.0,37.0,34.69387755102041,32.0,21.0,41.555824264409516
2021-04-23,16.0,0.0,0.0,10.0,7.0,0.0,9.0,0.0,7.0,7.0,6.5059155463878415
2021-04-24,43.0,33.0,38.0,42.0,30.0,36.0,11.0,30.612244897959183,0.0,25.0,33.5301230528487
2021-04-25,16.0,8.0,18.0,21.0,15.0,17.0,10.0,18.367346938775512,13.0,15.0,17.585413851151102
2021-04-26,0.0,19.0,37.0,24.0,24.0,35.0,32.0,15.306122448979592,28.0,25.0,27.80188254261801
2021-04-27,35.0,54.0,23.0,44.0,12.0,15.0,25.0,39.795918367346935,18.0,26.0,33.89999288711857
2021-04-28,54.0,44.0,58.0,50.0,65.0,27.0,65.0,61.224489795918366,57.0,44.0,61.01903881262298
2021-04-29,81.0,93.0,39.0,76.0,55.0,64.0,40.0,77.55102040816327,42.0,58.0,72.67468051307583
2021-04-30,74.0,53.0,68.0,85.0,61.0,71.0,89.0,62.244897959183675,57.0,37.0,76.35678213244184
2021-05-01,34.0,27.0,23.0,44.0,19.0,29.0,42.0,24.489795918367346,30.0,33.0,35.49090736657419
2021-05-02,0.0,50.0,17.0,9.0,48.0,39.0,45.0,9.183673469387756,25.0,37.0,32.43473931289565
2021-05-03,7.0,34.0,73.0,26.0,13.0,44.0,17.0,24.489795918367346,37.0,27.0,35.14237617658914
2021-05-04,21.0,20.0,24.0,36.0,25.0,22.0,8.0,24.489795918367346,25.0,13.0,25.383502857007368
2021-05-05,7.0,60.0,30.0,35.0,19.0,29.0,17.0,39.795918367346935,29.0,27.0,34.01616995044692
2021-05-06,48.0,46.0,70.0,86.0,18.0,51.0,50.0,54.08163265306123,48.0,33.0,58.56272375939493
2021-05-07,53.0,7.0,88.0,86.0,53.0,54.0,75.0,35.714285714285715,46.0,44.0,62.9347748773028
2021-05-08,17.0,23.0,57.0,64.0,53.0,27.0,50.0,30.612244897959183,28.0,40.0,45.26400644901249
2021-05-09,30.0,28.0,41.0,28.0,20.0,23.0,53.0,43.87755102040816,6.0,42.0,36.58154918557508
2021-05-10,55.0,52.0,39.0,61.0,44.0,44.0,51.0,64.28571428571429,58.0,46.0,59.748203997439354
2021-05-11,34.0,69.0,61.0,52.0,54.0,35.0,40.0,47.95918367346939,29.0,32.0,52.73964483012068
2021-05-12,66.0,91.0,64.0,65.0,44.0,90.0,86.0,83.6734693877551,62.0,74.0,84.3066126087678
2021-05-13,55.0,59.0,80.0,39.0,27.0,57.0,58.0,100.0,13.0,44.0,61.80619769068449
2021-05-14,38.0,7.0,17.0,69.0,42.0,41.0,45.0,53.06122448979592,48.0,29.0,45.19999051615809
2021-05-15,30.0,14.0,41.0,9.0,45.0,31.0,70.0,60.204081632653065,25.0,36.0,41.9636294662968
2021-05-16,43.0,36.0,42.0,47.0,27.0,45.0,35.0,8.16326530612245,32.0,27.0,39.75152334210589
2021-05-17,50.0,54.0,63.0,44.0,38.0,72.0,58.0,48.97959183673469,18.0,26.0,54.83320293050714
2021-05-18,29.0,28.0,24.0,9.0,26.0,30.0,34.0,41.83673469387755,25.0,20.0,31.000308224861893
2021-05-19,64.0,20.0,50.0,65.0,20.0,30.0,27.0,66.3265306122449,49.0,47.0,50.92348910543661
2021-05-20,63.0,23.0,46.0,20.0,50.0,50.0,47.0,46.93877551020408,41.0,30.0,48.438722526495475
2021-05-21,44.0,43.0,33.0,28.0,20.0,8.0,44.0,26.53061224489796,25.0,22.0,34.10152452758612
2021-05-22,16.0,15.0,27.0,40.0,22.0,17.0,20.0,29.591836734693878,21.0,23.0,26.789482419328067
2021-05-23,8.0,30.0,36.0,59.0,21.0,25.0,38.0,27.551020408163264,27.0,15.0,33.29065604476373
2021-05-24,35.0,7.0,24.0,18.0,0.0,15.0,18.0,32.6530612244898,18.0,13.0,20.98774213433862
2021-05-25,44.0,28.0,42.0,27.0,13.0,23.0,45.0,76.53061224489795,30.0,42.0,43.0471584038694
2021-05-26,15.0,0.0,8.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,5.4603219764326525
2021-05-27,32.0,8.0,62.0,69.0,43.0,25.0,66.0,36.734693877551024,55.0,15.0,47.834127605092824
2021-05-28,74.0,47.0,78.0,83.0,52.0,52.0,50.0,86.73469387755102,70.0,56.0,75.3680916139128
2021-05-29,9.0,9.0,21.0,35.0,8.0,10.0,23.0,11.224489795918368,24.0,8.0,18.38205657111696
2021-05-30,34.0,16.0,28.0,21.0,22.0,17.0,20.0,19.387755102040817,37.0,40.0,29.554022334447684
2021-05-31,100.0,100.0,57.0,78.0,100.0,80.0,100.0,87.75510204081633,58.0,100.0,100.0
