date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-03-28,62.0,48.0,51.0,44.0,80.0,31.0,91.0,62.0,86.0,57.0,75.36945812807882
2020-03-29,36.0,37.0,48.0,96.0,98.0,51.0,67.0,69.0,59.0,100.0,81.40394088669949
2020-03-30,31.0,48.0,10.0,27.0,56.0,52.0,66.0,52.0,61.0,62.0,57.26600985221675
2020-03-31,64.0,8.0,21.0,38.0,48.0,62.0,0.0,44.0,31.0,40.0,43.8423645320197
2020-04-01,44.0,0.0,43.0,29.0,10.0,27.0,9.0,27.0,11.0,33.0,28.694581280788178
2020-04-02,55.0,42.0,44.0,48.0,20.0,45.0,26.0,55.0,65.0,33.0,53.32512315270936
2020-04-03,23.0,43.0,57.0,10.0,31.0,38.0,18.0,47.0,34.0,17.0,39.162561576354676
2020-04-04,38.0,39.0,76.0,22.0,23.0,10.0,40.0,52.0,100.0,38.0,53.94088669950739
2020-04-05,50.0,57.0,100.0,88.0,92.0,63.0,100.0,52.0,75.0,94.0,94.95073891625614
2020-04-06,51.0,23.0,40.0,26.0,27.0,25.0,40.0,8.0,39.0,23.0,37.19211822660098
2020-04-07,94.0,48.0,52.0,55.0,57.0,43.0,25.0,44.0,21.0,23.0,56.89655172413793
2020-04-08,77.0,49.0,65.0,67.0,20.0,45.0,26.0,72.0,43.0,41.0,62.19211822660098
2020-04-09,33.0,25.0,33.0,38.0,40.0,27.0,35.0,18.0,33.0,33.0,38.79310344827586
2020-04-10,90.0,43.0,67.0,30.0,30.0,56.0,27.0,46.0,55.0,34.0,58.86699507389162
2020-04-11,35.0,55.0,83.0,93.0,43.0,58.0,75.0,78.0,70.0,36.0,77.0935960591133
2020-04-12,49.0,36.0,24.0,42.0,65.0,30.0,38.0,40.0,59.0,36.0,51.600985221674875
2020-04-13,23.0,44.0,35.0,61.0,53.0,19.0,37.0,29.0,58.0,26.0,47.41379310344828
2020-04-14,63.0,16.0,64.0,56.0,19.0,36.0,34.0,62.0,42.0,40.0,53.20197044334975
2020-04-15,44.0,25.0,33.0,57.0,39.0,36.0,35.0,55.0,11.0,41.0,46.30541871921182
2020-04-16,86.0,49.0,86.0,38.0,48.0,62.0,43.0,62.0,53.0,65.0,72.90640394088669
