date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,17.0,18.0,19.0,21.0,21.0,19.0,21.0,22.0,21.0,19.0,19.8
2021-04-19,24.0,26.0,27.0,32.0,28.0,33.0,22.0,28.0,27.0,27.0,27.4
2021-04-20,19.0,24.0,17.0,26.0,28.0,24.0,30.0,27.0,25.0,30.0,25.0
2021-04-21,22.0,23.0,17.0,22.0,23.0,25.0,20.0,23.0,23.0,22.0,22.0
2021-04-22,16.0,18.0,18.0,25.0,23.0,18.0,17.0,22.0,20.0,20.0,19.7
2021-04-23,13.0,16.0,16.0,17.0,13.0,18.0,16.0,15.0,18.0,17.0,15.9
2021-04-24,11.0,12.0,12.0,14.0,11.0,14.0,11.0,13.0,15.0,11.0,12.4
2021-04-25,11.0,9.0,10.0,13.0,16.0,16.0,11.0,10.0,13.0,16.0,12.5
2021-04-26,15.0,17.0,13.0,22.0,15.0,16.0,14.0,17.0,15.0,15.0,15.9
2021-04-27,15.0,22.0,18.0,20.0,15.0,22.0,19.0,21.0,14.0,17.0,18.3
2021-04-28,22.0,23.0,23.0,26.0,24.0,24.0,21.0,23.0,23.0,19.0,22.8
2021-04-29,17.0,22.0,22.0,25.0,26.0,21.0,20.0,21.0,25.0,17.0,21.6
2021-04-30,23.0,27.0,30.0,30.0,31.0,33.0,31.0,31.0,26.0,29.0,29.1
2021-05-01,24.0,21.0,24.0,25.0,23.0,25.0,28.0,24.0,26.0,25.0,24.5
2021-05-02,13.0,18.0,16.0,22.0,15.0,17.0,16.0,15.0,16.0,23.0,17.1
2021-05-03,23.0,27.0,26.0,35.0,26.0,28.0,29.0,28.0,30.0,28.0,28.0
2021-05-04,22.0,22.0,24.0,27.0,23.0,22.0,21.0,28.0,23.0,25.0,23.7
2021-05-05,19.0,22.0,21.0,22.0,21.0,18.0,23.0,23.0,24.0,23.0,21.6
2021-05-06,29.0,30.0,31.0,38.0,26.0,31.0,25.0,30.0,34.0,31.0,30.5
2021-05-07,27.0,26.0,25.0,25.0,27.0,31.0,26.0,30.0,32.0,32.0,28.1
2021-05-08,19.0,22.0,17.0,18.0,22.0,18.0,15.0,20.0,17.0,14.0,18.2
2021-05-09,16.0,19.0,15.0,16.0,22.0,18.0,18.0,17.0,18.0,25.0,18.4
2021-05-10,20.0,23.0,24.0,28.0,26.0,21.0,25.0,27.0,25.0,25.0,24.4
2021-05-11,30.0,36.0,33.0,41.0,33.0,33.0,35.0,35.0,34.0,36.0,34.6
2021-05-12,29.0,32.0,36.0,35.0,33.0,32.0,40.0,34.0,35.0,38.0,34.4
2021-05-13,25.0,27.0,23.0,33.0,29.0,29.0,28.0,34.0,28.0,24.0,28.0
2021-05-14,23.0,26.0,28.0,33.0,34.0,26.0,32.0,29.0,37.0,31.0,29.9
2021-05-15,21.0,23.0,24.0,22.0,29.0,25.0,20.0,32.0,30.0,29.0,25.5
2021-05-16,21.0,26.0,21.0,30.0,22.0,25.0,23.0,19.0,29.0,24.0,24.0
2021-05-17,24.0,31.0,23.0,31.0,28.0,27.0,25.0,28.0,30.0,29.0,27.6
2021-05-18,31.0,37.0,28.0,33.0,31.0,28.0,36.0,31.0,30.0,33.0,31.8
2021-05-19,25.0,28.0,26.0,26.0,28.0,22.0,24.0,29.0,24.0,28.0,26.0
2021-05-20,19.0,25.0,24.0,29.0,25.0,26.0,24.0,29.0,28.0,23.0,25.2
2021-05-21,23.0,25.0,27.0,32.0,30.0,29.0,28.0,27.0,31.0,32.0,28.4
2021-05-22,16.0,18.0,17.0,24.0,15.0,15.0,14.0,19.0,20.0,18.0,17.6
2021-05-23,19.0,15.0,15.0,13.0,20.0,20.0,10.0,16.0,14.0,17.0,15.9
2021-05-24,19.0,25.0,21.0,21.0,22.0,23.0,22.0,22.0,21.0,22.0,21.8
2021-05-25,26.0,18.0,24.0,25.0,30.0,26.0,28.0,27.0,24.0,25.0,25.3
2021-05-26,19.0,27.0,18.0,22.0,24.0,26.0,26.0,27.0,25.0,22.0,23.6
2021-05-27,24.0,25.0,25.0,29.0,23.0,27.0,27.0,32.0,30.0,30.0,27.2
2021-05-28,26.0,21.0,25.0,26.0,23.0,25.0,23.0,28.0,24.0,24.0,24.5
2021-05-29,13.0,14.0,14.0,16.0,19.0,13.0,13.0,19.0,18.0,13.0,15.2
2021-05-30,21.0,22.0,22.0,29.0,24.0,23.0,26.0,33.0,21.0,24.0,24.5
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
