date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,67.0,24.0,53.0,51.0,100.0,85.0,34.0,58.0,35.0,36.0,64.64285714285714
2020-02-02,47.0,34.0,37.0,32.0,13.0,40.0,16.0,37.0,33.0,68.0,42.50000000000001
2020-02-03,29.0,0.0,0.0,0.0,0.0,18.0,14.0,17.0,30.0,30.0,16.428571428571427
2020-02-04,32.0,11.0,50.0,32.0,27.0,61.0,48.0,0.0,50.0,34.0,41.07142857142857
2020-02-05,16.0,23.0,13.0,0.0,27.0,20.0,33.0,18.0,17.0,17.0,21.9047619047619
2020-02-06,34.0,36.0,27.0,34.0,14.0,66.0,34.0,40.0,0.0,18.0,36.07142857142857
2020-02-07,34.0,24.0,26.0,51.0,29.0,0.0,51.0,60.0,53.0,37.0,43.45238095238095
2020-02-08,17.0,37.0,0.0,34.0,29.0,0.0,34.0,0.0,18.0,54.0,26.547619047619047
2020-02-09,31.0,32.0,47.0,78.0,0.0,57.0,31.0,54.0,16.0,16.0,43.0952380952381
2020-02-10,30.0,11.0,12.0,15.0,26.0,0.0,15.0,18.0,16.0,32.0,20.833333333333332
2020-02-11,16.0,11.0,36.0,16.0,13.0,19.0,0.0,18.0,48.0,17.0,23.09523809523809
2020-02-12,15.0,11.0,0.0,15.0,0.0,0.0,15.0,18.0,0.0,0.0,8.80952380952381
2020-02-13,48.0,11.0,24.0,0.0,0.0,20.0,48.0,0.0,17.0,17.0,22.023809523809526
2020-02-14,33.0,23.0,38.0,16.0,69.0,41.0,33.0,38.0,17.0,35.0,40.83333333333333
2020-02-15,33.0,23.0,39.0,16.0,28.0,41.0,49.0,77.0,52.0,52.0,48.80952380952381
2020-02-16,16.0,11.0,12.0,32.0,26.0,0.0,31.0,36.0,0.0,0.0,19.523809523809522
2020-02-17,16.0,33.0,49.0,63.0,0.0,99.0,0.0,55.0,0.0,33.0,41.42857142857142
2020-02-18,0.0,22.0,0.0,15.0,39.0,19.0,60.0,0.0,16.0,0.0,20.35714285714286
2020-02-19,31.0,0.0,12.0,16.0,27.0,20.0,31.0,18.0,17.0,33.0,24.404761904761905
2020-02-20,31.0,22.0,12.0,32.0,13.0,39.0,16.0,18.0,16.0,0.0,23.690476190476186
2020-02-21,50.0,12.0,0.0,34.0,14.0,42.0,17.0,58.0,18.0,36.0,33.45238095238095
2020-02-22,53.0,12.0,14.0,35.0,45.0,89.0,18.0,41.0,75.0,19.0,47.73809523809524
2020-02-23,50.0,24.0,13.0,50.0,14.0,42.0,33.0,20.0,35.0,36.0,37.73809523809524
2020-02-24,31.0,0.0,12.0,16.0,13.0,0.0,16.0,36.0,16.0,0.0,16.666666666666668
2020-02-25,46.0,11.0,24.0,15.0,26.0,58.0,0.0,71.0,48.0,49.0,41.42857142857142
2020-02-26,15.0,0.0,12.0,16.0,13.0,20.0,0.0,54.0,49.0,17.0,23.333333333333336
2020-02-27,62.0,22.0,24.0,46.0,13.0,78.0,0.0,90.0,32.0,17.0,45.714285714285715
2020-02-28,31.0,0.0,12.0,0.0,26.0,0.0,0.0,36.0,16.0,33.0,18.333333333333332
2020-02-29,16.0,34.0,12.0,32.0,14.0,0.0,48.0,19.0,33.0,17.0,26.785714285714285
2020-03-01,31.0,33.0,48.0,47.0,13.0,19.0,15.0,18.0,16.0,33.0,32.5
2020-03-02,15.0,21.0,11.0,59.0,25.0,18.0,29.0,34.0,45.0,47.0,36.19047619047619
2020-03-03,45.0,10.0,0.0,30.0,25.0,37.0,15.0,0.0,16.0,16.0,23.09523809523809
2020-03-04,14.0,10.0,11.0,44.0,25.0,0.0,0.0,34.0,15.0,16.0,20.119047619047617
2020-03-05,0.0,10.0,11.0,15.0,37.0,37.0,43.0,0.0,15.0,0.0,20.0
2020-03-06,61.0,21.0,24.0,61.0,39.0,39.0,31.0,18.0,32.0,16.0,40.71428571428572
2020-03-07,0.0,0.0,26.0,17.0,28.0,0.0,17.0,0.0,18.0,0.0,12.619047619047619
2020-03-08,15.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,31.0,16.0,11.30952380952381
2020-03-09,14.0,10.0,11.0,14.0,12.0,18.0,29.0,50.0,30.0,15.0,24.166666666666668
2020-03-10,15.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,16.0,6.785714285714286
2020-03-11,14.0,10.0,22.0,14.0,0.0,0.0,29.0,0.0,15.0,15.0,14.166666666666666
2020-03-12,45.0,21.0,23.0,15.0,38.0,55.0,0.0,51.0,0.0,48.0,35.23809523809524
2020-03-13,16.0,44.0,37.0,64.0,40.0,79.0,0.0,37.0,50.0,17.0,45.714285714285715
2020-03-14,48.0,46.0,38.0,96.0,54.0,100.0,48.0,37.0,67.0,17.0,65.5952380952381
2020-03-15,67.0,48.0,53.0,68.0,46.0,34.0,27.0,79.0,100.0,100.0,74.04761904761905
2020-03-16,0.0,9.0,20.0,27.0,11.0,17.0,13.0,16.0,14.0,14.0,16.785714285714285
