date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,24.0,21.0,20.0,20.0,61.0,17.0,24.0,29.0,25.0
2020-02-03,19.0,0.0,43.0,55.0,34.0,18.0,52.0,15.0,42.0,51.0,38.0787037037037
2020-02-04,0.0,48.0,24.0,0.0,19.0,21.0,29.0,17.0,24.0,29.0,24.421296296296294
2020-02-05,43.0,24.0,0.0,41.0,0.0,0.0,30.0,0.0,0.0,0.0,15.972222222222221
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,22.0,50.0,73.0,42.0,0.0,44.0,30.0,17.0,49.0,58.0,44.56018518518518
2020-02-08,68.0,49.0,0.0,43.0,20.0,22.0,91.0,0.0,25.0,59.0,43.63425925925926
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,5.555555555555555
2020-02-10,0.0,22.0,22.0,0.0,18.0,0.0,0.0,16.0,22.0,0.0,11.574074074074073
2020-02-11,0.0,23.0,46.0,0.0,19.0,19.0,0.0,0.0,0.0,27.0,15.509259259259258
2020-02-12,20.0,46.0,0.0,0.0,0.0,20.0,28.0,16.0,46.0,0.0,20.37037037037037
2020-02-13,21.0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,23.0,0.0,9.606481481481483
2020-02-14,22.0,0.0,0.0,43.0,0.0,0.0,30.0,35.0,49.0,0.0,20.717592592592588
2020-02-15,22.0,25.0,0.0,63.0,41.0,63.0,0.0,17.0,49.0,0.0,32.407407407407405
2020-02-16,20.0,23.0,23.0,0.0,0.0,60.0,29.0,0.0,46.0,27.0,26.388888888888886
2020-02-17,42.0,47.0,22.0,0.0,37.0,41.0,56.0,16.0,23.0,55.0,39.23611111111111
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,27.0,7.754629629629629
2020-02-20,0.0,24.0,23.0,0.0,19.0,40.0,58.0,0.0,47.0,28.0,27.662037037037035
