date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-21,0.0,28.0,15.0,0.0,16.0,29.0,17.0,32.0,40.0,31.0,34.84087102177554
2021-04-22,16.0,14.0,30.0,33.0,16.0,30.0,0.0,50.0,67.0,32.0,48.24120603015075
2021-04-23,33.0,44.0,31.0,34.0,16.0,47.0,17.0,17.0,28.0,51.0,53.266331658291456
2021-04-24,18.0,16.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,15.2428810720268
2021-04-25,51.0,60.0,63.0,0.0,50.0,47.0,36.0,18.0,14.0,17.0,59.631490787269676
2021-04-26,28.0,63.0,13.0,0.0,14.0,26.0,30.0,15.0,12.0,29.0,38.52596314907873
2021-04-27,29.0,13.0,27.0,15.0,15.0,27.0,16.0,0.0,25.0,44.0,35.34338358458961
2021-04-28,15.0,39.0,0.0,15.0,29.0,0.0,16.0,0.0,12.0,15.0,23.618090452261306
2021-04-29,30.0,40.0,14.0,76.0,58.0,41.0,47.0,30.0,0.0,15.0,58.79396984924623
2021-04-30,29.0,26.0,0.0,30.0,0.0,27.0,47.0,45.0,37.0,29.0,45.22613065326633
2021-05-01,32.0,28.0,0.0,32.0,0.0,30.0,34.0,81.0,27.0,16.0,46.90117252931323
2021-05-02,0.0,0.0,0.0,17.0,16.0,0.0,17.0,50.0,0.0,16.0,19.430485762144052
2021-05-03,15.0,27.0,0.0,0.0,15.0,14.0,32.0,32.0,0.0,15.0,25.125628140703515
2021-05-04,43.0,39.0,40.0,44.0,43.0,26.0,15.0,29.0,12.0,43.0,55.9463986599665
2021-05-05,15.0,26.0,43.0,47.0,45.0,14.0,32.0,64.0,38.0,31.0,59.46398659966499
2021-05-06,15.0,80.0,42.0,15.0,59.0,41.0,16.0,15.0,12.0,0.0,49.413735343383586
2021-05-07,66.0,44.0,30.0,50.0,66.0,61.0,35.0,50.0,97.0,98.0,100.0
2021-05-08,18.0,62.0,32.0,18.0,52.0,0.0,55.0,55.0,58.0,53.0,67.5041876046901
2021-05-09,51.0,59.0,16.0,34.0,16.0,0.0,18.0,0.0,28.0,16.0,39.86599664991625
2021-05-10,59.0,26.0,27.0,89.0,44.0,27.0,62.0,15.0,38.0,45.0,72.36180904522612
2021-05-11,59.0,39.0,14.0,60.0,14.0,40.0,31.0,30.0,24.0,14.0,54.438860971524285
2021-05-12,30.0,52.0,28.0,30.0,44.0,27.0,0.0,15.0,49.0,29.0,50.92127303182579
2021-05-13,33.0,0.0,0.0,17.0,16.0,0.0,0.0,17.0,0.0,0.0,13.90284757118928
2021-05-14,51.0,45.0,31.0,52.0,33.0,16.0,35.0,35.0,42.0,50.0,65.32663316582914
2021-05-15,0.0,0.0,32.0,35.0,0.0,0.0,18.0,18.0,28.0,17.0,24.790619765494135
2021-05-16,47.0,54.0,57.0,80.0,46.0,43.0,33.0,0.0,13.0,16.0,65.15912897822446
2021-05-17,30.0,13.0,41.0,15.0,29.0,54.0,31.0,30.0,24.0,44.0,52.09380234505863
2021-05-18,61.0,27.0,100.0,63.0,91.0,100.0,49.0,16.0,26.0,31.0,94.47236180904522
2021-05-19,16.0,14.0,29.0,16.0,32.0,29.0,17.0,16.0,66.0,31.0,44.55611390284757
2021-05-20,16.0,15.0,15.0,50.0,0.0,15.0,17.0,34.0,41.0,49.0,42.211055276381906
2021-05-21,16.0,15.0,15.0,0.0,0.0,0.0,0.0,17.0,41.0,81.0,30.98827470686767
2021-05-22,36.0,15.0,33.0,72.0,36.0,17.0,95.0,56.0,15.0,36.0,68.84422110552764
2021-05-23,17.0,31.0,16.0,0.0,18.0,16.0,0.0,18.0,59.0,18.0,32.32830820770519
2021-05-24,31.0,13.0,14.0,46.0,15.0,14.0,16.0,31.0,13.0,0.0,32.32830820770519
2021-05-25,32.0,14.0,45.0,49.0,64.0,15.0,17.0,49.0,26.0,32.0,57.4539363484087
2021-05-26,31.0,40.0,42.0,78.0,30.0,42.0,64.0,31.0,38.0,60.0,76.38190954773869
2021-05-27,16.0,0.0,0.0,50.0,16.0,0.0,35.0,51.0,0.0,16.0,30.820770519262975
2021-05-28,53.0,31.0,33.0,36.0,17.0,16.0,37.0,18.0,0.0,35.0,46.23115577889447
2021-05-29,19.0,17.0,18.0,20.0,19.0,36.0,20.0,0.0,0.0,0.0,24.958123953098827
2021-05-30,37.0,33.0,0.0,19.0,0.0,69.0,60.0,20.0,16.0,19.0,45.7286432160804
2021-05-31,65.0,57.0,45.0,81.0,32.0,15.0,34.0,16.0,13.0,0.0,59.96649916247905
