date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,52.0,50.0,0.0,62.0,0.0,0.0,80.0,0.0,0.0,0.0,31.32220795892169
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,25.67394094993581
2021-04-25,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.836970474967906
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,55.0,0.0,53.0,0.0,0.0,95.0,0.0,26.059050064184852
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,48.0,77.0,0.0,0.0,0.0,77.0,0.0,100.0,49.0,45.057766367137354
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,49.0,47.0,81.0,58.0,89.0,0.0,0.0,0.0,0.0,0.0,41.59178433889602
2021-05-11,0.0,41.0,0.0,0.0,76.0,50.0,66.0,44.0,0.0,43.0,41.0783055198973
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,0.0,0.0,85.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,21.566110397946083
2021-05-16,52.0,100.0,0.0,56.0,90.0,0.0,80.0,52.0,99.0,100.0,80.74454428754814
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,51.0,47.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,48.0,29.653401797175864
2021-05-19,51.0,47.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,30.16688061617458
2021-05-20,0.0,52.0,83.0,0.0,95.0,62.0,83.0,0.0,0.0,0.0,48.13863928112965
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,87.0,83.0,69.0,100.0,76.0,100.0,0.0,89.0,91.0,84.0,100.0
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,53.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,25.1604621309371
2021-05-29,0.0,0.0,0.0,0.0,100.0,68.0,0.0,0.0,0.0,60.0,29.268292682926827
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,100.0,0.0,78.0,56.0,86.0,55.0,80.0,100.0,0.0,49.0,77.53530166880616
