date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,53.0,47.0,48.0,46.0,74.0,72.0,61.0,71.0,39.0,53.0,26.0,53.0,41.0,42.0,39.0,40.0,36.0,30.0,43.0,34.0,49.45226917057903
2020-10-06,29.0,46.0,30.0,35.0,35.0,23.0,31.0,48.0,30.0,41.0,26.0,54.0,36.0,29.0,47.0,49.0,40.0,37.0,51.0,49.0,39.95826812728221
2020-10-07,92.0,68.0,58.0,69.0,73.0,71.0,34.0,79.0,53.0,86.0,56.0,82.0,51.0,44.0,50.0,80.0,66.0,65.0,79.0,46.0,67.91862284820031
2020-10-08,58.0,67.0,52.0,47.0,55.0,55.0,29.0,59.0,55.0,75.0,50.0,57.0,39.0,48.0,54.0,59.0,46.0,68.0,58.0,54.0,56.598852373500264
2020-10-09,49.0,71.0,68.0,61.0,77.0,75.0,61.0,88.0,89.0,90.0,48.0,64.0,54.0,71.0,64.0,62.0,51.0,81.0,57.0,63.0,70.1095461658842
2020-10-10,43.0,59.0,56.0,64.0,63.0,67.0,50.0,34.0,52.0,33.0,46.0,43.0,47.0,48.0,69.0,38.0,65.0,33.0,54.0,33.0,52.00834637454357
2020-10-11,77.0,89.0,42.0,57.0,91.0,100.0,54.0,84.0,77.0,79.0,62.0,81.0,68.0,52.0,73.0,79.0,52.0,56.0,71.0,85.0,74.5435576421492
2020-10-12,57.0,71.0,81.0,73.0,69.0,78.0,73.0,84.0,56.0,79.0,50.0,86.0,71.0,52.0,91.0,65.0,55.0,61.0,83.0,71.0,73.3437663015128
2020-10-13,66.0,46.0,54.0,64.0,55.0,47.0,54.0,76.0,47.0,61.0,46.0,47.0,27.0,42.0,52.0,62.0,45.0,48.0,40.0,51.0,53.72978612415233
2020-10-14,70.0,38.0,51.0,37.0,58.0,61.0,43.0,39.0,42.0,68.0,48.0,70.0,54.0,50.0,59.0,43.0,57.0,51.0,25.0,51.0,52.947313510693796
2020-10-15,38.0,46.0,46.0,48.0,82.0,39.0,48.0,60.0,46.0,63.0,55.0,62.0,67.0,43.0,79.0,68.0,43.0,53.0,52.0,38.0,56.12936880542514
2020-10-16,83.0,66.0,76.0,57.0,83.0,49.0,68.0,87.0,72.0,55.0,50.0,69.0,68.0,65.0,91.0,64.0,93.0,97.0,78.0,56.0,74.4392279603547
2020-10-17,54.0,41.0,37.0,56.0,58.0,78.0,34.0,71.0,52.0,66.0,41.0,31.0,41.0,43.0,60.0,54.0,52.0,64.0,67.0,30.0,53.72978612415233
2020-10-18,61.0,62.0,70.0,46.0,75.0,78.0,37.0,70.0,54.0,62.0,58.0,66.0,44.0,65.0,56.0,74.0,31.0,48.0,82.0,45.0,61.763171622326546
2020-10-19,82.0,69.0,85.0,53.0,77.0,45.0,53.0,67.0,60.0,62.0,64.0,62.0,45.0,69.0,76.0,78.0,67.0,59.0,48.0,63.0,66.97965571205009
2020-10-20,93.0,73.0,82.0,77.0,100.0,84.0,43.0,82.0,61.0,53.0,50.0,73.0,65.0,43.0,45.0,72.0,60.0,80.0,100.0,58.0,72.71778821074597
2020-10-21,59.0,60.0,76.0,45.0,75.0,57.0,48.0,100.0,47.0,74.0,67.0,66.0,69.0,61.0,90.0,82.0,67.0,76.0,60.0,45.0,69.06624934793949
2020-10-22,68.0,59.0,68.0,56.0,74.0,72.0,47.0,55.0,54.0,51.0,47.0,57.0,61.0,41.0,86.0,44.0,61.0,72.0,70.0,70.0,63.27595200834639
2020-10-23,55.0,59.0,59.0,68.0,66.0,72.0,55.0,89.0,48.0,73.0,59.0,81.0,69.0,51.0,78.0,82.0,86.0,66.0,73.0,55.0,70.1095461658842
2020-10-24,82.0,58.0,82.0,89.0,77.0,58.0,47.0,65.0,63.0,71.0,51.0,61.0,55.0,72.0,56.0,77.0,45.0,79.0,57.0,52.0,67.65779864371413
2020-10-25,69.0,81.0,82.0,71.0,82.0,62.0,55.0,66.0,71.0,98.0,69.0,78.0,70.0,61.0,98.0,89.0,73.0,89.0,95.0,52.0,78.82107459572251
2020-10-26,49.0,53.0,44.0,48.0,53.0,50.0,53.0,35.0,30.0,53.0,42.0,46.0,45.0,48.0,79.0,53.0,47.0,53.0,53.0,39.0,50.75639019300991
2020-10-27,52.0,49.0,34.0,45.0,67.0,53.0,34.0,56.0,46.0,83.0,44.0,75.0,67.0,47.0,48.0,67.0,23.0,69.0,56.0,52.0,55.65988523735003
2020-10-28,75.0,60.0,67.0,57.0,82.0,54.0,69.0,98.0,66.0,94.0,64.0,66.0,54.0,66.0,56.0,75.0,61.0,85.0,85.0,99.0,74.75221700573816
