date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-02-26,34.0,50.0,68.0,0.0,31.0,55.0,83.0,51.0,21.0,25.0,49.88066825775657
2021-02-27,0.0,27.0,0.0,34.0,34.0,60.0,29.0,55.0,22.0,0.0,31.145584725536995
2021-02-28,0.0,0.0,34.0,32.0,0.0,0.0,0.0,52.0,0.0,0.0,14.081145584725537
2021-03-01,32.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,9.546539379474941
2021-03-02,33.0,73.0,32.0,91.0,0.0,53.0,26.0,24.0,39.0,24.0,47.13603818615752
2021-03-03,0.0,0.0,0.0,0.0,29.0,26.0,26.0,0.0,0.0,0.0,9.665871121718377
2021-03-04,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6992840095465396
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,37.0,0.0,36.0,0.0,34.0,0.0,29.0,27.0,0.0,26.0,22.553699284009543
2021-03-07,0.0,26.0,34.0,63.0,0.0,55.0,0.0,26.0,0.0,25.0,27.326968973747018
2021-03-08,0.0,24.0,32.0,30.0,31.0,0.0,27.0,25.0,0.0,24.0,23.031026252983295
2021-03-09,69.0,0.0,0.0,0.0,32.0,28.0,0.0,0.0,21.0,25.0,20.883054892601432
2021-03-10,34.0,0.0,0.0,31.0,62.0,0.0,0.0,50.0,20.0,49.0,29.355608591885442
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,34.0,0.0,33.0,31.0,61.0,27.0,0.0,25.0,20.0,50.0,33.53221957040573
2021-03-13,72.0,53.0,35.0,34.0,66.0,0.0,29.0,27.0,21.0,0.0,40.21479713603819
2021-03-14,33.0,25.0,33.0,0.0,30.0,27.0,53.0,25.0,20.0,49.0,35.20286396181385
2021-03-15,74.0,73.0,73.0,46.0,92.0,100.0,100.0,56.0,45.0,54.0,85.08353221957042
2021-03-16,29.0,0.0,56.0,26.0,27.0,0.0,0.0,43.0,18.0,0.0,23.74701670644391
2021-03-17,64.0,24.0,0.0,0.0,30.0,26.0,26.0,0.0,0.0,0.0,20.286396181384248
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,31.0,0.0,0.0,54.0,25.0,20.0,24.0,18.37708830548926
2021-03-20,0.0,52.0,0.0,32.0,65.0,28.0,57.0,0.0,64.0,26.0,38.66348448687351
2021-03-21,36.0,26.0,0.0,0.0,0.0,56.0,29.0,0.0,42.0,26.0,25.656324582338904
2021-03-22,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,7.995226730310263
2021-03-23,33.0,100.0,33.0,61.0,62.0,53.0,27.0,50.0,0.0,24.0,52.86396181384249
2021-03-24,33.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,25.0,10.143198090692124
2021-03-25,34.0,26.0,0.0,31.0,32.0,0.0,27.0,0.0,0.0,25.0,20.883054892601432
2021-03-26,0.0,0.0,0.0,31.0,31.0,27.0,27.0,0.0,20.0,49.0,22.0763723150358
2021-03-27,74.0,55.0,0.0,70.0,69.0,30.0,0.0,85.0,22.0,27.0,51.55131264916468
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,33.0,31.0,0.0,0.0,26.0,25.0,20.0,24.0,18.973747016706444
2021-03-30,34.0,0.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81384248210024
2021-03-31,33.0,0.0,0.0,30.0,30.0,53.0,0.0,0.0,39.0,0.0,22.0763723150358
2021-04-01,34.0,25.0,0.0,32.0,32.0,28.0,56.0,26.0,20.0,0.0,30.1909307875895
2021-04-02,72.0,0.0,35.0,100.0,98.0,29.0,0.0,54.0,0.0,0.0,46.300715990453455
2021-04-03,38.0,56.0,38.0,36.0,71.0,61.0,62.0,28.0,22.0,0.0,49.16467780429594
