date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-11-04,13.0,80.0,59.0,30.0,44.0,54.0,46.0,31.0,16.0,10.0,26.0,52.525252525252526,35.0,16.901408450704224,26.0,27.0,31.0,31.0,47.0,35.22727272727273,52.50126886467277
2020-11-05,55.0,73.0,30.0,15.0,31.0,19.0,32.0,33.0,32.0,11.0,55.0,18.181818181818183,37.0,54.929577464788736,27.0,28.0,0.0,32.0,48.0,55.68181818181818,50.73850078580798
2020-11-06,14.0,86.0,16.0,93.0,63.0,95.0,100.0,67.0,100.0,100.0,84.0,56.56565656565657,57.0,38.028169014084504,42.0,58.0,100.0,84.0,100.0,0.0,100.0
2020-11-07,41.0,41.0,15.0,15.0,0.0,0.0,0.0,0.0,16.0,21.0,18.0,18.181818181818183,18.0,54.929577464788736,14.0,14.0,0.0,0.0,16.0,18.181818181818183,23.662431652363978
2020-11-08,47.0,46.0,17.0,17.0,17.0,21.0,18.0,73.0,54.0,24.0,50.0,20.2020202020202,40.0,40.84507042253521,30.0,31.0,54.0,54.0,36.0,40.90909090909091,54.00114626118212
2020-11-09,14.0,43.0,16.0,32.0,32.0,79.0,34.0,34.0,17.0,46.0,67.0,38.38383838383838,78.0,57.74647887323944,14.0,44.0,34.0,68.0,51.0,19.318181818181817,60.46485168656263
2020-11-10,44.0,33.0,16.0,17.0,0.0,20.0,17.0,35.0,35.0,0.0,49.0,39.39393939393939,0.0,19.718309859154928,15.0,0.0,0.0,34.0,0.0,19.318181818181817,29.065619511286616
2020-11-11,29.0,22.0,0.0,16.0,0.0,40.0,17.0,34.0,17.0,0.0,29.0,77.77777777777777,39.0,77.46478873239437,29.0,0.0,34.0,0.0,34.0,19.318181818181817,38.014413083479376
2020-11-12,15.0,44.0,0.0,0.0,0.0,20.0,35.0,35.0,52.0,35.0,29.0,39.39393939393939,0.0,19.718309859154928,0.0,15.0,52.0,34.0,35.0,100.0,41.379639790629184
2020-11-13,59.0,55.0,65.0,32.0,16.0,60.0,85.0,17.0,52.0,0.0,39.0,77.77777777777777,19.0,39.436619718309856,29.0,15.0,52.0,34.0,52.0,0.0,58.97000875829308
2020-11-14,15.0,45.0,50.0,67.0,84.0,61.0,70.0,36.0,70.0,24.0,50.0,98.98989898989899,100.0,39.436619718309856,44.0,61.0,87.0,89.0,71.0,19.318181818181817,87.30423249531682
2020-11-15,45.0,23.0,100.0,49.0,100.0,41.0,69.0,89.0,52.0,23.0,30.0,59.5959595959596,79.0,39.436619718309856,74.0,31.0,35.0,52.0,53.0,60.22727272727273,81.5798529199548
2020-11-16,15.0,44.0,0.0,48.0,81.0,59.0,68.0,34.0,17.0,45.0,48.0,38.38383838383838,39.0,57.74647887323944,43.0,45.0,17.0,51.0,17.0,0.0,56.67359755638053
2020-11-17,29.0,67.0,16.0,16.0,81.0,60.0,17.0,70.0,34.0,11.0,58.0,78.78787878787878,59.0,19.718309859154928,100.0,30.0,51.0,69.0,17.0,19.318181818181817,66.69832215572777
2020-11-18,44.0,45.0,0.0,0.0,0.0,40.0,35.0,18.0,35.0,23.0,58.0,0.0,20.0,57.74647887323944,0.0,0.0,34.0,17.0,35.0,78.4090909090909,39.90529208797055
2020-11-19,44.0,44.0,0.0,16.0,0.0,0.0,17.0,17.0,0.0,0.0,19.0,19.19191919191919,0.0,39.436619718309856,0.0,0.0,0.0,0.0,0.0,19.318181818181817,17.35725416949089
2020-11-20,0.0,23.0,33.0,66.0,50.0,81.0,88.0,18.0,35.0,58.0,100.0,58.58585858585859,59.0,39.436619718309856,73.0,31.0,35.0,87.0,35.0,19.318181818181817,73.08992117326024
2020-11-21,61.0,23.0,17.0,17.0,17.0,0.0,0.0,0.0,18.0,12.0,20.0,20.2020202020202,0.0,60.563380281690144,15.0,16.0,0.0,0.0,0.0,40.90909090909091,24.94651534393458
2020-11-22,30.0,35.0,35.0,69.0,69.0,85.0,18.0,56.0,0.0,12.0,41.0,41.41414141414141,41.0,60.563380281690144,15.0,16.0,55.0,36.0,75.0,20.454545454545453,59.87261849419791
2020-11-23,45.0,56.0,33.0,49.0,0.0,40.0,52.0,35.0,53.0,47.0,39.0,79.79797979797979,59.0,100.0,29.0,30.0,35.0,35.0,52.0,100.0,71.57228124788809
2020-11-24,14.0,22.0,48.0,0.0,16.0,39.0,34.0,51.0,17.0,33.0,47.0,38.38383838383838,38.0,76.05633802816901,28.0,15.0,0.0,33.0,34.0,37.5,45.87344923400934
2020-11-25,99.0,43.0,0.0,16.0,0.0,38.0,33.0,17.0,33.0,22.0,28.0,19.19191919191919,38.0,18.309859154929576,14.0,14.0,33.0,17.0,33.0,94.31818181818181,45.05191650854688
2020-11-26,0.0,45.0,49.0,32.0,100.0,100.0,87.0,71.0,52.0,12.0,68.0,100.0,80.0,77.46478873239437,72.0,46.0,52.0,52.0,70.0,19.318181818181817,87.52869200205879
2020-11-27,15.0,87.0,32.0,32.0,48.0,20.0,67.0,34.0,17.0,22.0,19.0,38.38383838383838,58.0,38.028169014084504,43.0,74.0,69.0,34.0,34.0,0.0,57.728691770830594
2020-11-28,15.0,44.0,0.0,32.0,80.0,20.0,0.0,17.0,51.0,45.0,29.0,19.19191919191919,38.0,19.718309859154928,14.0,45.0,17.0,34.0,34.0,19.318181818181817,42.348627781583126
2020-11-29,45.0,46.0,34.0,0.0,0.0,20.0,0.0,0.0,36.0,12.0,40.0,20.2020202020202,20.0,60.563380281690144,15.0,15.0,35.0,53.0,18.0,20.454545454545453,36.21617775393558
