date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,79.0,81.0,60.0,69.0,65.0,67.0,78.0,78.72340425531915,76.0,65.0,77.69982748706154
2021-04-19,80.0,85.0,89.0,89.0,81.0,85.0,86.0,86.17021276595744,93.0,88.0,93.2075905692927
2021-04-20,79.0,84.0,83.0,78.0,85.0,100.0,90.0,85.1063829787234,87.0,82.0,92.22771707878091
2021-04-21,85.0,81.0,95.0,100.0,89.0,85.0,74.0,100.0,97.0,100.0,97.94594594594595
2021-04-22,100.0,84.0,84.0,83.0,76.0,96.0,75.0,90.42553191489361,93.0,83.0,93.45140885566417
2021-04-23,82.0,93.0,78.0,69.0,100.0,95.0,79.0,80.85106382978724,91.0,88.0,92.52443933294997
2021-04-24,62.0,57.0,55.0,71.0,59.0,76.0,76.0,77.65957446808511,79.0,70.0,73.80103507763083
2021-04-25,68.0,63.0,64.0,61.0,60.0,71.0,54.0,57.4468085106383,60.0,72.0,68.15641173087981
2021-04-26,72.0,86.0,80.0,65.0,70.0,68.0,72.0,67.02127659574468,86.0,79.0,80.54284071305348
2021-04-27,71.0,72.0,62.0,71.0,78.0,73.0,59.0,67.02127659574468,87.0,80.0,77.84013801035078
2021-04-28,66.0,75.0,62.0,70.0,57.0,63.0,66.0,68.08510638297872,66.0,60.0,70.60379528464634
2021-04-29,92.0,89.0,90.0,74.0,76.0,75.0,83.0,86.17021276595744,76.0,82.0,88.99137435307647
2021-04-30,92.0,100.0,100.0,95.0,91.0,81.0,93.0,100.0,84.0,89.0,100.0
2021-05-01,85.0,76.0,49.0,63.0,75.0,62.0,62.0,78.72340425531915,70.0,56.0,73.15928694652098
2021-05-02,79.0,76.0,66.0,66.0,69.0,91.0,60.0,74.46808510638297,84.0,90.0,81.67222541690627
2021-05-03,71.0,82.0,69.0,58.0,68.0,69.0,77.0,75.53191489361703,68.0,61.0,75.51696377228292
2021-05-04,72.0,56.0,67.0,66.0,62.0,67.0,67.0,61.702127659574465,72.0,87.0,73.26509488211614
2021-05-05,52.0,51.0,57.0,54.0,48.0,52.0,36.0,73.40425531914893,57.0,54.0,57.77343300747555
2021-05-06,76.0,82.0,81.0,76.0,71.0,76.0,83.0,76.59574468085107,91.0,58.0,83.30764807360553
2021-05-07,89.0,72.0,59.0,78.0,82.0,83.0,69.0,84.04255319148936,74.0,82.0,83.46405980448532
2021-05-08,69.0,61.0,48.0,58.0,50.0,62.0,54.0,57.4468085106383,56.0,53.0,61.4537090281771
2021-05-09,59.0,55.0,56.0,55.0,56.0,61.0,59.0,48.93617021276596,65.0,54.0,61.5066129959747
2021-05-10,82.0,89.0,74.0,79.0,71.0,76.0,63.0,74.46808510638297,95.0,85.0,85.23979298447384
2021-05-11,94.0,91.0,76.0,70.0,78.0,85.0,100.0,93.61702127659575,92.0,91.0,94.12075905692927
2021-05-12,72.0,68.0,66.0,66.0,69.0,70.0,62.0,80.85106382978724,75.0,74.0,75.98389879240943
2021-05-13,58.0,67.0,63.0,50.0,59.0,63.0,58.0,76.59574468085107,74.0,74.0,69.46981023576768
2021-05-14,90.0,88.0,90.0,55.0,62.0,63.0,75.0,76.59574468085107,81.0,60.0,80.06440483036229
2021-05-15,66.0,60.0,51.0,66.0,63.0,70.0,67.0,64.8936170212766,69.0,70.0,69.93444508338126
2021-05-16,67.0,76.0,78.0,60.0,72.0,66.0,59.0,74.46808510638297,53.0,73.0,73.34790109258194
2021-05-17,80.0,73.0,76.0,66.0,74.0,69.0,67.0,78.72340425531915,76.0,74.0,79.32144910868315
2021-05-18,73.0,64.0,60.0,60.0,66.0,73.0,59.0,59.57446808510638,65.0,60.0,69.14318573893041
2021-05-19,59.0,64.0,68.0,62.0,52.0,58.0,53.0,70.2127659574468,72.0,63.0,67.15813686026452
2021-05-20,76.0,66.0,56.0,55.0,70.0,71.0,65.0,68.08510638297872,68.0,60.0,70.82001150086256
2021-05-21,68.0,58.0,55.0,56.0,59.0,49.0,55.0,61.702127659574465,57.0,53.0,61.80563542265669
2021-05-22,54.0,57.0,51.0,50.0,44.0,38.0,55.0,50.0,58.0,56.0,55.45945945945946
2021-05-23,26.0,39.0,24.0,38.0,31.0,28.0,34.0,26.595744680851062,34.0,36.0,34.22656699252443
2021-05-24,44.0,50.0,46.0,35.0,47.0,45.0,32.0,50.0,48.0,50.0,48.32432432432432
2021-05-25,66.0,62.0,73.0,66.0,77.0,71.0,66.0,63.829787234042556,64.0,50.0,71.22484186313973
2021-05-26,70.0,62.0,54.0,47.0,51.0,52.0,47.0,54.255319148936174,59.0,58.0,59.91949396204716
2021-05-27,58.0,51.0,58.0,41.0,58.0,57.0,47.0,48.93617021276596,64.0,52.0,57.83093732029902
2021-05-28,45.0,46.0,46.0,48.0,45.0,53.0,37.0,43.61702127659574,32.0,47.0,47.850488786659
2021-05-29,59.0,56.0,49.0,38.0,53.0,59.0,47.0,40.42553191489362,61.0,40.0,54.31627372052904
2021-05-30,41.0,40.0,36.0,40.0,40.0,35.0,34.0,44.680851063829785,51.0,33.0,42.668200115008624
2021-05-31,93.0,100.0,78.0,82.0,85.0,96.0,97.0,95.74468085106383,100.0,93.0,99.4318573893042
