date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-15,0.0,0.0,31.0,0.0,0.0,16.0,25.0,33.0,18.0,32.0,28.86405959031657
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,28.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,11.1731843575419
2021-03-19,28.0,66.0,41.0,53.0,32.0,21.0,0.0,0.0,0.0,43.0,52.886405959031656
2021-03-20,0.0,37.0,46.0,29.0,35.0,0.0,37.0,48.0,0.0,0.0,43.20297951582867
2021-03-21,62.0,36.0,45.0,29.0,36.0,23.0,36.0,48.0,52.0,47.0,77.09497206703911
2021-03-22,28.0,33.0,80.0,25.0,31.0,21.0,32.0,0.0,24.0,0.0,51.02420856610801
2021-03-23,0.0,33.0,0.0,26.0,32.0,22.0,0.0,44.0,0.0,43.0,37.243947858473
2021-03-24,86.0,67.0,42.0,0.0,97.0,44.0,68.0,45.0,0.0,88.0,100.0
2021-03-25,58.0,0.0,0.0,27.0,100.0,22.0,0.0,90.0,25.0,88.0,76.35009310986965
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,33.0,0.0,95.0,60.0,36.0,100.0,37.0,0.0,56.0,100.0,96.27560521415269
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,28.0,0.0,0.0,51.0,32.0,21.0,33.0,44.0,24.0,0.0,43.38919925512104
2021-03-30,28.0,34.0,83.0,54.0,0.0,0.0,0.0,88.0,0.0,88.0,69.83240223463687
2021-03-31,27.0,32.0,40.0,0.0,0.0,21.0,64.0,43.0,70.0,0.0,55.307262569832396
2021-04-01,28.0,0.0,0.0,0.0,0.0,21.0,32.0,43.0,24.0,0.0,27.560521415270017
2021-04-02,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,25.0,0.0,9.869646182495345
2021-04-03,34.0,0.0,0.0,0.0,75.0,0.0,39.0,51.0,29.0,51.0,51.95530726256983
2021-04-04,0.0,40.0,100.0,0.0,39.0,53.0,81.0,54.0,0.0,52.0,78.02607076350093
2021-04-05,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,26.0,47.0,18.80819366852886
2021-04-06,0.0,27.0,0.0,0.0,27.0,18.0,0.0,0.0,0.0,36.0,20.111731843575416
2021-04-07,25.0,29.0,36.0,0.0,28.0,19.0,0.0,39.0,22.0,0.0,36.87150837988827
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,100.0,59.0,73.0,69.0,29.0,20.0,29.0,39.0,64.0,38.0,96.83426443202978
2021-04-10,28.0,33.0,41.0,0.0,63.0,0.0,0.0,43.0,24.0,43.0,51.21042830540037
2021-04-11,0.0,31.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,15.083798882681563
2021-04-12,0.0,31.0,0.0,24.0,0.0,20.0,0.0,0.0,22.0,40.0,25.512104283054004
2021-04-13,0.0,0.0,39.0,25.0,0.0,21.0,32.0,0.0,23.0,0.0,26.070763500931097
2021-04-14,0.0,33.0,82.0,26.0,32.0,21.0,0.0,44.0,24.0,44.0,56.98324022346368
2021-04-15,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.40782122905028
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,44.0,28.0,34.0,0.0,0.0,48.0,26.0,0.0,33.5195530726257
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,55.0,0.0,0.0,0.0,31.0,0.0,32.0,43.0,23.0,42.0,42.08566108007449
2021-04-20,0.0,0.0,0.0,25.0,0.0,21.0,0.0,42.0,0.0,0.0,16.38733705772812
2021-04-21,0.0,62.0,39.0,25.0,31.0,20.0,31.0,42.0,23.0,41.0,58.472998137802605
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,32.0,37.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,48.0,28.49162011173184
2021-04-25,0.0,0.0,42.0,0.0,0.0,22.0,34.0,45.0,0.0,0.0,26.629422718808193
2021-04-26,0.0,29.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,8.938547486033519
2021-04-27,0.0,0.0,0.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,9.683426443202979
2021-04-28,0.0,0.0,36.0,23.0,0.0,19.0,0.0,0.0,21.0,0.0,18.435754189944134
2021-04-29,25.0,29.0,0.0,23.0,28.0,19.0,29.0,0.0,21.0,0.0,32.402234636871505
2021-04-30,0.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,21.0,0.0,14.711359404096834
2021-05-01,0.0,0.0,0.0,0.0,0.0,19.0,29.0,40.0,0.0,0.0,16.38733705772812
2021-05-02,0.0,0.0,41.0,0.0,32.0,0.0,33.0,0.0,0.0,0.0,19.73929236499069
2021-05-03,27.0,32.0,40.0,51.0,0.0,0.0,64.0,84.0,23.0,0.0,59.77653631284916
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076350093109869
2021-05-06,0.0,0.0,0.0,25.0,30.0,0.0,31.0,0.0,0.0,0.0,16.014897579143387
2021-05-07,0.0,0.0,80.0,51.0,0.0,42.0,63.0,0.0,23.0,42.0,56.05214152700186
2021-05-08,0.0,37.0,0.0,0.0,72.0,49.0,37.0,100.0,27.0,0.0,59.96275605214153
2021-05-09,0.0,33.0,0.0,26.0,0.0,0.0,33.0,0.0,0.0,43.0,25.139664804469273
2021-05-10,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076350093109869
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,0.0,31.0,0.0,0.0,30.0,20.0,0.0,41.0,0.0,40.0,30.167597765363126
2021-05-13,0.0,0.0,44.0,28.0,0.0,0.0,0.0,94.0,52.0,0.0,40.595903165735564
2021-05-14,29.0,35.0,84.0,0.0,0.0,23.0,34.0,45.0,50.0,44.0,64.05959031657355
2021-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,40.0,16.38733705772812
2021-05-18,0.0,0.0,38.0,0.0,0.0,0.0,30.0,0.0,0.0,39.0,19.925512104283055
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,29.0,70.0,42.0,53.0,66.0,0.0,0.0,0.0,100.0,45.0,75.41899441340782
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,48.0,0.0,0.0,0.0,38.0,0.0,0.0,51.0,25.512104283054004
2021-05-24,28.0,0.0,41.0,0.0,0.0,22.0,33.0,0.0,0.0,0.0,23.091247672253257
2021-05-25,28.0,32.0,0.0,0.0,63.0,43.0,32.0,43.0,0.0,0.0,44.87895716945996
2021-05-26,29.0,0.0,40.0,0.0,64.0,43.0,33.0,0.0,0.0,0.0,38.91992551210428
2021-05-27,0.0,33.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,26.256983240223462
2021-05-28,0.0,35.0,44.0,0.0,68.0,23.0,35.0,0.0,26.0,0.0,43.01675977653631
2021-05-29,31.0,37.0,92.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,43.20297951582867
2021-05-30,32.0,0.0,0.0,58.0,0.0,24.0,0.0,0.0,27.0,0.0,26.256983240223462
2021-05-31,55.0,96.0,80.0,100.0,31.0,21.0,31.0,42.0,46.0,0.0,93.48230912476723
