date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.63917525773196,0.0,0.0,0.0,0.0,54.0,0.0,0.0,23.598983598983597
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,57.0,61.0,0.0,0.0,0.0,0.0,58.0,0.0,70.0,61.0,0.0,60.0,63.91752577319588,0.0,0.0,66.3157894736842,0.0,0.0,0.0,0.0,55.70759018127439
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,99.0,0.0,100.0,0.0,53.0,0.0,100.0,0.0,0.0,53.0,58.62068965517241,53.0,0.0,0.0,0.0,0.0,0.0,56.0,100.0,48.0,80.73481970033693
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,49.0,50.0,0.0,59.0,53.0,0.0,52.0,0.0,54.34782608695652,47.0,0.0,0.0,0.0,0.0,0.0,40.81974951540169
2020-10-15,53.0,0.0,53.0,62.0,55.0,0.0,52.0,0.0,0.0,0.0,62.06896551724138,0.0,58.76288659793814,0.0,100.0,0.0,62.06896551724138,59.0,0.0,100.0,80.3180634215117
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,49.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,52.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,46.0,27.896742896742897
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,100.0,0.0,0.0,0.0,54.0,100.0,50.0,0.0,61.0,54.0,58.62068965517241,0.0,56.70103092783505,55.43478260869565,48.0,60.0,58.62068965517241,0.0,0.0,47.0,90.0064538070535
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,49.0,52.0,0.0,58.0,52.0,49.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.066990066990066
2020-10-26,0.0,100.0,0.0,55.0,100.0,93.0,93.0,0.0,57.0,100.0,0.0,100.0,52.577319587628864,0.0,0.0,0.0,0.0,53.0,0.0,89.0,100.0
2020-10-27,0.0,48.0,46.0,0.0,0.0,45.0,45.0,51.0,54.0,48.0,0.0,96.0,100.0,50.0,0.0,53.68421052631579,0.0,0.0,89.0,86.0,90.93713146344726
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,41.0,44.0,42.0,49.0,0.0,41.0,0.0,0.0,0.0,44.0,0.0,0.0,46.391752577319586,45.65217391304348,40.0,48.421052631578945,48.275862068965516,46.0,41.0,0.0,64.61522475804807
2020-10-31,0.0,0.0,0.0,50.0,0.0,42.0,0.0,0.0,52.0,0.0,49.42528735632184,0.0,0.0,46.73913043478261,41.0,0.0,0.0,0.0,0.0,0.0,31.50028704751344
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,0.0,0.0,45.0,53.0,48.0,0.0,45.0,49.0,54.0,47.0,52.87356321839081,48.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,83.0,75.60953526470769
2020-11-03,44.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,19.94224994224994
