date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,58.0,68.0,52.0,60.0,48.0,57.0,64.94845360824742,51.06382978723404,41.0,48.0,57.87391561171661
2021-04-19,90.0,83.0,85.0,76.0,72.0,74.0,87.62886597938144,77.65957446808511,86.0,79.0,85.57210530582934
2021-04-20,90.0,92.0,74.0,76.0,70.0,80.0,68.04123711340206,75.53191489361703,74.0,76.0,81.90592895447017
2021-04-21,82.0,89.0,98.0,87.0,83.0,100.0,100.0,85.1063829787234,85.0,71.0,92.94536652034425
2021-04-22,67.0,83.0,69.0,75.0,76.0,93.0,53.608247422680414,70.2127659574468,76.0,86.0,79.08071670971404
2021-04-23,46.0,52.0,59.0,45.0,59.0,51.0,46.391752577319586,57.4468085106383,59.0,50.0,55.42660906426992
2021-04-24,57.0,51.0,51.0,64.0,52.0,67.0,56.70103092783505,72.34042553191489,36.0,51.0,58.93306616940201
2021-04-25,42.0,35.0,25.0,35.0,43.0,46.0,43.29896907216495,38.297872340425535,34.0,43.0,40.616106278738464
2021-04-26,45.0,62.0,39.0,52.0,35.0,40.0,42.2680412371134,38.297872340425535,42.0,33.0,45.25954667068185
2021-04-27,61.0,76.0,72.0,64.0,73.0,58.0,58.76288659793814,53.191489361702125,64.0,69.0,68.53410393912368
2021-04-28,61.0,75.0,61.0,64.0,50.0,70.0,69.0721649484536,59.57446808510638,66.0,53.0,66.38946478416474
2021-04-29,78.0,76.0,71.0,71.0,79.0,66.0,60.824742268041234,77.65957446808511,72.0,67.0,75.87695016157242
2021-04-30,68.0,89.0,60.0,76.0,88.0,70.0,76.28865979381443,79.7872340425532,69.0,61.0,77.84035024728107
2021-05-01,71.0,63.0,73.0,76.0,54.0,53.0,69.0721649484536,64.8936170212766,63.0,55.0,67.796059718088
2021-05-02,43.0,55.0,40.0,49.0,36.0,50.0,53.608247422680414,52.12765957446808,47.0,40.0,49.18495697193621
2021-05-03,83.0,62.0,73.0,80.0,68.0,70.0,75.25773195876289,84.04255319148936,70.0,90.0,79.76497295544308
2021-05-04,58.0,62.0,70.0,56.0,59.0,68.0,50.51546391752577,69.14893617021276,74.0,71.0,67.34180381982651
2021-05-05,43.0,55.0,47.0,56.0,61.0,47.0,62.88659793814433,41.48936170212766,52.0,53.0,54.74411332074729
2021-05-06,84.0,100.0,74.0,74.0,100.0,84.0,83.50515463917526,78.72340425531915,81.0,85.0,89.15641830459005
2021-05-07,79.0,84.0,87.0,89.0,77.0,77.0,64.94845360824742,79.7872340425532,69.0,86.0,83.71841230498384
2021-05-08,64.0,65.0,62.0,61.0,56.0,78.0,69.0721649484536,61.702127659574465,73.0,57.0,68.30387194662899
2021-05-09,58.0,65.0,50.0,50.0,46.0,59.0,54.63917525773196,60.638297872340424,60.0,41.0,57.47949362397063
2021-05-10,76.0,79.0,64.0,71.0,63.0,66.0,65.97938144329896,69.14893617021276,60.0,59.0,71.08704061895553
2021-05-11,91.0,95.0,100.0,100.0,90.0,89.0,96.90721649484536,100.0,100.0,85.0,100.0
2021-05-12,100.0,85.0,93.0,76.0,88.0,90.0,85.56701030927834,84.04255319148936,81.0,87.0,91.83682924286823
2021-05-13,70.0,73.0,62.0,73.0,77.0,81.0,68.04123711340206,82.97872340425532,66.0,77.0,77.09519452391157
2021-05-14,65.0,83.0,73.0,62.0,70.0,80.0,64.94845360824742,69.14893617021276,71.0,57.0,73.40712771748572
2021-05-15,54.0,74.0,50.0,61.0,48.0,41.0,61.855670103092784,65.95744680851064,60.0,73.0,62.18276792642955
2021-05-16,61.0,52.0,66.0,57.0,68.0,57.0,50.51546391752577,61.702127659574465,67.0,68.0,64.23201565920384
2021-05-17,81.0,86.0,77.0,87.0,82.0,72.0,87.62886597938144,87.23404255319149,75.0,100.0,88.16734036762065
2021-05-18,68.0,76.0,66.0,70.0,58.0,70.0,54.63917525773196,72.34042553191489,79.0,80.0,73.2890814116448
2021-05-19,64.0,46.0,63.0,61.0,69.0,73.0,65.97938144329896,70.2127659574468,61.0,55.0,66.3414679345371
2021-05-20,64.0,56.0,62.0,58.0,59.0,53.0,67.01030927835052,84.04255319148936,58.0,73.0,66.96040028260694
2021-05-21,70.0,69.0,52.0,55.0,57.0,51.0,68.04123711340206,65.95744680851064,54.0,57.0,63.25843477455149
2021-05-22,39.0,40.0,45.0,37.0,37.0,37.0,46.391752577319586,41.48936170212766,33.0,37.0,41.49098321731779
2021-05-23,42.0,46.0,40.0,30.0,38.0,37.0,36.08247422680412,50.0,52.0,44.0,43.83560152422429
2021-05-24,53.0,52.0,49.0,46.0,59.0,52.0,44.329896907216494,52.12765957446808,49.0,67.0,55.28076535516974
2021-05-25,68.0,69.0,63.0,70.0,69.0,64.0,72.16494845360825,75.53191489361703,68.0,54.0,71.04147604211308
2021-05-26,53.0,73.0,67.0,68.0,75.0,56.0,54.63917525773196,64.8936170212766,70.0,79.0,69.75686537949247
2021-05-27,62.0,93.0,61.0,59.0,67.0,70.0,79.38144329896907,77.65957446808511,75.0,88.0,77.30863225193713
2021-05-28,68.0,59.0,72.0,63.0,83.0,84.0,71.1340206185567,87.23404255319149,69.0,68.0,76.49831478242741
2021-05-29,63.0,50.0,46.0,58.0,61.0,61.0,73.19587628865979,58.51063829787234,72.0,56.0,63.22757965693373
2021-05-30,45.0,57.0,51.0,60.0,49.0,49.0,41.23711340206186,53.191489361702125,44.0,51.0,52.84874737951564
2021-05-31,74.0,67.0,64.0,73.0,64.0,79.0,68.04123711340206,70.2127659574468,71.0,55.0,72.36759749360081
