date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-03-31,42.0,42.0,44.0,32.0,35.0,34.0,46.0,34.0,42.0,36.0,35.0,37.0,37.0,36.0,31.0,43.0,37.0,44.0,37.0,44.0,38.86639676113361
2020-04-01,49.0,45.0,48.0,41.0,49.0,46.0,53.0,50.0,49.0,45.0,49.0,43.0,46.0,52.0,45.0,42.0,46.0,45.0,46.0,52.0,47.621457489878544
2020-04-02,48.0,41.0,40.0,42.0,43.0,37.0,42.0,44.0,40.0,44.0,33.0,35.0,42.0,40.0,40.0,36.0,34.0,50.0,35.0,42.0,40.89068825910931
2020-04-03,39.0,45.0,47.0,36.0,43.0,39.0,46.0,45.0,35.0,49.0,43.0,44.0,41.0,45.0,43.0,43.0,42.0,49.0,42.0,37.0,43.16801619433198
2020-04-04,62.0,50.0,53.0,51.0,52.0,46.0,52.0,58.0,49.0,57.0,52.0,56.0,54.0,51.0,61.0,51.0,46.0,61.0,49.0,58.0,54.09919028340081
2020-04-05,51.0,43.0,42.0,51.0,50.0,39.0,54.0,58.0,48.0,58.0,56.0,52.0,52.0,53.0,48.0,54.0,42.0,39.0,46.0,47.0,49.74696356275304
2020-04-06,26.0,32.0,41.0,36.0,36.0,26.0,30.0,31.0,35.0,36.0,36.0,36.0,43.0,31.0,39.0,37.0,31.0,32.0,32.0,37.0,34.564777327935225
2020-04-07,32.0,30.0,29.0,29.0,28.0,28.0,38.0,28.0,23.0,28.0,28.0,30.0,30.0,29.0,24.0,35.0,29.0,28.0,24.0,33.0,29.504048582995953
2020-04-08,25.0,29.0,26.0,25.0,25.0,20.0,27.0,22.0,26.0,27.0,21.0,24.0,26.0,24.0,29.0,25.0,24.0,32.0,17.0,32.0,25.607287449392715
2020-04-09,30.0,31.0,26.0,24.0,30.0,24.0,25.0,23.0,27.0,19.0,18.0,25.0,30.0,29.0,29.0,28.0,23.0,27.0,27.0,31.0,26.619433198380566
2020-04-10,35.0,37.0,32.0,36.0,31.0,37.0,37.0,35.0,28.0,46.0,35.0,31.0,32.0,44.0,36.0,27.0,36.0,35.0,35.0,37.0,35.526315789473685
2020-04-11,33.0,29.0,42.0,41.0,38.0,37.0,33.0,32.0,32.0,36.0,31.0,31.0,37.0,33.0,38.0,36.0,35.0,40.0,31.0,40.0,35.678137651821864
2020-04-12,33.0,42.0,38.0,42.0,42.0,37.0,38.0,34.0,44.0,36.0,41.0,39.0,37.0,28.0,32.0,31.0,32.0,39.0,31.0,37.0,37.09514170040486
2020-04-13,34.0,35.0,29.0,29.0,28.0,27.0,25.0,33.0,28.0,33.0,32.0,32.0,38.0,30.0,30.0,27.0,26.0,35.0,31.0,33.0,31.12348178137652
2020-04-14,15.0,19.0,17.0,17.0,21.0,20.0,19.0,17.0,16.0,17.0,16.0,15.0,18.0,20.0,18.0,18.0,15.0,16.0,18.0,19.0,17.763157894736842
2020-04-15,19.0,20.0,21.0,20.0,17.0,18.0,17.0,17.0,19.0,19.0,20.0,18.0,21.0,24.0,19.0,19.0,18.0,20.0,18.0,15.0,19.18016194331984
2020-04-16,19.0,23.0,26.0,18.0,25.0,18.0,20.0,27.0,16.0,20.0,22.0,17.0,27.0,22.0,18.0,22.0,19.0,18.0,18.0,20.0,21.002024291497975
