date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-02-26,0.0,48.0,0.0,0.0,0.0,0.0,49.0,43.0,50.0,0.0,31.719532554257096
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,51.0,0.0,0.0,38.0,0.0,0.0,54.0,0.0,0.0,0.0,23.873121869782974
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,55.0,0.0,18.196994991652755
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,50.0,51.0,98.0,36.0,0.0,0.0,51.0,44.0,53.0,48.0,71.95325542570951
2021-03-06,0.0,0.0,0.0,0.0,48.0,0.0,54.0,0.0,0.0,0.0,17.02838063439065
2021-03-07,53.0,0.0,0.0,0.0,49.0,93.0,0.0,0.0,0.0,0.0,32.5542570951586
2021-03-08,48.0,0.0,50.0,36.0,0.0,86.0,100.0,43.0,100.0,96.0,93.32220367278798
2021-03-09,48.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,47.0,23.37228714524207
2021-03-10,48.0,47.0,0.0,68.0,88.0,0.0,49.0,42.0,50.0,47.0,73.28881469115193
2021-03-11,49.0,0.0,48.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,33.2220367278798
2021-03-12,0.0,0.0,0.0,0.0,46.0,0.0,0.0,44.0,0.0,0.0,15.025041736227045
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,47.0,47.0,48.0,34.0,43.0,0.0,0.0,42.0,49.0,0.0,51.75292153589316
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,0.0,97.0,98.0,36.0,93.0,88.0,100.0,0.0,0.0,0.0,85.47579298831386
2021-03-25,49.0,100.0,0.0,0.0,90.0,0.0,0.0,43.0,51.0,97.0,71.78631051752922
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,100.0,49.0,0.0,36.0,47.0,0.0,51.0,90.0,53.0,100.0,87.81302170283807
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,50.0,50.0,0.0,0.0,46.0,89.0,0.0,0.0,0.0,0.0,39.23205342237062
2021-03-30,0.0,52.0,52.0,37.0,94.0,90.0,52.0,0.0,0.0,49.0,71.11853088480801
2021-03-31,50.0,50.0,51.0,36.0,45.0,0.0,0.0,0.0,0.0,0.0,38.73121869782972
