date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-15,29.0,16.0,18.0,28.0,21.0,15.0,17.0,0.0,0.0,17.0,23.572474377745245
2021-04-16,43.0,47.0,71.0,43.0,83.0,60.0,51.0,61.0,74.0,17.0,80.52708638360176
2021-04-17,30.0,33.0,18.0,0.0,21.0,32.0,35.0,16.0,57.0,17.0,37.92093704245974
2021-04-18,0.0,17.0,19.0,15.0,0.0,0.0,18.0,65.0,0.0,18.0,22.25475841874085
2021-04-19,43.0,31.0,18.0,28.0,21.0,0.0,34.0,30.0,54.0,65.0,47.43777452415813
2021-04-20,41.0,31.0,68.0,42.0,0.0,58.0,50.0,15.0,53.0,64.0,61.786237188872626
2021-04-21,27.0,62.0,100.0,0.0,98.0,56.0,48.0,44.0,87.0,16.0,78.7701317715959
2021-04-22,43.0,16.0,18.0,56.0,42.0,45.0,17.0,45.0,18.0,65.0,53.440702781844806
2021-04-23,30.0,0.0,36.0,45.0,64.0,31.0,35.0,64.0,19.0,17.0,49.92679355783309
2021-04-24,48.0,87.0,78.0,31.0,69.0,33.0,56.0,33.0,80.0,36.0,80.67349926793558
2021-04-25,30.0,0.0,18.0,29.0,21.0,31.0,35.0,31.0,19.0,0.0,31.332357247437777
2021-04-26,25.0,28.0,0.0,0.0,37.0,14.0,0.0,41.0,0.0,0.0,21.2298682284041
2021-04-27,26.0,43.0,64.0,51.0,74.0,14.0,30.0,97.0,65.0,73.0,78.62371888726209
2021-04-28,88.0,84.0,92.0,50.0,54.0,78.0,74.0,27.0,32.0,100.0,99.41434846266473
2021-04-29,13.0,29.0,16.0,13.0,57.0,27.0,31.0,41.0,17.0,15.0,37.92093704245974
2021-04-30,0.0,28.0,0.0,13.0,18.0,27.0,0.0,0.0,16.0,0.0,14.934114202049779
2021-05-01,64.0,71.0,64.0,51.0,92.0,27.0,60.0,27.0,65.0,44.0,82.72327964860908
2021-05-02,30.0,34.0,19.0,15.0,0.0,16.0,18.0,16.0,0.0,35.0,26.793557833089313
2021-05-03,0.0,15.0,17.0,0.0,40.0,0.0,0.0,30.0,54.0,0.0,22.840409956076137
2021-05-04,42.0,31.0,51.0,28.0,40.0,29.0,49.0,0.0,35.0,48.0,51.68374816983894
2021-05-05,55.0,15.0,51.0,28.0,81.0,29.0,16.0,30.0,17.0,16.0,49.48755490483162
2021-05-06,14.0,0.0,17.0,0.0,20.0,0.0,17.0,0.0,18.0,0.0,12.591508052708638
2021-05-07,28.0,0.0,18.0,0.0,21.0,15.0,17.0,15.0,36.0,0.0,21.96193265007321
2021-05-08,47.0,35.0,59.0,32.0,47.0,17.0,56.0,34.0,60.0,18.0,59.29721815519766
2021-05-09,29.0,0.0,36.0,42.0,84.0,15.0,34.0,46.0,19.0,66.0,54.319180087847734
2021-05-10,0.0,28.0,0.0,13.0,18.0,13.0,0.0,0.0,32.0,29.0,19.472913616398245
2021-05-11,0.0,29.0,32.0,39.0,93.0,27.0,30.0,55.0,33.0,44.0,55.92972181551978
2021-05-12,27.0,92.0,51.0,14.0,40.0,29.0,16.0,15.0,35.0,64.0,56.07613469985358
2021-05-13,58.0,66.0,18.0,0.0,85.0,46.0,52.0,32.0,37.0,34.0,62.664714494875554
2021-05-14,0.0,0.0,17.0,0.0,20.0,0.0,16.0,0.0,0.0,15.0,9.956076134699854
2021-05-15,28.0,0.0,35.0,14.0,41.0,15.0,34.0,15.0,36.0,33.0,36.749633967789165
2021-05-16,13.0,30.0,34.0,13.0,0.0,28.0,32.0,14.0,35.0,30.0,33.52855051244509
2021-05-17,26.0,29.0,81.0,13.0,57.0,28.0,31.0,28.0,0.0,30.0,47.2913616398243
2021-05-18,52.0,15.0,33.0,26.0,38.0,28.0,62.0,14.0,17.0,46.0,48.46266471449488
2021-05-19,13.0,15.0,0.0,39.0,0.0,70.0,47.0,0.0,34.0,61.0,40.849194729136165
2021-05-20,28.0,32.0,35.0,0.0,41.0,15.0,67.0,45.0,54.0,32.0,51.09809663250366
2021-05-21,26.0,59.0,32.0,26.0,0.0,0.0,47.0,14.0,67.0,45.0,46.266471449487554
2021-05-22,0.0,16.0,0.0,0.0,42.0,15.0,17.0,15.0,0.0,0.0,15.373352855051245
2021-05-23,69.0,16.0,52.0,27.0,61.0,29.0,33.0,44.0,18.0,32.0,55.78330893118595
2021-05-24,13.0,15.0,33.0,39.0,76.0,28.0,62.0,14.0,0.0,30.0,45.387994143484626
2021-05-25,26.0,15.0,16.0,13.0,38.0,28.0,0.0,14.0,17.0,0.0,24.450951683748173
2021-05-26,27.0,45.0,68.0,40.0,98.0,100.0,32.0,100.0,17.0,62.0,86.23718887262079
2021-05-27,0.0,17.0,38.0,30.0,23.0,33.0,0.0,0.0,59.0,0.0,29.282576866764277
2021-05-28,16.0,55.0,40.0,32.0,93.0,34.0,58.0,51.0,81.0,18.0,69.98535871156662
2021-05-29,52.0,58.0,64.0,68.0,25.0,36.0,0.0,18.0,0.0,20.0,49.92679355783309
2021-05-30,17.0,0.0,63.0,17.0,74.0,0.0,60.0,37.0,44.0,59.0,54.319180087847734
2021-05-31,44.0,49.0,36.0,29.0,64.0,0.0,34.0,31.0,37.0,17.0,49.92679355783309
