date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2021-02-26,30.0,23.0,46.0,0.0,19.0,63.0,54.0,31.0,47.0,68.0,30.0,23.0,30.0,60.0,47.0,30.985915492957748,30.0,0.0,0.0,92.0,55.472239088095506
2021-02-27,35.0,0.0,51.0,35.0,21.0,0.0,31.0,0.0,26.0,26.0,0.0,0.0,34.0,67.0,0.0,0.0,34.0,0.0,0.0,34.0,30.188518496009646
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,24.0,47.0,0.0,19.0,65.0,27.0,0.0,23.0,23.0,31.0,47.0,31.0,60.0,0.0,0.0,31.0,29.41176470588235,24.210526315789473,0.0,36.9021914735997
2021-03-02,31.0,0.0,23.0,31.0,19.0,32.0,27.0,32.0,0.0,0.0,31.0,0.0,30.0,60.0,0.0,32.394366197183096,30.0,0.0,47.36842105263158,31.0,34.997441246649615
2021-03-03,31.0,0.0,23.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,14.40467380012643
2021-03-04,0.0,24.0,24.0,32.0,0.0,33.0,28.0,32.0,24.0,0.0,32.0,0.0,31.0,0.0,24.0,32.394366197183096,0.0,29.41176470588235,24.210526315789473,0.0,28.35090025452554
2021-03-05,32.0,0.0,23.0,95.0,19.0,0.0,0.0,32.0,24.0,0.0,32.0,24.0,31.0,61.0,0.0,0.0,60.0,0.0,24.210526315789473,63.0,39.85884542005869
2021-03-06,34.0,0.0,50.0,68.0,20.0,35.0,29.0,34.0,26.0,25.0,0.0,25.0,33.0,65.0,0.0,33.80281690140845,66.0,0.0,25.263157894736842,68.0,48.812380617542765
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,0.0,33.0,0.0,33.0,0.0,25.0,0.0,0.0,31.764705882352942,0.0,0.0,13.926921790485189
2021-03-08,0.0,46.0,0.0,0.0,18.0,0.0,53.0,0.0,23.0,46.0,31.0,45.0,59.0,30.0,45.0,0.0,0.0,0.0,23.157894736842106,30.0,34.41474977891348
2021-03-09,93.0,23.0,24.0,31.0,38.0,0.0,55.0,32.0,24.0,0.0,63.0,0.0,92.0,30.0,70.0,32.394366197183096,0.0,29.41176470588235,24.210526315789473,63.0,55.47459453774233
2021-03-10,31.0,23.0,23.0,31.0,0.0,32.0,27.0,63.0,23.0,23.0,0.0,23.0,30.0,0.0,23.0,0.0,0.0,28.235294117647058,23.157894736842106,31.0,33.283469076838465
2021-03-11,62.0,0.0,23.0,0.0,19.0,32.0,0.0,63.0,24.0,23.0,31.0,0.0,0.0,30.0,47.0,30.985915492957748,30.0,58.8235294117647,24.210526315789473,31.0,40.53383042119014
2021-03-12,65.0,49.0,73.0,32.0,58.0,66.0,57.0,66.0,100.0,24.0,0.0,0.0,32.0,63.0,49.0,32.394366197183096,94.0,62.35294117647059,100.0,65.0,83.34385712597522
2021-03-13,0.0,26.0,0.0,34.0,40.0,35.0,30.0,0.0,51.0,25.0,34.0,77.0,100.0,33.0,50.0,0.0,65.0,31.764705882352942,25.263157894736842,0.0,50.34187263458979
2021-03-14,100.0,25.0,25.0,100.0,20.0,69.0,59.0,34.0,52.0,0.0,67.0,25.0,66.0,0.0,50.0,33.80281690140845,33.0,63.529411764705884,50.526315789473685,34.0,69.48405061563935
2021-03-15,0.0,20.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,24.705882352941178,0.0,0.0,7.40966324386979
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,67.0,74.0,24.0,33.0,20.0,34.0,0.0,34.0,0.0,74.0,66.0,25.0,33.0,64.0,0.0,100.0,95.0,62.35294117647059,0.0,66.0,66.76358980014794
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,32.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.428266585180358
2021-03-20,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,28.0,0.0,27.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65026413945518
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,33.0,49.0,0.0,33.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,49.0,32.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,23.752387649144644
2021-03-23,0.0,24.0,0.0,33.0,20.0,33.0,29.0,0.0,0.0,0.0,33.0,0.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,33.0,20.074598593793215
2021-03-24,33.0,25.0,24.0,33.0,0.0,0.0,57.0,34.0,25.0,0.0,33.0,25.0,0.0,32.0,0.0,0.0,0.0,30.58823529411765,0.0,0.0,26.9389034115631
2021-03-25,65.0,0.0,98.0,66.0,20.0,100.0,86.0,67.0,50.0,98.0,98.0,50.0,32.0,96.0,50.0,66.19718309859155,96.0,91.76470588235294,0.0,0.0,94.24042445403097
2021-03-26,66.0,25.0,25.0,100.0,39.0,68.0,29.0,100.0,0.0,74.0,100.0,100.0,0.0,65.0,25.0,33.80281690140845,64.0,62.35294117647059,50.526315789473685,66.0,83.7219619218344
2021-03-27,36.0,28.0,28.0,37.0,22.0,75.0,0.0,0.0,56.0,28.0,37.0,28.0,36.0,0.0,27.0,0.0,35.0,0.0,55.78947368421053,74.0,46.18609435410078
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,33.0,100.0,100.0,99.0,100.0,68.0,58.0,67.0,75.0,100.0,33.0,25.0,65.0,32.0,100.0,67.6056338028169,32.0,0.0,50.526315789473685,100.0,100.0
2021-03-30,67.0,0.0,25.0,68.0,0.0,0.0,30.0,34.0,26.0,25.0,0.0,25.0,67.0,32.0,25.0,33.80281690140845,33.0,94.11764705882354,25.263157894736842,67.0,51.88621901919678
2021-03-31,32.0,0.0,24.0,64.0,38.0,0.0,28.0,32.0,24.0,48.0,0.0,48.0,31.0,31.0,24.0,32.394366197183096,0.0,58.8235294117647,0.0,32.0,41.92816640339644
2021-04-01,0.0,0.0,0.0,33.0,0.0,34.0,0.0,33.0,25.0,25.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,33.0,18.925289513995896
2021-04-02,34.0,26.0,26.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,35.2112676056338,0.0,0.0,0.0,0.0,19.860924229661883
2021-04-03,37.0,28.0,55.0,37.0,22.0,0.0,65.0,0.0,57.0,55.0,75.0,28.0,73.0,36.0,28.0,0.0,0.0,34.11764705882353,56.8421052631579,74.0,58.305196846931615
2021-04-04,0.0,0.0,28.0,0.0,45.0,0.0,33.0,76.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,38.028169014084504,0.0,70.58823529411765,0.0,0.0,28.703335660829413
2021-04-05,35.0,77.0,52.0,0.0,41.0,35.0,31.0,35.0,26.0,26.0,69.0,0.0,0.0,100.0,77.0,35.2112676056338,100.0,0.0,26.31578947368421,70.0,64.01858887450634
2021-04-06,0.0,43.0,21.0,57.0,34.0,29.0,100.0,0.0,22.0,43.0,86.0,43.0,56.0,28.0,64.0,57.74647887323944,83.0,52.94117647058823,65.26315789473684,58.0,72.24946209715671
2021-04-07,60.0,45.0,22.0,30.0,0.0,0.0,0.0,0.0,69.0,0.0,30.0,0.0,29.0,29.0,45.0,30.985915492957748,0.0,0.0,23.157894736842106,30.0,33.953946983539346
2021-04-08,0.0,0.0,23.0,91.0,55.0,61.0,26.0,31.0,46.0,69.0,31.0,0.0,90.0,0.0,46.0,61.971830985915496,29.0,56.470588235294116,46.31578947368421,61.0,63.11685258737456
2021-04-09,30.0,0.0,0.0,30.0,18.0,60.0,26.0,0.0,23.0,22.0,0.0,22.0,29.0,29.0,0.0,0.0,29.0,28.235294117647058,45.26315789473684,30.0,32.29546653455657
2021-04-10,33.0,25.0,25.0,0.0,0.0,34.0,59.0,0.0,0.0,0.0,33.0,25.0,0.0,0.0,25.0,33.80281690140845,33.0,31.764705882352942,0.0,0.0,27.39704003840084
2021-04-11,0.0,48.0,48.0,32.0,19.0,100.0,0.0,65.0,0.0,0.0,32.0,24.0,0.0,31.0,25.0,32.394366197183096,93.0,30.58823529411765,49.473684210526315,33.0,50.757801608394566
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,23.0,0.0,0.0,31.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,10.726884744775
2021-04-14,96.0,48.0,72.0,64.0,19.0,0.0,0.0,33.0,73.0,0.0,32.0,24.0,95.0,62.0,24.0,64.78873239436619,62.0,61.1764705882353,49.473684210526315,0.0,67.38313987852761
2021-04-15,32.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,11.263228982013752
2021-04-16,0.0,25.0,0.0,0.0,0.0,34.0,29.0,34.0,25.0,25.0,0.0,0.0,32.0,32.0,25.0,33.80281690140845,32.0,0.0,0.0,34.0,27.64493023208261
