date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,29.0,24.0,27.0,33.0,25.0,27.0,28.0,28.0,35.0,32.0,29.417773237997956
2021-04-19,60.0,45.0,48.0,57.0,46.0,58.0,43.0,41.0,72.0,66.0,54.749744637385085
2021-04-20,51.0,53.0,43.0,55.0,47.0,37.0,43.0,42.0,44.0,55.0,48.00817160367722
2021-04-21,51.0,42.0,38.0,43.0,35.0,44.0,42.0,30.0,55.0,49.0,43.82022471910112
2021-04-22,45.0,58.0,49.0,45.0,52.0,47.0,56.0,54.0,53.0,55.0,52.50255362614913
2021-04-23,40.0,47.0,32.0,32.0,34.0,33.0,41.0,25.0,31.0,34.0,35.648621041879466
2021-04-24,55.0,44.0,40.0,37.0,47.0,36.0,41.0,34.0,28.0,41.0,41.16445352400408
2021-04-25,28.0,32.0,30.0,22.0,34.0,32.0,26.0,25.0,29.0,29.0,29.315628192032683
2021-04-26,54.0,47.0,34.0,35.0,48.0,34.0,39.0,28.0,40.0,44.0,41.16445352400408
2021-04-27,27.0,28.0,31.0,37.0,32.0,29.0,24.0,34.0,41.0,41.0,33.0949948927477
2021-04-28,61.0,55.0,64.0,49.0,49.0,55.0,56.0,55.0,62.0,47.0,56.486210418794684
2021-04-29,53.0,48.0,52.0,41.0,47.0,38.0,41.0,38.0,40.0,51.0,45.86312563840654
2021-04-30,60.0,58.0,75.0,53.0,60.0,63.0,49.0,65.0,75.0,65.0,63.63636363636363
2021-05-01,48.0,43.0,63.0,35.0,55.0,51.0,44.0,49.0,52.0,53.0,50.35750766087845
2021-05-02,41.0,30.0,32.0,40.0,39.0,37.0,45.0,27.0,46.0,51.0,39.63227783452502
2021-05-03,74.0,73.0,73.0,49.0,52.0,70.0,68.0,67.0,86.0,91.0,71.80796731358528
2021-05-04,56.0,39.0,47.0,51.0,38.0,46.0,32.0,40.0,45.0,57.0,46.067415730337075
2021-05-05,52.0,36.0,39.0,45.0,37.0,45.0,45.0,37.0,53.0,36.0,43.411644535240036
2021-05-06,76.0,56.0,58.0,62.0,49.0,59.0,61.0,49.0,70.0,79.0,63.22778345250255
2021-05-07,53.0,60.0,80.0,64.0,56.0,67.0,72.0,55.0,72.0,68.0,66.08784473953013
2021-05-08,39.0,35.0,38.0,36.0,37.0,33.0,40.0,36.0,33.0,47.0,38.20224719101123
2021-05-09,46.0,42.0,54.0,45.0,51.0,45.0,54.0,42.0,39.0,83.0,51.17466802860061
2021-05-10,60.0,71.0,71.0,56.0,75.0,68.0,68.0,53.0,66.0,85.0,68.74361593462717
2021-05-11,100.0,100.0,96.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0
2021-05-12,91.0,69.0,100.0,94.0,70.0,93.0,80.0,62.0,73.0,88.0,83.75893769152195
2021-05-13,61.0,61.0,75.0,71.0,75.0,68.0,49.0,62.0,74.0,76.0,68.6414708886619
2021-05-14,89.0,72.0,89.0,87.0,62.0,66.0,66.0,69.0,58.0,78.0,75.1787538304392
2021-05-15,56.0,62.0,75.0,60.0,51.0,58.0,56.0,58.0,63.0,86.0,63.84065372829417
2021-05-16,53.0,59.0,62.0,57.0,60.0,47.0,55.0,39.0,66.0,64.0,57.40551583248212
2021-05-17,90.0,73.0,65.0,77.0,80.0,86.0,100.0,70.0,97.0,97.0,85.29111338100101
2021-05-18,76.0,57.0,70.0,69.0,68.0,68.0,71.0,58.0,78.0,78.0,70.78651685393258
2021-05-19,60.0,47.0,68.0,47.0,55.0,60.0,59.0,50.0,51.0,66.0,57.50766087844739
2021-05-20,62.0,74.0,69.0,65.0,58.0,65.0,59.0,66.0,68.0,73.0,67.31358529111338
2021-05-21,42.0,40.0,51.0,48.0,43.0,51.0,41.0,41.0,45.0,61.0,47.293156281920325
2021-05-22,48.0,56.0,56.0,38.0,43.0,46.0,39.0,37.0,46.0,50.0,46.88457609805924
2021-05-23,41.0,27.0,38.0,26.0,38.0,33.0,37.0,35.0,32.0,41.0,35.54647599591419
2021-05-24,39.0,29.0,40.0,34.0,41.0,38.0,37.0,25.0,31.0,33.0,35.44433094994893
2021-05-25,51.0,53.0,57.0,54.0,46.0,49.0,52.0,38.0,44.0,63.0,51.787538304392235
2021-05-26,30.0,42.0,58.0,43.0,51.0,49.0,34.0,34.0,44.0,61.0,45.556690500510726
2021-05-27,41.0,60.0,44.0,47.0,48.0,45.0,57.0,42.0,57.0,43.0,49.43820224719101
2021-05-28,59.0,63.0,55.0,48.0,61.0,52.0,59.0,61.0,45.0,61.0,57.60980592441266
2021-05-29,28.0,40.0,40.0,37.0,50.0,48.0,41.0,38.0,42.0,49.0,42.18590398365679
2021-05-30,31.0,29.0,36.0,35.0,42.0,19.0,33.0,23.0,21.0,25.0,30.03064351378958
2021-05-31,54.0,33.0,40.0,41.0,42.0,34.0,28.0,35.0,44.0,40.0,39.93871297242084
