date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,40.0,40.0,42.0,42.0,38.0,39.0,42.0,43.0,44.0,45.0,42.131979695431475
2021-04-19,63.0,53.0,55.0,53.0,50.0,60.0,53.0,56.0,50.0,52.0,55.32994923857868
2021-04-20,53.0,55.0,58.0,53.0,54.0,52.0,62.0,52.0,56.0,60.0,56.34517766497462
2021-04-21,50.0,56.0,51.0,53.0,49.0,56.0,50.0,47.0,51.0,51.0,52.18274111675127
2021-04-22,53.0,52.0,49.0,54.0,51.0,51.0,49.0,51.0,53.0,54.0,52.48730964467005
2021-04-23,48.0,54.0,50.0,49.0,48.0,50.0,44.0,43.0,48.0,47.0,48.83248730964467
2021-04-24,46.0,47.0,42.0,44.0,44.0,44.0,43.0,44.0,44.0,52.0,45.68527918781726
2021-04-25,37.0,37.0,38.0,43.0,37.0,35.0,38.0,35.0,37.0,38.0,38.07106598984772
2021-04-26,51.0,52.0,44.0,48.0,46.0,50.0,44.0,44.0,47.0,52.0,48.52791878172589
2021-04-27,51.0,56.0,53.0,53.0,54.0,53.0,53.0,53.0,55.0,57.0,54.619289340101524
2021-04-28,56.0,62.0,55.0,57.0,55.0,57.0,60.0,53.0,56.0,62.0,58.17258883248731
2021-04-29,66.0,62.0,67.0,62.0,60.0,61.0,61.0,58.0,65.0,70.0,64.16243654822335
2021-04-30,86.0,89.0,86.0,76.0,78.0,84.0,83.0,80.0,81.0,87.0,84.26395939086295
2021-05-01,70.0,70.0,75.0,67.0,65.0,63.0,62.0,59.0,63.0,71.0,67.51269035532995
2021-05-02,54.0,58.0,52.0,54.0,52.0,57.0,49.0,52.0,56.0,53.0,54.51776649746193
2021-05-03,76.0,75.0,79.0,71.0,69.0,69.0,75.0,70.0,77.0,77.0,74.9238578680203
2021-05-04,66.0,70.0,64.0,63.0,64.0,62.0,67.0,63.0,66.0,69.0,66.39593908629442
2021-05-05,65.0,66.0,60.0,63.0,59.0,64.0,58.0,58.0,66.0,64.0,63.24873096446701
2021-05-06,78.0,90.0,84.0,79.0,77.0,77.0,85.0,78.0,86.0,90.0,83.65482233502539
2021-05-07,83.0,82.0,83.0,90.0,77.0,77.0,85.0,76.0,77.0,93.0,83.55329949238579
2021-05-08,60.0,69.0,64.0,73.0,66.0,65.0,62.0,60.0,72.0,69.0,67.00507614213198
2021-05-09,55.0,56.0,56.0,56.0,52.0,55.0,55.0,54.0,51.0,56.0,55.431472081218274
2021-05-10,76.0,80.0,76.0,77.0,75.0,79.0,80.0,78.0,77.0,79.0,78.88324873096447
2021-05-11,98.0,100.0,100.0,96.0,100.0,95.0,100.0,100.0,96.0,100.0,100.0
2021-05-12,100.0,99.0,90.0,100.0,93.0,100.0,99.0,84.0,100.0,98.0,97.76649746192894
2021-05-13,77.0,76.0,84.0,78.0,77.0,83.0,77.0,76.0,85.0,85.0,81.01522842639594
2021-05-14,82.0,81.0,78.0,82.0,72.0,84.0,78.0,76.0,78.0,85.0,80.81218274111674
2021-05-15,71.0,74.0,72.0,65.0,70.0,68.0,71.0,70.0,67.0,72.0,71.06598984771574
2021-05-16,72.0,66.0,73.0,65.0,68.0,63.0,64.0,65.0,68.0,70.0,68.4263959390863
2021-05-17,90.0,95.0,88.0,94.0,89.0,98.0,87.0,85.0,91.0,95.0,92.58883248730965
2021-05-18,85.0,82.0,80.0,85.0,76.0,84.0,77.0,86.0,84.0,91.0,84.26395939086295
2021-05-19,74.0,71.0,70.0,72.0,74.0,71.0,71.0,67.0,75.0,78.0,73.4010152284264
2021-05-20,76.0,77.0,72.0,79.0,75.0,71.0,76.0,72.0,77.0,81.0,76.75126903553299
2021-05-21,73.0,73.0,65.0,70.0,71.0,67.0,72.0,68.0,73.0,68.0,71.06598984771574
2021-05-22,60.0,61.0,58.0,56.0,55.0,55.0,62.0,61.0,58.0,61.0,59.59390862944162
2021-05-23,53.0,51.0,54.0,47.0,50.0,56.0,54.0,50.0,52.0,46.0,52.08121827411168
2021-05-24,63.0,63.0,57.0,61.0,58.0,54.0,54.0,59.0,63.0,67.0,60.81218274111675
2021-05-25,74.0,75.0,72.0,72.0,71.0,74.0,71.0,75.0,76.0,72.0,74.31472081218274
2021-05-26,68.0,66.0,58.0,62.0,62.0,67.0,66.0,61.0,61.0,68.0,64.8730964467005
2021-05-27,79.0,74.0,71.0,76.0,76.0,80.0,71.0,72.0,77.0,80.0,76.75126903553299
2021-05-28,74.0,78.0,76.0,73.0,74.0,73.0,82.0,71.0,70.0,80.0,76.24365482233502
2021-05-29,46.0,59.0,50.0,53.0,48.0,55.0,55.0,47.0,54.0,59.0,53.401015228426395
2021-05-30,51.0,45.0,44.0,49.0,47.0,46.0,46.0,47.0,49.0,56.0,48.73096446700507
2021-05-31,72.0,73.0,66.0,68.0,64.0,65.0,71.0,71.0,71.0,72.0,70.35532994923858
