date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,47.0,32.0,63.0,25.0,11.0,38.0,44.0,12.987012987012987,46.0,29.0,43.247038316278754
2020-02-02,12.0,11.0,21.0,25.0,12.0,26.0,0.0,40.25974025974026,12.0,10.0,21.035217405339093
2020-02-03,83.0,100.0,55.0,87.0,100.0,90.0,61.0,58.44155844155844,100.0,25.0,94.38167791084282
2020-02-04,33.0,29.0,29.0,0.0,32.0,12.0,40.0,24.675324675324674,31.0,35.0,33.01752800284063
2020-02-05,22.0,20.0,10.0,34.0,22.0,12.0,0.0,24.675324675324674,0.0,36.0,22.45392039768875
2020-02-06,23.0,62.0,31.0,36.0,34.0,51.0,17.0,38.96103896103896,22.0,56.0,46.10219826333967
2020-02-07,35.0,42.0,10.0,37.0,22.0,88.0,26.0,40.25974025974026,34.0,47.0,47.382097549953194
2020-02-08,12.0,42.0,42.0,50.0,23.0,51.0,35.0,12.987012987012987,34.0,0.0,37.53026243584363
2020-02-09,35.0,31.0,21.0,49.0,46.0,25.0,42.0,38.96103896103896,11.0,28.0,40.63397785596695
2020-02-10,54.0,47.0,38.0,78.0,63.0,46.0,31.0,48.05194805194805,30.0,25.0,57.174214790664635
2020-02-11,43.0,28.0,47.0,56.0,41.0,92.0,62.0,48.05194805194805,40.0,26.0,60.0326027308822
2020-02-12,22.0,39.0,38.0,23.0,73.0,47.0,24.0,61.03896103896104,21.0,43.0,48.59743697343361
2020-02-13,22.0,40.0,20.0,12.0,22.0,12.0,8.0,24.675324675324674,11.0,9.0,22.45392039768875
2020-02-14,11.0,31.0,30.0,12.0,0.0,24.0,0.0,12.987012987012987,11.0,0.0,16.40304722553988
2020-02-15,12.0,11.0,11.0,0.0,12.0,26.0,0.0,12.987012987012987,12.0,10.0,13.296103812259917
2020-02-16,24.0,0.0,53.0,87.0,35.0,38.0,18.0,12.987012987012987,11.0,48.0,40.63720584912359
2020-02-17,21.0,28.0,28.0,22.0,30.0,34.0,23.0,11.688311688311689,20.0,17.0,29.166532166951804
2020-02-18,62.0,0.0,55.0,66.0,41.0,34.0,15.0,46.753246753246756,20.0,42.0,47.44342941992962
