date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2021-03-12,35.0,36.0,39.0,44.0,64.0,41.0,66.0,55.0,50.0,50.0,31.0,31.0,32.0,16.0,45.0,43.0,38.0,30.0,31.0,50.0,42.52019109235416
2021-03-13,54.0,45.0,48.0,51.0,65.0,63.0,71.0,67.0,76.0,55.0,57.0,36.0,86.0,44.0,49.0,30.0,69.0,70.0,50.0,68.75,59.37145183058763
2021-03-14,60.0,50.0,67.0,45.0,69.0,56.0,66.0,48.0,58.0,52.0,100.0,50.0,63.0,48.0,36.0,35.0,62.0,75.0,50.0,65.625,59.41643994087277
2021-03-15,44.0,36.0,57.0,33.0,53.0,38.0,42.0,25.0,50.0,38.0,50.0,32.0,35.0,40.0,36.0,40.0,34.0,68.0,44.0,43.75,43.1243171447546
2021-03-16,58.0,47.0,33.0,41.0,36.0,48.0,68.0,48.0,46.0,53.0,62.0,27.0,38.0,33.0,28.0,49.0,63.0,46.0,43.0,47.916666666666664,47.04042503052764
2021-03-17,75.0,50.0,93.0,43.0,88.0,60.0,81.0,58.0,49.0,49.0,75.0,33.0,71.0,46.0,73.0,46.0,41.0,80.0,48.0,48.958333333333336,62.10715739411726
2021-03-18,61.0,50.0,48.0,40.0,62.0,51.0,73.0,47.0,67.0,40.0,65.0,48.0,50.0,40.0,38.0,28.0,64.0,76.0,41.0,58.333333333333336,53.84862572034533
2021-03-19,39.0,43.0,49.0,51.0,91.0,31.0,74.0,40.0,50.0,48.0,77.0,37.0,41.0,50.0,59.0,41.0,50.0,44.0,46.0,59.375,52.46256346536987
2021-03-20,57.0,48.0,52.0,69.0,68.0,51.0,79.0,54.0,65.0,38.0,76.0,59.0,50.0,50.0,51.0,53.0,52.0,44.0,52.0,83.33333333333333,59.19578397137899
2021-03-21,55.0,42.0,86.0,58.0,69.0,52.0,99.0,86.0,73.0,32.0,82.0,62.0,70.0,41.0,80.0,57.0,81.0,70.0,59.0,93.75,69.2945435849097
2021-03-22,37.0,65.0,43.0,57.0,63.0,65.0,70.0,34.0,67.0,45.0,63.0,40.0,61.0,35.0,46.0,47.0,57.0,78.0,52.0,94.79166666666667,57.57406971014804
2021-03-23,72.0,69.0,58.0,44.0,70.0,51.0,69.0,68.0,56.0,63.0,70.0,62.0,50.0,59.0,48.0,49.0,63.0,89.0,55.0,59.375,62.95122003470511
2021-03-24,43.0,36.0,21.0,41.0,34.0,31.0,56.0,29.0,29.0,30.0,40.0,37.0,51.0,35.0,39.0,28.0,35.0,48.0,42.0,27.083333333333332,37.64005227189957
2021-03-25,55.0,27.0,53.0,75.0,69.0,52.0,61.0,45.0,54.0,48.0,68.0,46.0,52.0,54.0,33.0,54.0,57.0,83.0,64.0,46.875,56.395809678870584
2021-03-26,50.0,59.0,53.0,58.0,53.0,44.0,65.0,35.0,58.0,58.0,67.0,56.0,58.0,37.0,59.0,47.0,65.0,75.0,56.0,88.54166666666667,58.69234559437862
2021-03-27,61.0,47.0,35.0,91.0,51.0,62.0,68.0,70.0,51.0,38.0,60.0,44.0,73.0,43.0,63.0,46.0,81.0,44.0,55.0,87.5,60.18123781572013
2021-03-28,88.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,89.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,88.0,98.95833333333333,99.99999999999999
