date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,100.0,32.0,0.0,0.0,33.0,47.0,69.0,48.0,38.0,47.0,59.3974175035868
2021-04-19,0.0,30.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,15.781922525107603
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,32.0,34.0,95.0,32.0,90.0,0.0,0.0,0.0,94.0,54.08895265423243
2021-04-24,36.0,35.0,36.0,0.0,0.0,100.0,38.0,53.0,40.0,0.0,48.49354375896699
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,28.0,0.0,41.0,0.0,39.0,0.0,42.0,0.0,41.0,27.403156384505024
2021-04-27,29.0,58.0,61.0,41.0,29.0,40.0,32.0,86.0,100.0,42.0,74.31850789096126
2021-04-28,0.0,28.0,0.0,0.0,0.0,39.0,30.0,41.0,0.0,41.0,25.681492109038732
2021-04-29,0.0,54.0,0.0,40.0,28.0,39.0,0.0,41.0,32.0,39.0,39.16786226685796
2021-04-30,0.0,0.0,30.0,40.0,57.0,0.0,30.0,41.0,32.0,0.0,32.998565279770446
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,29.0,0.0,42.0,28.0,0.0,31.0,0.0,34.0,41.0,29.41176470588235
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,32.0,0.0,33.0,0.0,32.0,0.0,0.0,48.0,0.0,47.0,27.546628407460545
2021-05-09,0.0,0.0,0.0,0.0,0.0,48.0,37.0,0.0,0.0,0.0,12.195121951219512
2021-05-10,29.0,29.0,0.0,0.0,28.0,40.0,0.0,0.0,66.0,41.0,33.428981348637016
2021-05-11,29.0,28.0,58.0,41.0,0.0,79.0,0.0,0.0,31.0,0.0,38.1635581061693
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,0.0,31.0,33.0,44.0,31.0,43.0,0.0,0.0,0.0,0.0,26.111908177905306
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,65.0,0.0,100.0,46.0,32.0,45.0,69.0,96.0,36.0,0.0,70.15781922525107
2021-05-16,31.0,30.0,32.0,0.0,0.0,42.0,67.0,91.0,35.0,0.0,47.058823529411754
2021-05-17,0.0,29.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,43.0,22.23816355810617
2021-05-18,30.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,10.18651362984218
2021-05-19,57.0,0.0,32.0,43.0,29.0,41.0,0.0,0.0,0.0,0.0,28.98134863701578
2021-05-20,33.0,0.0,0.0,0.0,0.0,46.0,0.0,48.0,0.0,0.0,18.220946915351504
2021-05-21,32.0,0.0,0.0,0.0,32.0,45.0,0.0,47.0,0.0,0.0,22.38163558106169
2021-05-22,0.0,100.0,35.0,100.0,100.0,48.0,75.0,100.0,39.0,100.0,100.0
2021-05-23,34.0,33.0,35.0,49.0,33.0,45.0,0.0,0.0,0.0,48.0,39.74175035868006
2021-05-24,0.0,0.0,0.0,85.0,30.0,83.0,0.0,0.0,33.0,0.0,33.14203730272597
2021-05-25,30.0,30.0,94.0,43.0,0.0,0.0,100.0,90.0,35.0,44.0,66.85796269727403
2021-05-26,0.0,0.0,31.0,0.0,0.0,41.0,32.0,43.0,66.0,86.0,42.89813486370158
2021-05-27,0.0,62.0,33.0,0.0,31.0,0.0,68.0,47.0,0.0,0.0,34.576757532281206
2021-05-28,0.0,70.0,0.0,0.0,34.0,97.0,76.0,53.0,0.0,49.0,54.37589670014347
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
