date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-03-17,11.0,0.0,26.0,11.0,20.0,10.0,0.0,34.0,20.0,22.0,19.518377693282634
2020-03-18,46.0,17.0,14.0,36.0,41.0,43.0,35.0,46.0,32.0,24.0,42.33206590621039
2020-03-19,61.0,35.0,85.0,61.0,21.0,33.0,24.0,60.0,33.0,50.0,58.681875792141945
2020-03-20,36.0,26.0,28.0,35.0,31.0,54.0,47.0,47.0,32.0,49.0,48.79594423320659
2020-03-21,12.0,9.0,15.0,0.0,0.0,0.0,12.0,0.0,11.0,13.0,9.125475285171103
2020-03-22,25.0,27.0,15.0,38.0,22.0,11.0,0.0,13.0,46.0,26.0,28.26362484157161
2020-03-23,0.0,7.0,0.0,10.0,0.0,0.0,10.0,10.0,18.0,0.0,6.970849176172369
2020-03-24,22.0,16.0,53.0,22.0,20.0,20.0,22.0,22.0,10.0,11.0,27.629911280101393
2020-03-25,22.0,8.0,26.0,33.0,39.0,39.0,43.0,22.0,39.0,33.0,38.5297845373891
2020-03-26,23.0,16.0,27.0,11.0,0.0,20.0,11.0,33.0,20.0,23.0,23.320659062103925
2020-03-27,66.0,47.0,90.0,86.0,67.0,29.0,32.0,96.0,29.0,88.0,79.84790874524714
2020-03-28,100.0,55.0,30.0,51.0,56.0,46.0,50.0,63.0,34.0,52.0,68.06083650190114
2020-03-29,0.0,35.0,28.0,24.0,32.0,22.0,0.0,24.0,22.0,37.0,28.39036755386565
2020-03-30,64.0,77.0,76.0,54.0,19.0,49.0,85.0,74.0,48.0,76.0,78.8339670468948
2020-03-31,32.0,23.0,77.0,21.0,38.0,19.0,32.0,42.0,29.0,44.0,45.247148288973385
2020-04-01,22.0,16.0,39.0,11.0,19.0,0.0,33.0,22.0,20.0,33.0,27.24968314321926
2020-04-02,33.0,39.0,26.0,34.0,20.0,40.0,33.0,22.0,30.0,45.0,40.81115335868188
2020-04-03,11.0,8.0,0.0,0.0,0.0,20.0,22.0,22.0,10.0,11.0,13.18124207858048
2020-04-04,25.0,9.0,46.0,13.0,34.0,23.0,51.0,39.0,34.0,26.0,38.02281368821293
2020-04-05,78.0,47.0,62.0,92.0,23.0,58.0,77.0,26.0,46.0,80.0,74.65145754119138
2020-04-06,32.0,15.0,26.0,21.0,56.0,19.0,21.0,31.0,19.0,33.0,34.60076045627376
2020-04-07,89.0,49.0,94.0,100.0,39.0,30.0,78.0,100.0,50.0,69.0,88.46641318124207
2020-04-08,68.0,41.0,68.0,46.0,70.0,51.0,89.0,22.0,51.0,58.0,71.4828897338403
2020-04-09,45.0,40.0,53.0,34.0,40.0,21.0,34.0,67.0,51.0,35.0,53.2319391634981
2020-04-10,70.0,25.0,42.0,12.0,52.0,42.0,34.0,12.0,21.0,61.0,47.02154626108998
2020-04-11,63.0,36.0,75.0,50.0,45.0,46.0,38.0,51.0,34.0,26.0,58.80861850443599
2020-04-12,13.0,45.0,74.0,38.0,100.0,34.0,100.0,62.0,78.0,51.0,75.41191381495564
2020-04-13,47.0,34.0,84.0,35.0,63.0,21.0,35.0,35.0,52.0,60.0,59.062103929024076
2020-04-14,22.0,32.0,66.0,66.0,30.0,40.0,11.0,45.0,49.0,45.0,51.457541191381495
2020-04-15,80.0,33.0,41.0,46.0,30.0,31.0,46.0,58.0,31.0,47.0,56.14702154626109
2020-04-16,48.0,69.0,57.0,72.0,52.0,32.0,35.0,94.0,84.0,48.0,74.90494296577947
2020-04-17,81.0,17.0,55.0,59.0,31.0,74.0,34.0,81.0,31.0,60.0,66.28643852978453
2020-04-18,12.0,35.0,29.0,24.0,55.0,45.0,49.0,48.0,66.0,37.0,50.69708491761723
2020-04-19,37.0,18.0,15.0,12.0,33.0,22.0,37.0,36.0,33.0,37.0,35.48795944233206
2020-04-20,45.0,48.0,40.0,34.0,30.0,41.0,22.0,34.0,30.0,57.0,48.28897338403041
2020-04-21,22.0,8.0,80.0,23.0,30.0,40.0,23.0,23.0,30.0,70.0,44.23320659062104
2020-04-22,23.0,25.0,69.0,48.0,21.0,65.0,35.0,24.0,64.0,24.0,50.44359949302914
2020-04-23,68.0,50.0,27.0,46.0,31.0,62.0,56.0,46.0,62.0,81.0,67.0468948035488
2020-04-24,24.0,26.0,56.0,24.0,0.0,11.0,12.0,12.0,21.0,36.0,28.136882129277563
2020-04-25,25.0,55.0,45.0,38.0,67.0,34.0,38.0,25.0,45.0,76.0,56.7807351077313
2020-04-26,24.0,18.0,29.0,37.0,22.0,33.0,12.0,73.0,0.0,25.0,34.60076045627376
2020-04-27,0.0,0.0,64.0,22.0,49.0,20.0,22.0,33.0,49.0,45.0,38.5297845373891
2020-04-28,41.0,44.0,49.0,20.0,46.0,9.0,31.0,41.0,37.0,53.0,47.02154626108998
2020-04-29,0.0,15.0,12.0,10.0,9.0,19.0,0.0,10.0,0.0,21.0,12.167300380228136
2020-04-30,20.0,21.0,12.0,30.0,35.0,18.0,10.0,59.0,18.0,20.0,30.79847908745247
2020-05-01,32.0,23.0,51.0,44.0,10.0,59.0,32.0,55.0,20.0,22.0,44.106463878326984
2020-05-02,44.0,41.0,40.0,34.0,30.0,10.0,44.0,23.0,50.0,35.0,44.48669201520912
2020-05-03,35.0,8.0,41.0,60.0,21.0,11.0,35.0,24.0,0.0,12.0,31.30544993662864
2020-05-04,31.0,15.0,12.0,31.0,28.0,28.0,20.0,41.0,28.0,42.0,34.98098859315589
2020-05-05,19.0,21.0,34.0,19.0,26.0,25.0,19.0,9.0,0.0,10.0,23.06717363751584
2020-05-06,21.0,23.0,25.0,32.0,28.0,9.0,31.0,31.0,19.0,32.0,31.812420785804814
2020-05-07,11.0,16.0,26.0,22.0,19.0,39.0,11.0,55.0,29.0,11.0,30.291508238276297
2020-05-08,48.0,52.0,86.0,72.0,76.0,54.0,71.0,60.0,43.0,100.0,83.90367553865651
2020-05-09,23.0,16.0,0.0,35.0,51.0,21.0,45.0,23.0,31.0,23.0,33.967046894803545
2020-05-10,34.0,8.0,0.0,46.0,50.0,20.0,22.0,23.0,20.0,35.0,32.69961977186311
2020-05-11,21.0,0.0,25.0,31.0,9.0,28.0,20.0,0.0,18.0,11.0,20.659062103929024
2020-05-12,11.0,8.0,27.0,0.0,0.0,21.0,11.0,23.0,0.0,12.0,14.321926489226868
2020-05-13,11.0,0.0,27.0,11.0,20.0,10.0,11.0,0.0,0.0,23.0,14.321926489226868
2020-05-14,11.0,8.0,14.0,11.0,10.0,21.0,11.0,23.0,21.0,12.0,17.997465145754116
2020-05-15,60.0,18.0,14.0,24.0,32.0,22.0,24.0,12.0,11.0,12.0,29.024081115335868
2020-05-16,29.0,21.0,34.0,43.0,38.0,26.0,29.0,43.0,26.0,45.0,42.33206590621039
2020-05-17,41.0,10.0,50.0,56.0,12.0,37.0,83.0,55.0,37.0,57.0,55.51330798479087
2020-05-18,24.0,34.0,42.0,24.0,32.0,42.0,35.0,35.0,21.0,49.0,42.83903675538656
2020-05-19,36.0,17.0,14.0,24.0,21.0,43.0,24.0,12.0,11.0,0.0,25.6020278833967
2020-05-20,24.0,17.0,14.0,0.0,32.0,55.0,48.0,37.0,22.0,50.0,37.89607097591888
2020-05-21,39.0,29.0,48.0,27.0,60.0,37.0,40.0,13.0,24.0,14.0,41.95183776932826
2020-05-22,37.0,26.0,29.0,12.0,22.0,22.0,74.0,62.0,33.0,63.0,48.162230671736374
2020-05-23,72.0,26.0,100.0,36.0,43.0,32.0,84.0,36.0,43.0,61.0,67.55386565272497
2020-05-24,13.0,0.0,15.0,26.0,23.0,59.0,26.0,13.0,47.0,27.0,31.55893536121673
2020-05-25,46.0,8.0,27.0,0.0,0.0,10.0,11.0,23.0,0.0,47.0,21.79974651457541
2020-05-26,48.0,26.0,14.0,24.0,21.0,22.0,47.0,59.0,32.0,38.0,41.95183776932826
2020-05-27,12.0,9.0,29.0,37.0,0.0,0.0,24.0,12.0,0.0,38.0,20.40557667934094
2020-05-28,81.0,33.0,82.0,69.0,62.0,31.0,46.0,35.0,31.0,47.0,65.52598225602027
2020-05-29,24.0,9.0,57.0,49.0,21.0,22.0,24.0,36.0,32.0,13.0,36.375158428390364
2020-05-30,68.0,100.0,65.0,68.0,84.0,62.0,81.0,80.0,85.0,96.0,100.0
2020-05-31,69.0,20.0,80.0,56.0,48.0,100.0,69.0,97.0,73.0,100.0,90.24081115335868
2020-06-01,38.0,72.0,88.0,49.0,22.0,45.0,100.0,74.0,100.0,76.0,84.15716096324462
2020-06-02,56.0,41.0,41.0,57.0,70.0,31.0,45.0,57.0,41.0,57.0,62.86438529784537
2020-06-03,32.0,15.0,26.0,22.0,19.0,20.0,42.0,0.0,10.0,11.0,24.96831432192649
2020-06-04,63.0,53.0,25.0,32.0,37.0,19.0,31.0,0.0,57.0,44.0,45.754119138149555
2020-06-05,11.0,32.0,64.0,44.0,10.0,0.0,32.0,11.0,10.0,22.0,29.91128010139417
2020-06-06,13.0,18.0,15.0,13.0,44.0,11.0,0.0,25.0,11.0,13.0,20.659062103929024
2020-06-07,13.0,10.0,16.0,13.0,23.0,0.0,13.0,0.0,12.0,0.0,12.674271229404308
2020-06-08,32.0,15.0,26.0,0.0,9.0,48.0,32.0,21.0,29.0,0.0,26.869455006337134
2020-06-09,11.0,16.0,26.0,22.0,19.0,10.0,0.0,11.0,0.0,11.0,15.969581749049429
2020-06-10,11.0,17.0,28.0,12.0,20.0,10.0,0.0,11.0,31.0,24.0,20.785804816223063
2020-06-11,24.0,17.0,14.0,24.0,11.0,11.0,12.0,48.0,11.0,12.0,23.320659062103925
2020-06-12,12.0,18.0,29.0,36.0,43.0,43.0,49.0,48.0,11.0,62.0,44.48669201520912
2020-06-13,26.0,19.0,0.0,13.0,36.0,24.0,13.0,13.0,0.0,41.0,23.44740177439797
2020-06-14,26.0,19.0,30.0,38.0,22.0,11.0,25.0,26.0,23.0,27.0,31.30544993662864
2020-06-15,12.0,9.0,29.0,12.0,32.0,11.0,12.0,36.0,32.0,12.0,24.96831432192649
2020-06-16,12.0,9.0,42.0,12.0,10.0,21.0,11.0,0.0,11.0,12.0,17.74397972116603
2020-06-17,12.0,0.0,0.0,12.0,10.0,0.0,12.0,23.0,10.0,0.0,10.012674271229404
2020-06-18,13.0,0.0,45.0,25.0,22.0,23.0,37.0,25.0,23.0,13.0,28.643852978453737
2020-06-19,13.0,0.0,15.0,13.0,11.0,12.0,13.0,13.0,0.0,27.0,14.82889733840304
2020-06-20,43.0,31.0,0.0,0.0,13.0,13.0,29.0,14.0,39.0,30.0,26.869455006337134
2020-06-21,14.0,0.0,34.0,0.0,13.0,26.0,0.0,15.0,0.0,30.0,16.730038022813687
2020-06-22,0.0,0.0,0.0,39.0,11.0,24.0,13.0,39.0,12.0,0.0,17.490494296577946
2020-06-23,40.0,10.0,0.0,14.0,35.0,36.0,39.0,0.0,12.0,27.0,26.996197718631176
2020-06-24,14.0,10.0,48.0,0.0,24.0,12.0,27.0,14.0,12.0,14.0,22.179974651457538
2020-06-25,53.0,19.0,16.0,14.0,24.0,24.0,0.0,14.0,12.0,14.0,24.081115335868187
2020-06-26,53.0,19.0,0.0,52.0,11.0,35.0,13.0,0.0,23.0,13.0,27.756653992395435
2020-06-27,42.0,30.0,17.0,15.0,25.0,26.0,14.0,28.0,51.0,30.0,35.23447401774398
2020-06-28,24.0,9.0,14.0,12.0,21.0,43.0,35.0,35.0,11.0,0.0,25.855513307984786
2020-06-29,12.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,11.0,0.0,5.830164765525981
2020-06-30,26.0,9.0,15.0,25.0,11.0,0.0,38.0,26.0,0.0,26.0,22.306717363751584
2020-07-01,52.0,28.0,0.0,13.0,45.0,35.0,38.0,26.0,11.0,39.0,36.375158428390364
2020-07-02,13.0,19.0,31.0,26.0,34.0,23.0,25.0,39.0,23.0,52.0,36.12167300380228
2020-07-03,14.0,0.0,16.0,14.0,12.0,25.0,27.0,14.0,12.0,14.0,18.757921419518375
2020-07-04,29.0,11.0,18.0,15.0,13.0,0.0,44.0,15.0,27.0,15.0,23.700887198986056
2020-07-05,42.0,0.0,34.0,14.0,13.0,13.0,14.0,0.0,12.0,15.0,19.898605830164765
2020-07-06,13.0,0.0,45.0,26.0,11.0,0.0,12.0,12.0,11.0,38.0,21.292775665399237
2020-07-07,0.0,10.0,0.0,27.0,12.0,0.0,13.0,27.0,12.0,28.0,16.349809885931556
2020-07-08,14.0,20.0,0.0,14.0,0.0,25.0,14.0,14.0,37.0,42.0,22.813688212927755
2020-07-09,14.0,21.0,17.0,0.0,38.0,53.0,42.0,57.0,25.0,15.0,35.74144486692015
2020-07-10,42.0,41.0,17.0,42.0,0.0,0.0,28.0,14.0,75.0,44.0,38.40304182509505
2020-07-11,16.0,12.0,19.0,49.0,0.0,0.0,16.0,49.0,15.0,17.0,24.461343472750315
2020-07-12,66.0,24.0,38.0,50.0,28.0,15.0,63.0,32.0,29.0,50.0,50.063371356147016
2020-07-13,15.0,11.0,0.0,30.0,13.0,26.0,44.0,15.0,27.0,30.0,26.74271229404309
2020-07-14,30.0,22.0,18.0,15.0,13.0,0.0,15.0,29.0,13.0,30.0,23.44740177439797
2020-07-15,13.0,10.0,0.0,13.0,12.0,12.0,27.0,0.0,12.0,14.0,14.321926489226868
2020-07-16,28.0,0.0,33.0,28.0,12.0,13.0,28.0,28.0,25.0,29.0,28.39036755386565
2020-07-17,59.0,53.0,35.0,30.0,27.0,53.0,58.0,15.0,40.0,61.0,54.62610899873257
2020-07-18,17.0,49.0,59.0,33.0,30.0,30.0,33.0,33.0,30.0,51.0,46.261089987325725
2020-07-19,48.0,36.0,76.0,65.0,56.0,44.0,32.0,64.0,43.0,81.0,69.07477820025348
2020-07-20,0.0,21.0,0.0,15.0,13.0,13.0,29.0,15.0,26.0,44.0,22.306717363751584
2020-07-21,15.0,11.0,17.0,15.0,13.0,26.0,15.0,0.0,13.0,30.0,19.645120405576677
2020-07-22,29.0,0.0,35.0,15.0,13.0,13.0,29.0,0.0,13.0,31.0,22.56020278833967
2020-07-23,30.0,11.0,17.0,44.0,40.0,26.0,43.0,44.0,13.0,46.0,39.79721166032953
2020-07-24,44.0,0.0,35.0,15.0,13.0,14.0,29.0,0.0,13.0,0.0,20.659062103929024
2020-07-25,32.0,46.0,38.0,32.0,29.0,44.0,16.0,49.0,58.0,17.0,45.754119138149555
2020-07-26,15.0,11.0,0.0,0.0,13.0,0.0,15.0,0.0,13.0,15.0,10.392902408111532
2020-07-27,43.0,30.0,51.0,29.0,38.0,0.0,28.0,43.0,51.0,29.0,43.34600760456274
2020-07-28,71.0,20.0,34.0,14.0,13.0,38.0,69.0,14.0,26.0,0.0,37.89607097591888
2020-07-29,30.0,32.0,18.0,75.0,27.0,68.0,30.0,60.0,40.0,46.0,53.99239543726235
2020-07-30,15.0,11.0,18.0,0.0,0.0,0.0,30.0,15.0,0.0,15.0,13.18124207858048
2020-07-31,30.0,11.0,36.0,31.0,41.0,27.0,0.0,30.0,27.0,31.0,33.460076045627375
2020-08-01,15.0,0.0,19.0,16.0,14.0,29.0,31.0,16.0,14.0,48.0,25.6020278833967
2020-08-02,32.0,12.0,19.0,16.0,0.0,15.0,0.0,0.0,14.0,16.0,15.716096324461342
2020-08-03,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,3.4220532319391634
2020-08-04,15.0,0.0,18.0,0.0,26.0,40.0,15.0,30.0,26.0,0.0,21.546261089987325
2020-08-05,0.0,11.0,18.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.323193916349809
2020-08-06,61.0,34.0,73.0,47.0,28.0,42.0,46.0,61.0,41.0,16.0,56.90747782002534
2020-08-07,0.0,22.0,37.0,31.0,14.0,14.0,15.0,15.0,14.0,0.0,20.532319391634978
2020-08-08,34.0,12.0,40.0,16.0,29.0,45.0,16.0,17.0,15.0,17.0,30.544993662864382
2020-08-09,48.0,11.0,19.0,0.0,28.0,29.0,48.0,16.0,44.0,50.0,37.135614702154626
2020-08-10,0.0,10.0,17.0,15.0,25.0,13.0,14.0,28.0,13.0,29.0,20.785804816223063
2020-08-11,29.0,0.0,33.0,29.0,0.0,26.0,14.0,0.0,13.0,0.0,18.250950570342205
