date,/g/11j8_9sv06_0,/g/11j8_9sv06_1,/g/11j8_9sv06_2,/g/11j8_9sv06_3,/g/11j8_9sv06_4,/g/11j8_9sv06_5,/g/11j8_9sv06_6,/g/11j8_9sv06_7,/g/11j8_9sv06_8,/g/11j8_9sv06_9,/g/11j8_9sv06
2021-04-18,38.0,15.0,29.0,27.0,17.0,21.0,27.0,30.0,17.0,32.0,25.3
2021-04-19,48.0,51.0,44.0,41.0,35.0,35.0,53.0,46.0,30.0,41.0,42.4
2021-04-20,55.0,34.0,48.0,33.0,38.0,40.0,42.0,45.0,31.0,37.0,40.3
2021-04-21,40.0,28.0,33.0,23.0,34.0,31.0,28.0,21.0,26.0,25.0,28.9
2021-04-22,47.0,39.0,44.0,39.0,37.0,39.0,41.0,41.0,29.0,43.0,39.9
2021-04-23,36.0,21.0,26.0,24.0,17.0,19.0,25.0,25.0,22.0,26.0,24.1
2021-04-24,33.0,33.0,29.0,20.0,21.0,19.0,25.0,22.0,19.0,29.0,25.0
2021-04-25,22.0,12.0,19.0,16.0,14.0,15.0,18.0,14.0,16.0,12.0,15.8
2021-04-26,32.0,31.0,34.0,24.0,29.0,26.0,32.0,29.0,20.0,33.0,29.0
2021-04-27,34.0,27.0,28.0,19.0,26.0,23.0,29.0,24.0,22.0,27.0,25.9
2021-04-28,39.0,25.0,30.0,26.0,18.0,28.0,29.0,28.0,25.0,21.0,26.9
2021-04-29,37.0,26.0,34.0,29.0,30.0,31.0,36.0,27.0,26.0,33.0,30.9
2021-04-30,45.0,33.0,44.0,29.0,28.0,28.0,31.0,44.0,24.0,35.0,34.1
2021-05-01,44.0,26.0,33.0,24.0,32.0,25.0,31.0,26.0,25.0,23.0,28.9
2021-05-02,30.0,23.0,23.0,15.0,24.0,19.0,19.0,23.0,14.0,21.0,21.1
2021-05-03,41.0,29.0,33.0,32.0,33.0,36.0,32.0,35.0,19.0,31.0,32.1
2021-05-04,31.0,18.0,27.0,26.0,26.0,20.0,28.0,29.0,24.0,24.0,25.3
2021-05-05,31.0,26.0,34.0,26.0,31.0,27.0,27.0,28.0,27.0,22.0,27.9
2021-05-06,55.0,33.0,44.0,38.0,29.0,43.0,30.0,28.0,25.0,34.0,35.9
2021-05-07,27.0,29.0,44.0,34.0,26.0,26.0,32.0,39.0,26.0,23.0,30.6
2021-05-08,38.0,36.0,33.0,22.0,21.0,32.0,31.0,28.0,23.0,27.0,29.1
2021-05-09,35.0,32.0,31.0,23.0,25.0,20.0,27.0,24.0,24.0,19.0,26.0
2021-05-10,52.0,31.0,42.0,25.0,27.0,32.0,37.0,27.0,25.0,37.0,33.5
2021-05-11,57.0,50.0,47.0,43.0,36.0,43.0,51.0,50.0,36.0,41.0,45.4
2021-05-12,45.0,41.0,46.0,33.0,33.0,42.0,40.0,41.0,31.0,40.0,39.2
2021-05-13,42.0,38.0,37.0,31.0,27.0,26.0,32.0,29.0,14.0,28.0,30.4
2021-05-14,46.0,37.0,48.0,39.0,43.0,32.0,38.0,43.0,31.0,40.0,39.7
2021-05-15,40.0,25.0,46.0,33.0,30.0,29.0,31.0,39.0,22.0,35.0,33.0
2021-05-16,40.0,29.0,31.0,24.0,21.0,23.0,34.0,30.0,24.0,26.0,28.2
2021-05-17,64.0,44.0,37.0,40.0,34.0,36.0,46.0,36.0,27.0,39.0,40.3
2021-05-18,38.0,31.0,40.0,34.0,40.0,29.0,35.0,32.0,31.0,33.0,34.3
2021-05-19,51.0,24.0,30.0,22.0,41.0,27.0,29.0,29.0,22.0,25.0,30.0
2021-05-20,37.0,34.0,41.0,45.0,39.0,31.0,40.0,24.0,24.0,34.0,34.9
2021-05-21,41.0,38.0,31.0,29.0,32.0,28.0,34.0,29.0,28.0,27.0,31.7
2021-05-22,24.0,23.0,20.0,30.0,23.0,20.0,31.0,28.0,20.0,28.0,24.7
2021-05-23,22.0,19.0,13.0,14.0,17.0,15.0,15.0,19.0,13.0,23.0,17.0
2021-05-24,29.0,24.0,33.0,23.0,22.0,22.0,25.0,26.0,23.0,26.0,25.3
2021-05-25,37.0,44.0,42.0,29.0,43.0,32.0,39.0,38.0,32.0,37.0,37.3
2021-05-26,34.0,29.0,31.0,19.0,25.0,26.0,22.0,27.0,19.0,26.0,25.8
2021-05-27,53.0,39.0,29.0,28.0,23.0,30.0,28.0,29.0,26.0,33.0,31.8
2021-05-28,47.0,40.0,49.0,27.0,34.0,28.0,33.0,38.0,25.0,22.0,34.3
2021-05-29,30.0,26.0,31.0,18.0,22.0,26.0,29.0,27.0,17.0,24.0,25.0
2021-05-30,31.0,22.0,24.0,22.0,26.0,25.0,25.0,25.0,18.0,24.0,24.2
2021-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
