date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,58.0,53.0,32.0,55.0,41.0,0.0,26.0,0.0,21.0,26.0,100.0,28.0,0.0,35.0,26.0,58.0,0.0,63.0,49.0,0.0,47.758007117437714
2020-10-06,29.0,0.0,33.0,0.0,0.0,70.0,26.0,26.0,0.0,53.0,26.0,29.0,31.0,18.0,0.0,30.0,0.0,32.0,0.0,42.0,31.672597864768683
2020-10-07,0.0,0.0,32.0,0.0,21.0,0.0,0.0,26.0,21.0,26.0,25.0,0.0,0.0,0.0,0.0,61.0,21.0,33.0,0.0,21.0,20.427046263345197
2020-10-08,61.0,0.0,34.0,0.0,0.0,36.0,0.0,57.0,0.0,28.0,27.0,31.0,33.0,19.0,0.0,32.0,23.0,0.0,0.0,0.0,27.11743772241993
2020-10-09,100.0,0.0,37.0,62.0,0.0,0.0,59.0,30.0,0.0,29.0,57.0,32.0,35.0,20.0,0.0,0.0,24.0,35.0,29.0,0.0,39.07473309608541
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,31.0,29.0,34.0,30.0,45.0,38.0,28.0,28.0,22.0,0.0,0.0,0.0,33.0,38.0,29.0,32.0,23.0,34.0,0.0,45.0,36.93950177935943
2020-10-14,61.0,29.0,67.0,29.0,43.0,73.0,28.0,56.0,23.0,27.0,0.0,0.0,100.0,57.0,56.0,31.0,22.0,68.0,26.0,86.0,62.77580071174377
2020-10-15,32.0,29.0,35.0,0.0,0.0,0.0,28.0,0.0,23.0,56.0,0.0,32.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,23.0,20.427046263345197
2020-10-16,33.0,30.0,36.0,0.0,72.0,0.0,88.0,61.0,24.0,0.0,57.0,66.0,72.0,20.0,90.0,100.0,48.0,72.0,84.0,47.0,71.17437722419929
2020-10-17,33.0,31.0,0.0,0.0,0.0,82.0,30.0,31.0,24.0,31.0,58.0,68.0,36.0,41.0,0.0,34.0,24.0,37.0,59.0,24.0,45.76512455516014
2020-10-18,71.0,32.0,38.0,33.0,25.0,41.0,31.0,32.0,0.0,61.0,30.0,100.0,73.0,21.0,65.0,70.0,100.0,37.0,0.0,100.0,68.32740213523131
2020-10-19,0.0,29.0,35.0,30.0,23.0,37.0,29.0,58.0,45.0,29.0,55.0,0.0,33.0,19.0,0.0,0.0,24.0,0.0,0.0,23.0,33.380782918149464
2020-10-20,0.0,0.0,0.0,29.0,0.0,0.0,28.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,28.0,0.0,0.0,33.0,0.0,0.0,12.313167259786477
2020-10-21,31.0,86.0,68.0,29.0,0.0,37.0,28.0,0.0,22.0,0.0,27.0,29.0,0.0,19.0,28.0,0.0,23.0,0.0,27.0,0.0,32.313167259786475
2020-10-22,91.0,29.0,100.0,58.0,22.0,36.0,28.0,27.0,44.0,0.0,0.0,31.0,0.0,38.0,0.0,63.0,22.0,34.0,0.0,22.0,45.90747330960854
2020-10-23,0.0,29.0,69.0,29.0,22.0,37.0,0.0,0.0,44.0,56.0,27.0,30.0,33.0,0.0,84.0,31.0,45.0,34.0,0.0,0.0,40.569395017793596
