date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,76.0,36.0,37.0,34.0,72.0,28.0,35.0,64.0,26.0,0.0,66.557911908646
2020-02-02,0.0,71.0,34.0,33.0,0.0,26.0,33.0,30.0,0.0,28.0,41.598694942903755
2020-02-03,31.0,0.0,0.0,29.0,0.0,23.0,0.0,0.0,22.0,25.0,21.207177814029365
2020-02-04,0.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,0.0,14.355628058727572
2020-02-05,70.0,34.0,69.0,32.0,66.0,25.0,64.0,59.0,24.0,82.0,85.64437194127244
2020-02-06,72.0,36.0,0.0,66.0,68.0,27.0,100.0,31.0,25.0,85.0,83.19738988580751
2020-02-07,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,27.0,61.0,18.923327895595435
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,10.440456769983687
2020-02-11,0.0,34.0,67.0,0.0,32.0,26.0,0.0,0.0,0.0,27.0,30.342577487765094
2020-02-12,33.0,66.0,66.0,31.0,65.0,74.0,32.0,57.0,0.0,53.0,77.81402936378467
2020-02-13,0.0,34.0,34.0,64.0,33.0,0.0,0.0,0.0,25.0,0.0,30.995106035889073
2020-02-14,0.0,70.0,35.0,97.0,67.0,0.0,66.0,30.0,50.0,28.0,72.26753670473083
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,27.0,9.624796084828711
2020-02-17,0.0,0.0,0.0,61.0,32.0,49.0,30.0,0.0,23.0,0.0,31.810766721044047
2020-02-18,33.0,32.0,0.0,62.0,32.0,25.0,0.0,28.0,47.0,0.0,42.25122349102774
2020-02-19,67.0,0.0,32.0,60.0,62.0,0.0,31.0,84.0,0.0,52.0,63.295269168026095
2020-02-20,0.0,37.0,0.0,32.0,35.0,27.0,34.0,30.0,0.0,0.0,31.810766721044047
2020-02-21,0.0,0.0,36.0,34.0,35.0,0.0,34.0,0.0,26.0,0.0,26.916802610114193
2020-02-22,0.0,0.0,37.0,70.0,74.0,29.0,36.0,33.0,27.0,60.0,59.70636215334421
2020-02-23,78.0,76.0,75.0,0.0,37.0,28.0,35.0,100.0,27.0,0.0,74.38825448613377
2020-02-24,0.0,71.0,34.0,33.0,0.0,26.0,32.0,30.0,25.0,56.0,50.0815660685155
2020-02-25,100.0,66.0,32.0,61.0,0.0,0.0,61.0,0.0,23.0,26.0,60.1957585644372
2020-02-26,66.0,33.0,32.0,30.0,0.0,0.0,63.0,28.0,0.0,26.0,45.35073409461664
2020-02-27,66.0,33.0,100.0,30.0,62.0,73.0,92.0,84.0,46.0,27.0,100.0
2020-02-28,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.603588907014682
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,35.0,0.0,32.0,0.0,26.0,33.0,30.0,0.0,0.0,25.448613376835237
2020-03-02,32.0,32.0,0.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,19.73898858075041
2020-03-03,0.0,0.0,33.0,61.0,33.0,25.0,64.0,29.0,24.0,53.0,52.528548123980435
2020-03-04,34.0,0.0,68.0,0.0,32.0,25.0,32.0,28.0,24.0,27.0,44.045676998368684
2020-03-05,0.0,32.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,10.277324632952691
2020-03-06,0.0,0.0,66.0,32.0,0.0,0.0,0.0,29.0,0.0,0.0,20.717781402936378
2020-03-07,36.0,35.0,35.0,66.0,35.0,0.0,0.0,31.0,0.0,28.0,43.3931484502447
2020-03-08,0.0,69.0,70.0,33.0,100.0,77.0,0.0,60.0,100.0,85.0,96.9004893964111
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,26.0,8.809135399673735
2020-03-10,0.0,34.0,33.0,0.0,0.0,0.0,31.0,0.0,0.0,27.0,20.39151712887439
2020-03-11,0.0,65.0,0.0,31.0,33.0,25.0,32.0,29.0,25.0,53.0,47.79771615008157
2020-03-12,34.0,33.0,0.0,0.0,0.0,100.0,31.0,29.0,0.0,27.0,41.435562805872756
2020-03-13,35.0,0.0,0.0,0.0,34.0,26.0,0.0,0.0,26.0,0.0,19.73898858075041
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,63.0,0.0,93.0,58.0,0.0,70.0,58.0,55.0,23.0,49.0,76.5089722675367
2020-03-16,0.0,28.0,0.0,26.0,0.0,0.0,0.0,0.0,40.0,23.0,19.086460032626427
2020-03-17,57.0,56.0,28.0,52.0,55.0,64.0,54.0,24.0,40.0,45.0,77.48776508972269
2020-03-18,0.0,30.0,30.0,56.0,29.0,23.0,28.0,26.0,21.0,24.0,43.556280587275694
2020-03-19,0.0,31.0,0.0,57.0,59.0,45.0,58.0,79.0,43.0,49.0,68.67862969004894
2020-03-20,30.0,29.0,87.0,55.0,0.0,22.0,0.0,51.0,0.0,0.0,44.69820554649266
2020-03-21,67.0,100.0,65.0,62.0,33.0,50.0,0.0,86.0,0.0,27.0,79.9347471451876
2020-03-22,62.0,94.0,0.0,29.0,31.0,46.0,29.0,52.0,45.0,25.0,67.37357259380099
2020-03-23,0.0,0.0,25.0,0.0,25.0,0.0,0.0,22.0,19.0,21.0,18.270799347471453
2020-03-24,28.0,0.0,27.0,0.0,0.0,21.0,0.0,0.0,20.0,23.0,19.412724306688418
2020-03-25,0.0,0.0,0.0,77.0,0.0,21.0,26.0,24.0,0.0,43.0,31.158238172920072
2020-03-26,29.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,11.582381729200653
2020-03-27,0.0,0.0,27.0,0.0,0.0,20.0,26.0,23.0,19.0,0.0,18.76019575856444
2020-03-28,63.0,31.0,31.0,59.0,30.0,0.0,58.0,53.0,69.0,24.0,68.18923327895595
2020-03-29,0.0,60.0,30.0,56.0,29.0,22.0,28.0,25.0,21.0,24.0,48.12398042414356
2020-03-30,0.0,52.0,26.0,24.0,0.0,39.0,49.0,0.0,0.0,0.0,30.995106035889073
2020-03-31,0.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,0.0,7.9934747145187615
2020-04-01,57.0,56.0,0.0,53.0,28.0,21.0,53.0,25.0,20.0,0.0,51.06035889070147
2020-04-02,28.0,0.0,0.0,0.0,54.0,21.0,52.0,24.0,20.0,23.0,36.215334420880914
2020-04-03,0.0,57.0,0.0,26.0,28.0,0.0,27.0,25.0,0.0,46.0,34.09461663947798
2020-04-04,67.0,0.0,96.0,0.0,64.0,25.0,0.0,29.0,47.0,0.0,53.50734094616639
2020-04-05,0.0,0.0,0.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,10.114192495921698
2020-04-06,0.0,54.0,26.0,25.0,0.0,20.0,25.0,46.0,19.0,43.0,42.08809135399674
2020-04-07,28.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,22.0,16.31321370309951
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,60.0,58.0,29.0,53.0,29.0,65.0,55.0,50.0,41.0,47.0,79.44535073409462
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,32.0,31.0,32.0,0.0,30.0,0.0,59.0,56.0,0.0,25.0,43.2300163132137
2020-04-12,32.0,65.0,32.0,0.0,31.0,0.0,0.0,56.0,23.0,78.0,51.712887438825454
2020-04-13,0.0,30.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.461663947797717
2020-04-14,27.0,0.0,28.0,25.0,0.0,20.0,0.0,0.0,0.0,22.0,19.902120717781404
2020-04-15,29.0,29.0,0.0,26.0,28.0,21.0,0.0,25.0,0.0,23.0,29.52691680261012
2020-04-16,0.0,29.0,28.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,16.965742251223492
2020-04-17,28.0,28.0,56.0,52.0,28.0,0.0,27.0,49.0,20.0,22.0,50.57096247960848
2020-04-18,32.0,63.0,30.0,29.0,31.0,48.0,0.0,27.0,0.0,26.0,46.655791190864605
2020-04-19,30.0,30.0,29.0,55.0,0.0,44.0,0.0,26.0,42.0,24.0,45.67699836867863
2020-04-20,28.0,0.0,28.0,26.0,81.0,21.0,52.0,24.0,40.0,0.0,48.939641109298535
2020-04-21,29.0,56.0,28.0,0.0,0.0,0.0,27.0,0.0,20.0,45.0,33.442088091354
2020-04-22,59.0,59.0,88.0,27.0,87.0,0.0,0.0,75.0,62.0,0.0,74.55138662316477
2020-04-23,58.0,0.0,29.0,27.0,0.0,21.0,27.0,25.0,21.0,0.0,33.931484502446985
2020-04-24,62.0,60.0,60.0,0.0,29.0,23.0,57.0,27.0,22.0,73.0,67.37357259380099
2020-04-25,31.0,0.0,30.0,0.0,0.0,0.0,29.0,27.0,0.0,0.0,19.086460032626427
2020-04-26,32.0,0.0,0.0,29.0,61.0,24.0,0.0,0.0,23.0,26.0,31.810766721044047
2020-04-27,0.0,0.0,0.0,26.0,0.0,21.0,0.0,0.0,20.0,23.0,14.68189233278956
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.588907014681893
2020-04-29,58.0,0.0,57.0,27.0,28.0,43.0,0.0,25.0,0.0,47.0,46.492659053833606
2020-04-30,27.0,0.0,0.0,0.0,0.0,20.0,25.0,46.0,19.0,0.0,22.34910277324633
2020-05-01,0.0,27.0,0.0,25.0,0.0,21.0,0.0,0.0,0.0,0.0,11.908646003262643
