date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,16.0,0.0,0.0,0.0,0.0,20.0,31.0,19.791666666666668,33.0,0.0,15.810241394086558
2020-02-02,45.0,46.0,29.0,50.0,28.0,38.0,71.0,75.0,31.0,18.181818181818183,56.90787030424225
2020-02-03,41.0,55.0,40.0,35.0,65.0,0.0,65.0,34.375,84.0,84.41558441558442,66.49085844879303
2020-02-04,16.0,49.0,30.0,40.0,60.0,20.0,59.0,39.583333333333336,16.0,38.96103896103896,48.64090844165119
2020-02-05,16.0,0.0,0.0,13.0,15.0,0.0,0.0,39.583333333333336,32.0,19.48051948051948,17.825882016854735
2020-02-06,51.0,17.0,32.0,14.0,31.0,21.0,0.0,20.833333333333332,51.0,0.0,31.389515783459505
2020-02-07,50.0,51.0,16.0,56.0,32.0,42.0,66.0,84.375,53.0,63.63636363636363,67.8398085987716
2020-02-08,0.0,0.0,0.0,14.0,0.0,41.0,15.0,20.833333333333332,17.0,0.0,14.231966861876874
2020-02-09,30.0,30.0,15.0,25.0,29.0,74.0,15.0,37.5,63.0,18.181818181818183,44.43565204970719
2020-02-10,44.0,59.0,14.0,50.0,0.0,93.0,14.0,56.25,30.0,18.181818181818183,49.94586487644622
2020-02-11,61.0,15.0,30.0,39.0,59.0,58.0,29.0,19.791666666666668,32.0,37.66233766233766,50.21275532066848
2020-02-12,61.0,15.0,29.0,25.0,44.0,56.0,14.0,75.0,62.0,75.32467532467533,60.22625339237252
2020-02-13,15.0,31.0,15.0,0.0,15.0,19.0,15.0,0.0,48.0,38.96103896103896,25.995143550921295
2020-02-14,48.0,16.0,16.0,40.0,0.0,20.0,15.0,41.666666666666664,49.0,79.22077922077922,42.87901728324525
2020-02-15,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77922077922078,4.986144836451936
2020-02-16,33.0,17.0,31.0,13.0,16.0,20.0,31.0,40.625,33.0,40.25974025974026,36.27960291386945
2020-02-17,46.0,77.0,15.0,50.0,29.0,38.0,72.0,58.333333333333336,31.0,19.48051948051948,57.5192115412084
2020-02-18,15.0,47.0,44.0,51.0,44.0,57.0,44.0,18.75,48.0,75.32467532467533,58.609484359377234
2020-02-19,64.0,16.0,31.0,14.0,60.0,60.0,46.0,40.625,32.0,19.48051948051948,50.56270532781031
2020-02-20,64.0,80.0,46.0,53.0,61.0,100.0,46.0,100.0,100.0,40.25974025974026,91.1012712469647
2020-02-21,16.0,17.0,0.0,27.0,31.0,0.0,0.0,0.0,0.0,20.77922077922078,14.752749607198972
2020-02-22,17.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,0.0,20.77922077922078,10.00142836737609
2020-02-23,31.0,0.0,15.0,0.0,15.0,20.0,0.0,39.583333333333336,32.0,19.48051948051948,22.709184402228257
2020-02-24,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48051948051948,4.550778460219968
2020-02-25,15.0,60.0,14.0,25.0,42.0,19.0,14.0,55.208333333333336,30.0,36.36363636363637,40.989644336523355
2020-02-26,15.0,29.0,43.0,37.0,14.0,37.0,14.0,37.5,61.0,72.72727272727273,47.543208113126695
2020-02-27,15.0,29.0,0.0,12.0,0.0,37.0,14.0,37.5,0.0,54.54545454545455,26.270247107556063
2020-02-28,16.0,16.0,15.0,39.0,30.0,19.0,15.0,39.583333333333336,16.0,38.96103896103896,32.27524639337238
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,15.0,30.0,100.0,36.0,42.0,56.0,43.0,56.25,61.0,92.20779220779221,70.14240822739609
2020-03-02,75.0,44.0,72.0,25.0,56.0,75.0,42.0,73.95833333333333,61.0,72.72727272727273,78.75124982145407
2020-03-03,15.0,61.0,44.0,100.0,86.0,95.0,100.0,75.0,31.0,36.36363636363637,84.9118697328953
2020-03-04,59.0,74.0,43.0,37.0,29.0,36.0,42.0,73.95833333333333,45.0,54.54545454545455,65.1331952578203
2020-03-05,44.0,45.0,14.0,62.0,56.0,37.0,43.0,18.75,30.0,36.36363636363637,50.95972003999428
2020-03-06,30.0,15.0,30.0,0.0,0.0,37.0,0.0,38.541666666666664,31.0,55.84415584415584,31.330452792458214
2020-03-07,48.0,50.0,31.0,13.0,60.0,59.0,47.0,81.25,33.0,100.0,68.92715326381945
2020-03-08,30.0,30.0,29.0,25.0,28.0,19.0,43.0,36.458333333333336,30.0,37.66233766233766,40.666119125839174
2020-03-09,29.0,30.0,28.0,37.0,27.0,55.0,55.0,18.75,75.0,72.72727272727273,56.41894015140695
2020-03-10,29.0,15.0,29.0,61.0,0.0,36.0,42.0,72.91666666666667,30.0,18.181818181818183,43.962719611484076
